D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_139.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:32:57 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,38383.04,0.00,0.00,60.00,16.67,50.00,0.00,0.00,0.00
0.5330,34623.78,0.00,0.00,0.00,50.00,25.00,50.00,0.00,0.00
0.7830,33203.87,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
1.0330,33705.00,0.00,0.00,20.00,33.33,0.00,50.00,0.00,0.00
1.2830,32368.69,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
1.5330,36294.44,0.00,0.00,60.00,0.00,100.00,0.00,0.00,0.00
1.7830,31116.00,0.00,0.00,20.00,16.67,50.00,0.00,0.00,50.00
2.0330,32786.27,0.00,0.00,20.00,66.67,50.00,0.00,50.00,0.00
2.2830,35208.49,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
2.5330,33203.87,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.7831,30113.93,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
3.0331,34540.25,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
3.2831,35793.23,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
3.5331,35793.23,0.00,0.00,0.00,33.33,100.00,0.00,0.00,0.00
3.7831,30865.48,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
4.0331,35459.09,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
4.2831,33370.91,0.00,0.00,40.00,66.67,25.00,0.00,0.00,0.00
4.5331,32285.17,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
4.7831,34623.78,0.00,0.00,40.00,0.00,0.00,50.00,0.00,0.00
5.0331,34456.73,0.00,0.00,80.00,50.00,75.00,0.00,0.00,0.00
5.2831,36127.37,0.00,0.00,20.00,0.00,50.00,0.00,0.00,50.00
5.5332,32285.17,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
5.7832,30781.97,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
6.0332,34456.73,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
6.2832,31617.07,0.00,0.00,20.00,83.33,550.01,10704.41,350.00,76525.40
6.5332,425873.05,12305440.43,600.01,22799.67,2333.54,2950.33,47336.03,1000.04,164589.14
6.7832,864619.38,24369114.53,800.02,29553.03,2416.89,3150.38,67524.93,950.03,210547.49
7.0332,1072675.70,52162064.71,400.01,45096.88,3817.22,5376.10,100486.90,1700.11,305203.96
7.2832,1392983.54,55460068.01,200.00,53407.78,4100.64,6451.58,115258.73,2400.22,300751.61
7.5332,1783031.02,61908321.24,0.00,51982.11,3850.56,5576.18,96557.29,2200.19,298244.63
7.7832,1216488.84,52262445.91,200.00,53046.33,4367.39,7327.03,120051.82,2300.20,333437.35
8.0332,1571396.37,64264233.10,0.00,56540.79,3533.81,4900.91,100285.36,2250.20,280045.07
8.2833,1414143.55,70780697.72,0.00,53729.09,4000.61,6226.47,105375.38,2700.28,305664.65
8.5333,1592832.87,60802249.18,200.00,54070.48,3933.92,4975.94,102956.12,2350.21,309350.61
8.7833,1448341.72,57100101.97,0.00,50817.59,3833.89,5000.95,99126.52,1700.11,276163.04
9.0333,1167006.04,57891023.78,200.00,46702.44,4050.62,5726.24,115208.29,2750.29,347191.75
9.2833,1553778.87,61588900.66,200.00,55978.40,4367.39,5451.13,106786.83,2300.20,317186.77
9.5333,1656537.54,60489775.00,0.00,56440.36,4350.72,6051.39,103661.68,3000.35,306074.15
9.7833,1286198.50,50521803.00,200.00,46943.29,3950.59,5025.96,83819.37,2100.17,252691.09
10.0333,1424140.33,61275344.66,0.00,44655.38,3517.14,5476.14,98471.56,2050.16,288528.25
10.2833,1477977.83,53593592.76,0.00,49452.43,3767.20,5326.08,106686.01,2450.23,280351.59
10.5333,1665782.63,65208772.87,0.00,53970.06,4150.65,5751.25,110517.82,2850.31,282701.86
10.7833,1493167.41,63829058.14,400.01,50656.98,4100.64,4475.76,94139.65,2200.19,252334.25
11.0334,1397511.04,58559244.81,200.00,47123.94,3800.55,5551.17,98421.19,2350.21,290266.43
11.2834,1570515.06,61659845.05,0.00,49934.23,3700.52,5976.35,115964.97,2450.23,350067.60
11.5334,1838112.71,88409354.66,200.00,58810.67,4700.84,5501.15,93787.12,2500.24,248001.76
11.7834,1272616.01,56363384.87,0.00,45257.42,3717.19,5351.09,106736.41,2100.17,279380.96
12.0334,1591251.70,64034774.11,200.00,49352.05,3683.85,5301.07,92779.93,1900.14,253608.76
12.2834,1321468.06,63824104.56,0.00,45237.35,2950.33,4575.79,102452.16,2350.21,282037.60
12.5334,1461440.36,61029886.17,0.00,50938.06,3833.89,4675.83,90161.60,1550.09,235623.85
12.7834,1496511.19,67498580.04,0.00,42889.54,3467.12,4425.74,83517.43,2350.21,218731.42
13.0334,1377310.10,50226922.57,0.00,43892.83,2766.96,5351.09,94844.75,1850.13,280658.13
13.2834,1515537.06,57509370.27,0.00,49091.08,4200.67,4500.77,86637.76,1650.10,215020.07
13.5335,1270533.70,57563347.23,0.00,42929.67,3167.05,4825.88,106534.78,1650.10,280913.57
13.7835,1436029.34,63499844.27,400.01,49231.61,3550.48,5075.98,109005.13,1650.10,245759.62
14.0335,1460239.36,51599975.58,200.00,43330.98,3233.73,5050.97,106383.54,2450.23,236285.77
14.2835,1316828.24,52363851.98,400.01,39759.77,2533.58,4975.94,112585.45,1700.11,246880.64
14.5335,1411983.48,58610944.26,800.02,43030.00,3283.74,5326.08,112383.72,1450.08,237762.40
14.7835,1335638.10,47411921.91,400.01,39619.35,3100.36,4525.78,120102.28,1850.13,246625.85
15.0335,1589290.36,64603069.45,600.01,41304.50,3033.68,4600.80,120505.99,1700.11,264166.67
15.2835,1357800.38,58490464.05,400.01,43611.90,2967.00,5050.97,114350.76,1900.14,254883.42
15.5335,1361602.10,53722670.56,1600.09,44434.63,3783.88,4975.94,121212.51,1550.09,242906.54
15.7835,1309898.75,48252607.28,1200.05,41164.06,3350.43,5626.20,135502.59,1600.10,264676.93
16.0335,1389466.95,55450901.04,800.02,43330.98,2916.99,4300.70,119446.28,1450.08,211665.48
16.2836,1331758.62,53082747.57,400.01,34685.49,2616.93,4100.64,108148.02,1500.09,217561.99
16.5336,1153846.92,41983707.86,400.01,36771.13,2866.98,3900.58,112736.76,2250.20,208311.77
16.7836,1210933.15,45114314.27,200.00,34344.60,2616.93,4350.72,104770.52,1400.08,214765.89
17.0336,1189704.02,48750983.11,200.00,37633.55,2916.99,4475.76,131865.47,1600.10,224478.52
17.2836,1227505.18,53622574.06,600.01,38556.21,2916.99,4475.76,106333.13,1450.08,189577.29
17.5336,1216713.49,46002485.70,800.02,34685.49,2850.31,5201.03,122575.21,1150.05,206381.23
17.7836,1277532.32,53073808.35,200.00,36209.58,2616.93,3950.59,108400.10,1200.06,198865.01
18.0336,1221016.34,45125701.82,400.01,34725.60,2466.90,4000.61,107492.61,1100.05,194854.75
18.2836,1245347.33,50322065.50,600.01,35026.39,3083.69,3800.55,96255.06,1050.04,192114.27
18.5336,1226796.68,50078144.32,600.01,33943.57,2483.57,3450.45,95398.78,700.02,177508.07
18.7836,1087947.62,43233376.84,1200.05,29773.53,2316.87,3525.47,100083.81,1100.05,163576.43
19.0336,1103318.65,45706580.39,200.00,30655.54,2300.20,3525.47,85832.45,900.03,158564.67
19.2836,966871.58,41456464.61,200.00,29051.92,2083.50,3950.59,92074.95,1200.06,167678.38
19.5337,978473.06,44842949.12,1000.04,30936.20,2666.94,3375.43,89255.38,1150.05,170768.36
19.7837,1152791.75,41970384.43,0.00,31497.52,2333.54,3400.44,100285.36,1600.10,175480.71
20.0337,1122854.29,43663085.78,800.02,31517.57,2516.91,3425.44,80297.24,1000.04,156742.70
20.2837,1066856.73,37639303.22,800.02,29031.88,2050.16,3450.45,79391.71,1150.05,138840.16
20.5337,908368.35,32846172.44,600.01,25865.31,2083.50,3125.37,78737.74,850.03,146928.66
20.7837,1179169.60,33298371.78,200.00,31718.05,2333.54,2850.31,77128.14,1350.07,146220.72
21.0337,999860.12,41139663.16,200.00,30054.16,2383.55,3300.41,74714.10,1150.05,151632.41
21.2837,1079388.26,36160346.06,200.00,30014.07,1966.81,3700.52,81303.47,950.03,162918.20
21.5337,1128254.46,49203751.82,1000.04,31898.48,2483.57,3750.53,79894.77,1150.05,157096.95
21.7837,1134553.21,39175539.72,200.00,32700.44,2466.90,3550.48,70892.79,1400.08,135656.70
22.0337,959812.49,31232159.02,800.02,25785.15,2283.53,2100.17,59937.87,1050.04,130554.68
22.2838,949685.79,41020264.77,400.01,27448.50,2150.18,3500.46,67876.76,1450.08,133433.78
22.5338,1034425.21,38440644.63,400.01,29973.98,2516.91,2950.33,67374.15,650.02,125606.09
22.7838,912361.00,36823442.69,0.00,26666.90,2516.91,3000.34,65263.42,650.02,130100.12
23.0338,1043443.03,38726927.46,600.01,30575.36,2316.87,3325.42,74814.67,950.03,145715.06
23.2838,1097034.10,32415040.06,400.01,30074.21,2583.59,2800.30,68479.91,850.03,137425.20
23.5338,1013848.71,36414003.58,400.01,27248.08,2116.84,3100.36,68128.06,750.02,137273.60
23.7838,1124214.19,41906557.25,400.01,26847.27,1650.10,3000.34,57928.79,600.01,128635.61
24.0338,906977.27,38998349.55,200.00,26025.62,2400.22,2650.27,53359.30,950.03,121517.37
24.2838,981052.25,32308452.66,0.00,23440.79,1466.75,2475.23,53158.47,1100.05,116269.52
24.5338,887322.27,32730304.19,200.00,24001.79,1800.12,2400.22,56171.10,500.01,118388.59
24.7838,897315.19,32454953.40,400.01,25364.34,2066.83,2475.23,59686.71,500.01,130504.16
25.0339,869121.91,34893994.32,400.01,25023.69,2133.51,3450.45,65464.43,1050.04,132069.91
25.2839,953591.96,33127558.63,600.01,24883.42,1700.11,2325.21,53811.15,250.00,115411.90
25.5339,834019.69,33288635.43,400.01,23881.57,1983.48,2400.22,58129.68,1150.05,129292.10
25.7839,814035.24,33747382.61,400.01,24983.61,2066.83,2525.24,55367.66,750.02,127777.19
26.0339,829791.75,31370460.73,0.00,26286.14,1900.14,2225.19,51351.23,1150.05,113747.28
26.2839,845829.02,35015157.78,800.02,23721.29,2300.20,2350.21,50648.48,900.03,125707.07
26.5339,943207.28,31525786.82,200.00,25023.69,1733.45,2325.21,61696.06,750.02,144046.56
26.7839,1010968.10,36196729.26,200.00,27849.34,2150.18,2875.31,48741.21,600.01,117278.56
27.0339,816410.89,27519022.83,0.00,24322.38,1750.12,3075.36,56773.71,1000.04,128837.61
27.2839,912980.96,27665523.58,200.00,28931.66,2633.60,2250.19,56723.49,900.03,122728.71
27.5339,824684.49,26071723.04,200.00,22419.02,1950.14,1900.14,49092.53,1050.04,110620.37
27.7840,775549.07,26162197.07,200.00,24081.94,1900.14,2800.30,57275.90,500.01,130756.69
28.0340,807526.20,28650261.37,200.00,25404.41,1700.11,2150.18,54865.55,1100.05,130857.70
28.2840,844418.46,32337661.71,200.00,26366.30,1750.12,2600.26,55367.66,1200.06,128534.61
28.5340,868062.34,28615586.30,0.00,28069.80,2066.83,1825.13,57677.68,1050.04,127019.79
28.7840,816410.89,30763561.62,200.00,24262.27,1816.79,2525.24,65263.42,1050.04,141215.64
29.0340,843272.46,34486661.91,600.01,25264.15,1516.75,2275.20,61495.12,1100.05,112889.83
29.2840,727009.44,27913544.26,200.00,20796.36,1400.07,1825.13,54263.02,1100.05,132221.45
29.5340,785732.26,28501198.43,800.02,24743.16,1900.14,2575.25,60992.76,800.02,128585.12
