D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#23.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:40:44 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2884,35626.15,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
0.5384,34957.90,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
0.7884,38884.34,0.00,0.00,60.00,83.33,75.00,0.00,50.00,0.00
1.0384,38215.94,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
1.2885,35124.96,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.5385,36795.68,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
1.7885,34206.14,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
2.0385,35124.96,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
2.2885,35208.49,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
2.5385,36127.37,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
2.7885,36795.68,0.00,0.00,60.00,0.00,75.00,0.00,0.00,0.00
3.0385,34707.31,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
3.2885,35626.15,0.00,0.00,40.00,100.00,25.00,0.00,0.00,0.00
3.5385,35375.56,0.00,0.00,20.00,16.67,25.00,0.00,50.00,0.00
3.7885,35041.43,0.00,0.00,0.00,16.67,100.00,50.00,0.00,0.00
4.0385,36127.37,0.00,0.00,40.00,50.00,125.00,0.00,0.00,0.00
4.2886,38048.84,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
4.5386,34790.84,0.00,0.00,20.00,16.67,0.00,0.00,0.00,0.00
4.7886,41391.13,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
5.0386,33872.04,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
5.2886,37213.39,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
5.5386,30865.48,0.00,0.00,0.00,16.67,100.00,0.00,0.00,0.00
5.7886,34289.67,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
6.0386,36127.37,0.00,0.00,60.00,50.00,125.00,0.00,0.00,0.00
6.2886,37881.74,0.00,0.00,20.00,16.67,25.00,0.00,0.00,50.00
6.5386,36962.76,0.00,0.00,40.00,16.67,75.00,100.00,0.00,3200.40
6.7887,156236.90,3407544.19,200.00,2580.25,616.68,1875.13,9603.55,450.01,31939.33
