D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_086.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:38:37 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,38884.34,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
0.5329,38132.39,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
0.7830,35542.62,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
1.0330,36879.22,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.2830,35876.76,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
1.5330,36210.91,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
1.7830,37631.11,0.00,0.00,20.00,16.67,175.00,0.00,0.00,0.00
2.0330,36043.83,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
2.2830,36628.60,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
2.5330,36461.52,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
2.7830,39719.89,0.00,0.00,0.00,50.00,150.00,0.00,0.00,0.00
3.0330,39636.33,0.00,200.00,20.00,0.00,75.00,50.00,0.00,0.00
3.2830,32869.79,0.00,0.00,60.00,16.67,125.00,0.00,0.00,0.00
3.5331,35626.15,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
3.7831,36795.68,0.00,0.00,20.00,33.33,125.00,0.00,50.00,0.00
4.0331,39719.89,0.00,0.00,80.00,16.67,100.00,0.00,0.00,0.00
4.2831,38466.59,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00
4.5331,38383.04,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
4.7831,37464.02,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00
5.0331,36545.06,0.00,0.00,40.00,50.00,75.00,0.00,0.00,0.00
5.2831,33537.95,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
