D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#20.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:15:31 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,38633.68,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
0.5330,40639.05,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
0.7830,37213.39,0.00,200.00,80.00,50.00,50.00,0.00,0.00,0.00
1.0330,40221.24,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
1.2830,35459.09,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
1.5330,36545.06,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.7830,39051.45,0.00,0.00,40.00,16.67,125.00,0.00,0.00,0.00
2.0330,35542.62,0.00,0.00,40.00,100.00,0.00,0.00,0.00,0.00
2.2830,38132.39,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
2.5330,36377.98,0.00,0.00,20.00,0.00,100.00,0.00,0.00,0.00
2.7831,38717.24,0.00,0.00,0.00,66.67,0.00,0.00,0.00,0.00
3.0331,36879.22,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
3.2831,38884.34,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
3.5331,41725.40,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
3.7831,35542.62,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
4.0331,36795.68,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
4.2831,35793.23,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
4.5331,38132.39,0.00,0.00,100.00,50.00,25.00,0.00,0.00,0.00
4.7831,41307.56,0.00,0.00,0.00,16.67,150.00,0.00,0.00,0.00
5.0331,33621.48,0.00,0.00,20.00,66.67,25.00,0.00,0.00,0.00
5.2831,37129.84,0.00,0.00,20.00,66.67,100.00,0.00,0.00,0.00
5.5332,33955.57,0.00,0.00,60.00,0.00,25.00,0.00,0.00,0.00
5.7832,38215.94,0.00,0.00,40.00,16.67,0.00,0.00,50.00,0.00
6.0332,35041.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2832,36628.60,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
6.5332,37046.30,500.01,0.00,980.04,300.00,850.03,1850.13,550.01,72653.19
6.7832,599135.17,14887652.34,200.00,10684.32,916.70,475.01,2300.20,900.03,157906.71
7.0332,931056.32,37392421.28,0.00,16249.99,1166.72,650.02,3950.60,1350.07,218375.49
7.2832,1319831.46,61526895.49,200.00,21056.77,1383.41,300.00,4050.63,1850.13,218222.95
7.5332,1274525.50,65024180.79,0.00,22278.78,1383.41,200.00,5951.36,1600.10,244893.46
7.7832,1501703.99,61690933.05,0.00,21657.75,1316.73,325.00,5501.16,1850.13,221579.22
8.0332,1351415.22,58429483.76,0.00,21537.55,1150.05,275.00,5201.04,1200.06,251977.39
8.2833,1744720.09,57089568.50,1000.04,22519.18,1333.40,275.00,4150.66,1250.06,222392.99
8.5333,1363796.72,51426657.18,0.00,18773.33,1333.40,300.00,6101.43,1750.12,244078.27
8.7833,1479809.56,61259800.66,2200.18,21737.88,1183.39,225.00,3750.54,2100.17,251212.74
9.0333,1398003.53,58549223.77,0.00,21237.06,1433.41,575.01,4800.89,1850.13,273865.01
9.2833,1654075.07,70970129.50,0.00,22378.95,1233.39,450.01,4100.65,2150.18,204095.43
9.5333,1185496.21,66788566.73,0.00,20255.52,1283.40,250.00,6351.55,1900.14,251824.46
9.7833,1417081.24,66313876.99,0.00,23120.22,1633.43,525.01,5201.04,2000.15,243823.54
10.0333,1559135.84,53414580.58,0.00,24642.97,1766.78,425.01,4650.83,2050.16,228548.78
10.2833,1452324.88,58834367.85,0.00,23080.15,1416.74,250.00,6251.50,1600.10,287556.98
10.5333,1625095.62,64501891.13,0.00,24923.50,1133.38,300.00,5401.12,1600.10,241887.74
10.7833,1521092.75,70773181.94,0.00,21557.58,1100.05,250.00,4550.80,1400.08,226869.63
11.0334,1397191.35,57461770.34,0.00,19053.74,1200.05,125.00,5201.04,1550.09,232925.71
11.2834,1328734.53,64046617.15,0.00,23380.68,1316.73,300.00,5251.06,1400.08,242651.86
11.5334,1456109.31,55932309.43,0.00,21297.16,1533.42,175.00,4200.68,1700.11,221935.23
11.7834,1226813.96,45567026.05,0.00,22118.51,1433.41,350.00,5050.98,1700.11,244231.13
12.0334,1376143.66,59825539.61,0.00,22318.85,1450.08,150.00,5401.12,2500.24,244383.96
12.2834,1513843.57,56980703.59,0.00,23440.79,1283.40,275.00,5201.04,1600.10,214308.42
12.5334,1307323.95,56366060.94,0.00,22278.78,1316.73,100.00,4600.81,1250.06,188613.37
12.7834,1137300.81,54852144.02,0.00,20235.49,1016.71,150.00,3900.59,1150.05,206432.03
13.0334,1317709.55,54423061.40,0.00,20455.83,1233.39,175.00,4800.89,1900.14,215426.73
13.2834,1403922.11,63381641.57,0.00,18893.51,1100.05,200.00,4300.71,1950.15,203282.80
13.5335,1426706.49,62239471.00,0.00,22699.49,1350.07,225.00,5401.12,2350.21,240614.36
13.7835,1519269.65,50827672.41,0.00,19694.68,1250.06,200.00,4350.73,1650.10,210547.49
14.0335,1345194.23,50650880.80,0.00,19654.62,1366.74,200.00,4400.74,1400.08,201403.80
14.2835,1352408.85,50678153.97,0.00,18933.56,1216.72,175.00,4400.74,1700.11,216087.60
14.5335,1281316.75,46532974.40,0.00,19133.85,1100.05,300.00,4400.74,1650.10,248664.28
14.7835,1467177.49,65089146.73,0.00,21958.24,1483.42,175.00,4600.81,1200.06,212732.76
15.0335,1374458.81,61187945.27,0.00,18152.47,1466.75,225.00,4150.66,1600.10,202419.43
15.2835,1497375.22,55811259.84,0.00,21537.55,1300.06,100.00,5451.14,1150.05,212529.44
15.5335,1389769.36,54827489.99,0.00,19033.71,933.37,175.00,4500.78,1950.15,202724.16
15.7835,1562393.22,58098732.57,0.00,20015.16,1033.37,100.00,4550.80,1250.06,187446.61
16.0335,1169166.11,56631049.07,0.00,18973.62,1000.04,250.00,4550.80,1350.07,188968.49
16.2836,1191440.71,46386929.16,0.00,18132.44,1133.38,225.00,5151.02,1800.12,210801.56
16.5336,1437359.94,52328152.03,0.00,21617.68,1283.40,75.00,3650.51,1200.06,192976.94
16.7836,1251957.13,50556250.32,0.00,19734.74,1000.04,150.00,4250.70,1050.04,197037.40
17.0336,1309604.98,50991026.72,0.00,20856.46,1150.05,200.00,5050.98,1350.07,187446.61
17.2836,1161994.69,51107805.97,0.00,16990.92,1016.71,250.00,3850.57,700.02,170312.41
17.5336,1035501.21,51546568.01,0.00,18653.17,1116.71,250.00,3850.57,1800.12,200794.43
17.7836,1352145.18,58828731.02,0.00,20295.58,1383.41,175.00,4600.81,1750.12,188816.30
18.0336,1392879.85,53514164.65,0.00,21517.52,1233.39,575.01,4500.78,1550.09,188664.11
18.2836,1206111.88,42227629.03,0.00,17751.93,1283.40,175.00,4000.62,1200.06,182020.04
18.5336,1232983.11,50631977.48,0.00,19354.17,1066.71,250.00,3850.57,1300.07,204908.11
18.7836,1167170.21,52047562.97,0.00,17751.93,1333.40,125.00,4750.87,1400.08,169552.54
19.0336,1310080.19,39320673.96,0.00,19734.74,1016.71,200.00,4000.62,1500.09,192114.27
19.2836,1288073.44,57602406.50,0.00,18512.97,1333.40,125.00,3850.57,1500.09,185316.28
19.5337,1283226.25,48769544.80,0.00,19093.80,1266.73,200.00,4200.68,1350.07,167880.98
19.7837,1119285.86,45893848.54,0.00,17131.11,966.70,25.00,4450.76,1300.07,182628.52
20.0337,1259171.75,45105318.12,0.00,17511.60,1050.04,300.00,3700.53,1300.07,179637.12
20.2837,1435173.95,46764540.09,0.00,17711.87,950.03,125.00,3500.47,1550.09,176291.61
20.5337,1190948.22,45632902.99,0.00,17030.98,866.70,100.00,3700.53,1100.05,186990.09
20.7837,1210950.43,50385721.86,0.00,19975.10,1033.37,300.00,4000.62,1450.08,192063.51
21.0337,1393968.53,48531374.34,0.00,20435.80,1066.71,175.00,4600.81,1450.08,193484.44
21.2837,1389907.60,54384002.13,0.00,19294.09,1383.41,175.00,4100.65,1300.07,175784.80
21.5337,1036106.03,44246241.86,0.00,17171.16,1200.05,175.00,4050.63,1350.07,197443.51
21.7837,1238301.27,49193730.79,0.00,17131.11,850.03,150.00,3300.42,1000.04,164184.05
22.0337,1163282.09,44077364.60,0.00,15749.39,983.37,200.00,3550.48,1350.07,154516.19
22.2838,1105755.21,43403848.36,0.00,16890.80,1133.38,150.00,3550.48,1200.06,173200.33
22.5338,1107785.67,49356287.96,0.00,18152.47,1433.41,225.00,3750.54,1200.06,183642.71
22.7838,1170488.07,47719954.95,0.00,18512.97,1050.04,225.00,3000.35,1450.08,162411.91
23.0338,1215296.49,46283416.39,0.00,16650.49,933.37,150.00,2850.31,700.02,144501.59
23.2838,1031034.19,37807554.17,0.00,15469.06,1050.04,125.00,3000.35,1100.05,151733.58
23.5338,992352.86,42150535.36,0.00,14968.48,900.03,50.00,3500.47,1550.09,160690.64
23.7838,1168631.10,36836025.93,0.00,16930.85,1066.71,125.00,3250.41,1150.05,148799.84
24.0338,1062329.23,47738175.02,0.00,15128.66,816.69,50.00,4100.65,1100.05,165601.93
24.2838,1126854.73,43240721.80,0.00,15589.20,1233.39,175.00,3800.56,1950.15,166766.72
24.5338,1104087.63,50867927.37,0.00,17431.50,1200.05,150.00,3250.41,1050.04,165247.44
24.7838,1215564.33,43979260.91,0.00,15789.43,966.70,175.00,3000.35,1750.12,153048.93
25.0339,1027491.68,36411270.57,0.00,16129.84,883.36,150.00,3150.38,600.01,138031.59
25.2839,979184.49,37499008.69,0.00,16450.24,733.35,175.00,3500.47,1300.07,144147.67
25.5339,1016851.32,40384669.05,0.00,15108.64,716.69,125.00,3750.54,1500.09,139345.54
25.7839,1106357.83,38350796.91,0.00,16390.17,933.37,225.00,3900.59,850.03,150468.96
26.0339,1096233.63,41186636.78,0.00,15809.46,866.70,200.00,3250.41,1200.06,171477.64
26.2839,1097477.83,43282684.90,0.00,15388.96,1100.05,200.00,3300.42,650.02,156135.44
26.5339,1151730.06,42461358.35,200.00,17751.93,1150.05,175.00,3500.47,1150.05,153150.11
26.7839,1071669.36,43645264.27,0.00,14247.68,816.69,100.00,3200.39,1300.07,150317.21
27.0339,998278.95,40795189.98,0.00,15509.10,916.70,175.00,2950.33,1100.05,160437.54
27.2839,1085566.49,41238620.91,0.00,16229.97,1100.05,175.00,3450.46,700.02,134141.04
27.5339,1056030.48,37553611.96,0.00,14127.55,783.36,100.00,3250.41,700.02,142479.37
27.7840,994477.23,41084604.39,0.00,14127.55,933.37,225.00,3400.44,1050.04,160032.57
28.0340,1029873.70,45122513.31,0.00,15268.82,966.70,225.00,3350.43,1550.09,156894.53
28.2840,1162599.37,44726796.18,0.00,17111.08,783.36,225.00,2650.27,1250.06,134595.72
28.5340,990018.85,39147754.12,0.00,14828.32,833.36,225.00,1700.11,900.03,127070.28
28.7840,838689.45,32747784.07,0.00,13707.11,816.69,150.00,2700.28,750.02,130605.18
29.0340,948798.18,31135820.40,0.00,14047.47,833.36,200.00,3050.36,850.03,127272.24
29.2840,888206.30,38346982.09,0.00,12826.23,766.69,200.00,3100.37,1050.04,133989.48
