D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#16.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:54:26 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2832,36294.44,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00
0.5332,37296.93,0.00,0.00,20.00,50.00,0.00,0.00,0.00,50.00
0.7832,38132.39,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.0332,36461.52,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
1.2832,35960.30,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.5332,33788.52,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
1.7833,36043.83,0.00,0.00,40.00,16.67,100.00,0.00,0.00,0.00
2.0333,34456.73,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
2.2833,35292.02,0.00,0.00,20.00,16.67,0.00,0.00,0.00,0.00
2.5333,41391.13,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
2.7833,34540.25,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
3.0333,35626.15,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
3.2833,41056.86,0.00,0.00,20.00,50.00,125.00,0.00,0.00,0.00
3.5333,36210.91,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
3.7833,33872.04,0.00,0.00,0.00,16.67,100.00,0.00,0.00,0.00
4.0333,37631.11,0.00,0.00,80.00,50.00,0.00,0.00,0.00,0.00
4.2833,34373.20,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
4.5334,38550.14,0.00,0.00,0.00,16.67,25.00,50.00,0.00,0.00
4.7834,34623.78,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
5.0334,37129.84,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00
5.2834,36127.37,500.01,0.00,60.00,0.00,50.00,0.00,0.00,0.00
5.5334,36879.22,0.00,0.00,40.00,66.67,75.00,0.00,0.00,0.00
5.7834,34289.67,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
6.0334,37714.65,0.00,0.00,20.00,0.00,100.00,0.00,0.00,0.00
6.2834,36294.44,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00
6.5334,38048.84,0.00,0.00,80.00,33.33,250.00,1250.06,50.00,13857.41
