D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#10.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:04:08 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,41056.86,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
0.5330,41056.86,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
0.7830,38299.48,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
1.0330,35876.76,0.00,0.00,0.00,66.67,100.00,0.00,0.00,0.00
1.2831,40889.73,0.00,0.00,20.00,33.33,125.00,0.00,0.00,50.00
1.5331,41056.86,0.00,0.00,0.00,66.67,75.00,0.00,0.00,0.00
1.7831,36879.22,0.00,0.00,40.00,16.67,100.00,0.00,0.00,0.00
2.0331,41056.86,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
2.2831,36628.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.5331,41056.86,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
2.7831,38048.84,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
3.0331,38550.14,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
3.2831,39135.00,0.00,0.00,80.00,0.00,150.00,0.00,0.00,0.00
3.5331,40722.61,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
3.7831,39552.78,0.00,0.00,120.00,50.00,75.00,0.00,0.00,0.00
4.0332,36628.60,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
4.2832,39385.66,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
4.5332,37631.11,0.00,0.00,40.00,33.33,100.00,0.00,0.00,0.00
4.7832,37213.39,0.00,0.00,40.00,33.33,50.00,50.00,0.00,0.00
5.0332,42477.53,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
5.2832,39385.66,0.00,0.00,60.00,50.00,125.00,0.00,0.00,0.00
5.5332,40388.36,0.00,0.00,40.00,83.33,125.00,0.00,0.00,0.00
5.7832,40806.17,0.00,0.00,60.00,0.00,50.00,0.00,0.00,0.00
6.0332,36795.68,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
6.2832,32869.79,0.00,0.00,60.00,16.67,150.00,0.00,0.00,0.00
6.5332,38299.48,0.00,0.00,20.00,0.00,50.00,100.00,50.00,8002.47
6.7832,135534.35,836958.98,0.00,2340.21,350.00,450.01,6901.83,1300.07,130251.64
7.0333,596446.45,16921076.17,600.01,11885.35,1000.04,700.02,17661.99,2200.19,281833.23
7.2833,935489.91,34890862.75,0.00,15128.66,733.35,650.02,25124.26,2650.27,382104.22
7.5333,1273708.09,57016574.35,0.00,22078.44,1033.37,775.02,32691.06,2800.30,408078.78
