D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#6.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:20:37 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,40889.73,0.00,0.00,80.00,50.00,0.00,0.00,0.00,0.00
0.5330,44483.41,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
0.7830,43229.70,0.00,0.00,80.00,16.67,150.00,0.00,0.00,50.00
1.0330,47241.94,0.00,0.00,80.00,0.00,50.00,0.00,0.00,0.00
1.2830,44232.66,0.00,0.00,40.00,16.67,100.00,0.00,0.00,350.00
1.5330,47492.74,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
1.7830,41808.96,0.00,0.00,60.00,66.67,50.00,0.00,0.00,0.00
2.0331,44232.66,0.00,0.00,40.00,33.33,100.00,0.00,0.00,50.00
2.2831,42059.67,31534.98,0.00,60.00,16.67,50.00,0.00,0.00,0.00
2.5331,43146.13,0.00,0.00,0.00,16.67,150.00,0.00,0.00,0.00
2.7831,42226.81,0.00,0.00,20.00,83.33,50.00,0.00,0.00,0.00
3.0331,41391.13,0.00,0.00,80.00,50.00,100.00,0.00,0.00,0.00
3.2831,45486.45,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
3.5331,43229.70,0.00,0.00,80.00,16.67,50.00,0.00,0.00,0.00
3.7831,43480.44,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
4.0331,42393.96,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
4.2831,38633.68,0.00,0.00,80.00,50.00,75.00,0.00,0.00,0.00
4.5331,42978.97,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
4.7831,41391.13,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
5.0331,39719.89,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
5.2832,46991.14,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
5.5332,45486.45,0.00,0.00,60.00,16.67,50.00,50.00,0.00,0.00
5.7832,47994.35,0.00,0.00,40.00,66.67,100.00,0.00,0.00,0.00
6.0332,45152.09,0.00,0.00,0.00,33.33,150.00,50.00,0.00,0.00
6.2832,43062.55,0.00,0.00,80.00,50.00,100.00,0.00,0.00,0.00
6.5332,41808.96,0.00,0.00,520.01,133.33,400.01,4000.62,300.00,78839.21
6.7832,260946.74,6072770.51,200.00,7982.41,650.02,825.03,14708.32,1150.05,276826.98
7.0332,689092.04,21789779.08,200.00,18913.54,983.37,825.03,35347.99,4700.85,481382.23
7.2832,1301837.89,43849442.92,400.01,27889.42,1700.11,900.03,41666.67,3650.51,535599.56
7.5332,1119346.34,50952195.19,0.00,30876.05,1583.43,1000.04,43121.41,3800.56,574201.66
7.7832,1337469.83,50041419.50,0.00,30936.20,1483.42,975.04,49192.91,5401.12,636619.92
8.0333,1353981.38,49740446.73,0.00,29873.75,1600.10,975.04,43823.75,5601.21,610716.26
8.2833,1426637.37,48087715.66,0.00,30916.15,1516.75,1050.04,47285.85,5651.23,664888.38
8.5333,1467834.15,58374652.74,0.00,32038.82,1550.09,775.02,47436.40,5201.04,707245.90
8.7833,1504270.15,58863804.65,0.00,34886.02,1783.45,1000.04,53258.88,5851.32,762343.41
9.0333,1488769.52,61025274.21,0.00,32880.89,1683.44,1050.04,45078.03,5301.08,636200.00
9.2833,1453707.32,58442807.18,0.00,30755.77,1750.12,825.03,50748.87,4800.89,655423.83
9.5333,1393311.87,62357616.76,0.00,32780.64,1916.81,1125.05,50046.15,4850.91,636042.58
9.7833,1557036.25,60177300.81,0.00,31978.67,1750.12,1000.04,52254.82,4400.75,635990.04
10.0333,1354439.32,57880831.93,0.00,32981.14,1816.79,725.02,50497.89,5151.02,653058.74
10.2833,1352564.38,53363962.95,0.00,35507.67,1866.80,950.03,56623.05,5000.96,643970.21
10.5333,1369732.58,59241301.71,0.00,33562.60,1683.44,900.03,49443.86,6451.60,642552.34
10.7834,1382131.37,52784906.38,0.00,32479.90,1550.09,1075.04,50397.51,5251.06,660418.16
11.0334,1340416.17,54553961.21,0.00,32399.70,1700.11,1025.04,54714.91,5501.17,741641.89
11.2834,1605974.71,65154625.10,0.00,37653.61,1783.45,675.02,54463.85,5701.25,689791.31
11.5334,1382943.55,57278430.90,0.00,34625.34,1700.11,1075.04,55970.23,4400.75,741694.78
11.7834,1584365.41,59151226.24,0.00,35768.38,1833.46,900.03,47085.12,4400.75,672464.89
12.0334,1362457.48,58986676.24,0.00,32038.82,1683.44,1050.04,51050.05,4600.82,691319.63
12.2834,1530363.75,58244891.68,200.00,35287.08,2016.82,1050.04,54313.23,5201.04,673885.99
12.5334,1445853.32,50670979.82,0.00,32800.69,1750.12,800.02,52104.22,5050.98,679150.54
12.7834,1438033.88,62388704.75,0.00,35708.21,2216.85,900.03,52656.43,5701.25,700282.42
13.0334,1801123.74,56945573.01,0.00,34685.49,1633.43,1050.04,51652.42,4750.87,633261.08
13.2835,1459703.67,54825497.17,0.00,31738.10,1500.09,925.03,50397.51,4200.68,677255.03
13.5335,1291590.03,50623835.39,0.00,32660.34,2083.50,775.02,48239.34,4850.91,754980.32
13.7835,1479006.02,52753761.45,0.00,33702.95,1750.12,825.03,46282.24,4300.71,627595.07
14.0335,1340234.72,68238542.59,0.00,33362.09,2050.16,950.03,50799.07,4200.68,652743.41
14.2835,1458234.82,78744177.44,0.00,36510.41,1833.46,750.02,47888.05,4300.71,622350.93
14.5335,1400345.04,51219973.27,0.00,31677.95,1750.12,925.03,47888.05,4400.75,599824.61
14.7835,1358802.65,60388084.24,0.00,31677.95,1883.47,800.02,49243.10,4150.66,582458.35
15.0335,1313959.67,49107697.90,0.00,30615.45,1916.81,925.03,48339.72,4500.78,631319.68
15.2835,1355657.59,57428575.66,0.00,33743.06,1650.10,925.03,51451.62,4300.71,570545.26
15.5335,1494178.32,57606904.58,0.00,33482.40,1833.46,1275.06,49795.19,5000.96,617475.68
15.7835,1437083.45,61626707.30,200.00,31176.76,2150.18,1025.04,45529.60,4500.78,606787.94
16.0336,1366207.36,50945248.79,0.00,33121.49,1483.42,850.03,50497.89,5651.23,603593.80
16.2836,1320051.06,56161142.11,200.00,32961.09,1450.08,1025.04,48540.46,4850.91,621512.06
16.5336,1232464.69,63217888.70,0.00,29172.19,1600.10,900.03,42820.41,3450.46,544197.02
16.7836,1356772.19,46371897.60,0.00,30595.40,1616.77,1200.05,44325.45,4800.89,569657.47
17.0336,1313035.17,51868266.10,0.00,31637.85,1950.14,850.03,51200.63,4550.80,614331.35
17.2836,1602846.94,55788200.07,0.00,32259.36,1716.78,1075.04,47436.40,5401.12,612497.51
17.5336,1359597.55,51515195.33,0.00,31758.14,1516.75,900.03,46232.07,4600.82,614802.98
17.7836,1384662.96,46655333.55,0.00,31477.47,1933.47,825.03,52957.65,4700.85,587006.93
18.0336,1377569.31,49521748.96,0.00,31116.62,1733.45,925.03,48289.53,4150.66,596265.77
18.2836,1330004.65,47916333.14,0.00,33241.79,1516.75,875.03,46181.89,3750.54,602965.48
18.5336,1255482.36,47169139.49,0.00,30715.68,1833.46,875.03,49142.72,4650.83,619624.76
18.7836,1382269.61,62221877.24,0.00,30936.20,1650.10,925.03,40011.48,4450.76,548158.98
19.0337,1191777.68,45719562.19,0.00,28430.57,1650.10,1100.05,43723.41,4550.80,548732.52
19.2837,1250980.78,51094083.98,0.00,27889.42,1600.10,1000.04,42419.10,4150.66,537579.10
19.5337,1199225.59,41094796.24,0.00,30194.48,1616.77,675.02,47938.23,4650.83,557025.49
19.7837,1301146.16,48611941.21,0.00,29092.01,1583.43,850.03,43372.24,3600.50,560364.99
20.0337,1253054.44,62807880.21,200.00,30595.40,1500.09,900.03,38256.21,3950.60,551183.35
20.2837,1153846.92,43102647.84,0.00,29412.72,1450.08,825.03,39760.71,3250.41,510152.59
20.5337,1165390.32,53308107.05,0.00,27508.62,1366.74,750.02,40813.97,3800.56,547637.60
20.7837,1183811.36,45000097.22,200.00,29312.50,1550.09,650.02,41516.19,3550.49,521074.76
21.0337,1382226.41,45982956.06,0.00,29853.71,1566.76,925.03,42168.29,3950.60,489840.63
21.2837,1313372.14,46585527.91,0.00,28671.09,1600.10,725.02,42419.10,4150.66,545187.40
21.5337,1251983.05,46578410.69,0.00,30555.31,1616.77,825.03,44225.10,3650.51,531537.26
21.7838,1218320.58,52106493.50,0.00,28791.35,1383.41,800.02,37654.46,3400.45,494201.66
22.0338,1214622.55,48473127.06,0.00,29132.10,1616.77,750.02,39810.87,4350.73,511452.34
22.2838,1232145.00,50813722.67,0.00,29092.01,1533.42,975.04,39409.65,3400.45,507293.51
22.5338,1216653.01,41964178.22,0.00,25163.95,1400.07,850.03,37804.90,3550.49,514572.36
22.7838,1132401.78,47990921.54,0.00,27348.29,1350.07,725.02,38908.14,3600.50,472255.27
23.0338,1239100.42,46082824.82,0.00,30535.26,1533.42,1075.04,40262.26,3150.38,463704.49
23.2838,1191570.32,48251183.84,0.00,28610.96,1533.42,875.03,41014.60,3350.43,503811.47
23.5338,1318504.45,42517612.82,0.00,27949.55,1366.74,950.03,38356.51,3550.49,497785.06
23.7838,1062173.71,38444174.77,0.00,26867.30,1600.10,725.02,35799.23,3350.43,450448.83
24.0338,1100432.80,34192806.36,0.00,25905.39,1300.06,650.02,37353.59,3950.60,459405.32
24.2838,1127615.08,40906901.78,0.00,26787.14,1300.06,950.03,36952.45,3350.43,498148.63
24.5339,1257720.19,53244678.44,0.00,27167.92,1533.42,875.03,34345.31,3750.54,457851.71
24.7839,1097140.86,38739226.01,0.00,24803.27,1250.06,725.02,40111.79,4100.65,511972.31
25.0339,1263802.93,43700493.86,0.00,28310.31,1633.43,650.02,34545.84,3000.35,437258.15
25.2839,1092881.21,44954433.17,0.00,23240.43,1166.72,625.01,35347.99,3650.51,397249.83
25.5339,1036667.65,37982182.14,0.00,23140.26,1483.42,775.02,33392.84,3450.46,420104.20
25.7839,1132746.01,37378756.23,0.00,23861.54,1250.06,725.02,35749.09,3650.51,438912.70
26.0339,1180363.89,37785803.96,0.00,26787.14,1533.42,525.01,33894.13,3200.39,420000.93
26.2839,1085027.21,42429871.80,0.00,23500.89,1383.41,950.03,30736.30,2950.34,452363.87
26.5339,1158460.82,39107100.59,0.00,23140.26,1216.72,900.03,37253.31,3500.47,480863.48
26.7839,1178031.02,44287009.27,0.00,26747.06,1250.06,675.02,36100.06,2750.29,429556.79
27.0339,1075237.79,37083420.30,0.00,23040.08,1233.39,900.03,31989.31,2750.29,396940.53
27.2840,1151073.40,38652054.37,0.00,22318.85,1566.76,575.01,29984.54,2550.25,376699.32
27.5340,950541.48,30300088.61,0.00,22378.95,1266.73,600.01,34345.31,3800.56,409574.90
27.7840,1079030.19,36894956.46,0.00,21898.14,1366.74,950.03,31588.33,2550.25,391220.41
28.0340,1086910.79,36020108.46,0.00,24222.19,1350.07,625.01,28431.06,3350.43,368107.52
28.2840,1010755.49,35628320.04,0.00,21156.93,1333.40,650.02,30285.24,2850.31,378758.08
28.5340,1078851.24,39272618.53,0.00,21537.55,1016.71,825.03,31838.94,2800.30,372479.91
28.7840,1071237.35,35268530.62,0.00,21777.94,1083.38,625.01,30134.89,2350.21,351557.15
29.0340,1029513.51,53670800.30,0.00,21557.58,1316.73,700.02,29082.50,3450.46,394415.14
29.2840,1071691.49,37093270.53,0.00,21637.71,1083.38,575.01,28130.40,2200.19,362811.18
29.5340,1027595.37,37580031.06,0.00,18573.05,1000.04,1025.04,25925.83,2200.19,350324.41
29.7840,1006156.25,38815351.73,0.00,18813.39,850.03,675.02,26727.45,3050.36,316110.94
30.0340,939215.01,35178113.52,0.00,18913.54,1050.04,450.01,25575.13,2300.20,349810.82


          Printed:2024-03-05 16:21:15
