D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#13.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:29:19 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2832,34206.14,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
0.5332,37464.02,0.00,0.00,100.00,50.00,125.00,0.00,0.00,0.00
0.7832,37129.84,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
1.0332,37798.20,0.00,0.00,40.00,33.33,25.00,0.00,50.00,0.00
1.2832,38550.14,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
1.5332,35292.02,0.00,0.00,80.00,16.67,100.00,0.00,0.00,0.00
1.7832,39135.00,0.00,0.00,40.00,83.33,75.00,0.00,0.00,0.00
2.0332,41641.83,0.00,0.00,20.00,33.33,100.00,0.00,50.00,0.00
2.2832,39385.66,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00
2.5332,38132.39,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
2.7833,38717.24,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
3.0333,36461.52,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
3.2833,40639.05,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
3.5333,36545.06,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.7833,37296.93,0.00,0.00,60.00,0.00,50.00,50.00,0.00,0.00
4.0333,34790.84,0.00,0.00,20.00,33.33,125.00,0.00,0.00,0.00
4.2833,39636.33,0.00,0.00,40.00,50.00,75.00,0.00,0.00,0.00
4.5333,35709.69,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
4.7833,35041.43,0.00,0.00,0.00,16.67,150.00,0.00,0.00,0.00
5.0333,38884.34,0.00,0.00,0.00,16.67,50.00,0.00,50.00,0.00
5.2833,37464.02,0.00,0.00,0.00,50.00,100.00,50.00,0.00,0.00
5.5333,38132.39,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
5.7834,38717.24,0.00,0.00,60.00,0.00,25.00,0.00,0.00,0.00
6.0334,39970.56,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
6.2834,38132.39,0.00,0.00,20.00,16.67,75.00,0.00,100.00,0.00
6.5334,35459.09,0.00,0.00,20.00,0.00,25.00,100.00,50.00,12706.23
6.7834,305963.24,6086036.13,200.00,7001.86,1050.04,825.03,1950.15,850.03,122274.44
7.0334,828823.00,19019702.27,400.01,13647.05,1200.05,800.02,3200.39,1550.09,204197.02
7.2834,1421734.54,44861567.76,0.00,19093.80,1183.39,550.01,4100.65,1650.10,240869.02
7.5334,1236275.05,44220676.83,0.00,20115.31,1450.08,375.01,4800.89,1800.12,241633.06
7.7834,1375599.32,53435875.29,200.00,20475.86,1400.07,300.00,4600.81,1150.05,245606.76
8.0334,1544162.26,42257122.77,0.00,22398.98,1400.07,225.00,4650.83,1350.07,235929.35
8.2835,1528825.79,61929559.01,0.00,23540.96,1700.11,225.00,5901.34,2800.30,251263.72
8.5335,1616896.01,50386462.05,0.00,23020.05,1250.06,200.00,5351.10,2150.18,269168.07
8.7835,1849768.43,61648514.45,0.00,23841.50,1500.09,225.00,4800.89,2000.15,239646.66
9.0335,1439917.46,48495959.08,0.00,22158.58,1350.07,675.02,4800.89,1800.12,245352.00
9.2835,1684246.87,54572579.84,0.00,21337.22,1366.74,175.00,5951.36,1550.09,238118.87
9.5335,1268676.04,55459270.89,0.00,21357.26,966.70,250.00,4350.73,2100.17,229719.21
9.7835,1530311.91,56507721.98,0.00,22378.95,1466.75,350.00,5851.32,1650.10,238475.34
10.0335,1280953.86,75643064.75,0.00,23200.36,1383.41,400.01,5801.29,2050.16,279636.38
10.2835,1615185.24,71894798.00,0.00,24602.90,1583.43,150.00,5601.21,1800.12,250244.26
10.5335,1389501.51,55865464.55,0.00,19694.68,1450.08,200.00,4400.74,2050.16,219341.63
10.7835,1243938.97,67152170.98,0.00,22198.64,1383.41,400.01,4700.85,2300.20,254679.47
11.0335,1504736.73,61612586.75,0.00,23701.25,1316.73,350.00,4250.70,1450.08,214206.74
11.2836,1897721.90,53662487.39,0.00,22338.88,1250.06,225.00,4600.81,1450.08,240206.88
