D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_106.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:01:08 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,40471.92,0.00,0.00,0.00,16.67,125.00,0.00,0.00,0.00
0.5329,37296.93,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
0.7829,37965.29,8002.25,0.00,40.00,0.00,75.00,0.00,0.00,0.00
1.0329,40054.12,0.00,0.00,0.00,50.00,75.00,0.00,0.00,50.00
1.2829,38967.89,0.00,0.00,0.00,16.67,125.00,0.00,0.00,0.00
1.5330,35709.69,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
1.7830,38633.68,0.00,0.00,0.00,33.33,125.00,0.00,0.00,0.00
2.0330,36545.06,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
2.2830,32368.69,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
2.5330,36461.52,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00
2.7830,36628.60,0.00,0.00,40.00,33.33,175.00,0.00,0.00,0.00
3.0330,33705.00,0.00,0.00,20.00,16.67,0.00,0.00,0.00,0.00
3.2830,36294.44,11504.66,0.00,80.00,0.00,100.00,0.00,0.00,0.00
3.5330,37547.56,0.00,0.00,40.00,50.00,50.00,0.00,50.00,0.00
3.7830,36127.37,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
4.0331,32869.79,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
4.2831,38299.48,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
4.5331,34623.78,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
4.7831,40388.36,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
5.0331,37464.02,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
5.2831,37296.93,0.00,0.00,40.00,16.67,50.00,50.00,0.00,0.00
5.5331,38466.59,0.00,0.00,20.00,83.33,25.00,0.00,0.00,0.00
5.7831,38967.89,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
6.0331,39803.45,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
6.2831,37380.48,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00
6.5331,40722.61,0.00,0.00,140.00,100.00,675.02,22269.06,200.00,46332.72
6.7831,506348.47,12751958.98,1000.04,8422.69,566.68,3825.55,117175.76,1300.07,138385.34
7.0332,914752.12,40821267.46,600.01,15228.78,1283.40,4700.84,154867.07,1250.06,195007.01
7.2832,1223022.71,54424541.78,800.02,17331.37,1050.04,5901.32,177300.96,1850.13,245402.95
7.5332,1245934.87,49115612.24,0.00,22699.49,1033.37,6126.42,224013.75,2200.19,259371.19
7.7832,1516729.41,59865851.51,0.00,20355.68,1433.41,6301.50,201144.29,1300.07,245963.43
8.0332,1332449.84,45858376.34,200.00,20435.80,1016.71,6076.40,212726.49,1650.10,245912.48
8.2832,1290155.74,54379560.99,0.00,20315.62,1200.05,5551.17,219487.50,1500.09,277337.74
8.5332,1649297.00,72228339.14,400.01,21637.71,1300.06,6676.69,225183.69,1850.13,278001.76
8.7832,1481261.13,67829843.67,200.00,19574.50,1216.72,5801.28,226150.24,1600.10,262227.88
9.0332,1364280.58,64210768.59,0.00,22158.58,1733.45,7151.94,233732.62,2300.20,267024.39
9.2832,1454916.96,64910931.68,200.00,21637.71,1116.71,6026.38,211100.29,2100.17,225495.95
9.5332,1470910.09,53315565.89,0.00,20075.25,1400.07,6426.57,201956.74,1900.14,229973.66
9.7833,1335145.60,60458345.38,0.00,18252.61,1316.73,6226.47,217148.71,1500.09,264472.83
10.0333,1770684.09,64446262.98,600.01,21597.65,1466.75,6951.83,208254.96,1650.10,247746.95
10.2833,1326470.78,50033049.65,600.01,22058.41,1433.41,6351.53,227320.41,1900.14,236998.61
10.5333,1611927.86,66469715.52,400.01,22198.64,1400.07,6501.60,225794.14,1750.12,257739.11
10.7833,1633468.04,71035607.87,800.02,22318.85,1550.09,6301.50,239740.55,1800.12,278716.87
11.0333,1597930.63,71871852.10,800.02,23400.72,1600.10,7402.08,215420.31,1350.07,275703.39
