D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#23.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:37:59 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,37631.11,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
0.5330,36712.14,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
0.7830,34122.62,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
1.0330,31867.60,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
1.2830,33621.48,0.00,0.00,20.00,33.33,75.00,0.00,50.00,0.00
1.5330,36210.91,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
1.7830,36545.06,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
2.0330,37046.30,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
2.2830,36377.98,0.00,0.00,40.00,33.33,100.00,0.00,0.00,0.00
2.5330,32452.20,0.00,0.00,20.00,50.00,100.00,0.00,0.00,0.00
2.7831,32535.72,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
3.0331,35124.96,0.00,0.00,0.00,16.67,125.00,0.00,0.00,50.00
3.2831,33203.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5331,34790.84,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
3.7831,34957.90,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
4.0331,33036.83,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
4.2831,33621.48,0.00,0.00,60.00,16.67,75.00,0.00,0.00,50.00
4.5331,36127.37,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
4.7831,35542.62,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00
5.0331,35793.23,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
5.2831,34373.20,0.00,0.00,20.00,16.67,75.00,50.00,0.00,0.00
5.5332,35876.76,0.00,0.00,100.00,16.67,50.00,0.00,0.00,0.00
5.7832,34707.31,0.00,0.00,0.00,16.67,75.00,0.00,50.00,0.00
6.0332,36377.98,0.00,0.00,80.00,0.00,50.00,0.00,0.00,0.00
6.2832,33872.04,0.00,0.00,0.00,66.67,100.00,0.00,50.00,0.00
6.5332,32368.69,0.00,0.00,40.00,0.00,100.00,100.00,0.00,22920.26
6.7832,247383.48,6968424.80,0.00,6641.67,800.02,575.01,2300.20,650.02,112183.73
7.0332,748193.60,28939334.15,0.00,13506.90,933.37,325.00,2650.27,1200.06,162867.58
7.2832,1032372.40,34764973.46,0.00,15849.51,983.37,325.00,3850.57,1650.10,215426.73
7.5332,1233598.55,50166454.72,0.00,20976.65,1150.05,275.00,4900.92,1950.15,284848.12
7.7832,1516617.09,57452261.75,200.00,22979.98,1416.74,50.00,5000.96,2000.15,271516.33
8.0332,1270939.79,49966489.46,0.00,21737.88,1166.72,225.00,5050.98,1500.09,226971.39
8.2832,1327084.24,57708766.15,0.00,21978.27,1300.06,200.00,4600.81,1950.15,244333.01
8.5333,1475463.51,62948459.43,0.00,22939.91,1216.72,425.01,4150.66,1800.12,223562.87
8.7833,1223349.21,67985397.51,0.00,22739.56,1450.08,150.00,4750.87,1450.08,255444.31
9.0333,1411871.16,45408796.14,0.00,22599.32,1100.05,100.00,4750.87,2050.16,245963.43
9.2833,1458848.28,52717719.88,0.00,20596.05,1483.42,450.01,4400.74,950.03,240461.55
9.5333,1501980.48,60195520.88,0.00,21557.58,1583.43,275.00,4350.73,1900.14,251518.60
9.7833,1391894.86,56020335.14,0.00,22539.22,1366.74,275.00,5351.10,2350.21,252181.30
10.0333,1727266.75,58171612.84,0.00,21517.52,1366.74,250.00,6051.41,1650.10,254883.42
10.2833,1443226.68,55331616.53,0.00,20035.19,1383.41,200.00,4600.81,1450.08,216748.51
10.5333,1254290.00,60153728.60,0.00,21777.94,1350.07,200.00,5551.19,1900.14,247237.33
10.7833,1497772.67,60081474.64,0.00,22679.46,1400.07,325.00,4350.73,1400.08,214765.89
11.0333,1296394.01,64905636.47,0.00,20936.58,1466.75,200.00,4050.63,1750.12,211004.83
11.2834,1344753.58,59957236.54,0.00,19394.23,1100.05,325.00,4650.83,1700.11,221782.67
11.5334,1211140.52,60440865.50,0.00,18272.63,1050.04,150.00,3500.47,2000.15,222952.49
11.7834,1486713.13,61373277.53,0.00,24302.34,1566.76,300.00,5551.19,1850.13,253557.79
12.0334,1446043.41,72196169.33,0.00,20375.71,1316.73,275.00,4300.71,1250.06,196479.02
12.2834,1283373.14,58997551.35,0.00,17051.00,1166.72,250.00,3850.57,2300.20,201353.00
12.5334,1520150.96,53105522.66,0.00,20215.46,1716.78,275.00,5251.06,1500.09,226055.59
