D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#21.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:13:39 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,34540.25,0.00,0.00,0.00,50.00,150.00,0.00,50.00,0.00
0.5329,38383.04,0.00,0.00,40.00,33.33,25.00,0.00,0.00,50.00
0.7830,35375.56,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
1.0330,38466.59,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
1.2830,34957.90,0.00,0.00,80.00,16.67,50.00,0.00,0.00,50.00
1.5330,35960.30,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.7830,37631.11,0.00,0.00,0.00,66.67,100.00,0.00,0.00,0.00
2.0330,37714.65,0.00,0.00,20.00,16.67,100.00,0.00,50.00,50.00
2.2830,38299.48,0.00,0.00,40.00,16.67,175.00,0.00,0.00,0.00
2.5330,35375.56,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
2.7830,35292.02,0.00,0.00,0.00,16.67,0.00,0.00,0.00,50.00
3.0330,36294.44,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
3.2830,39469.22,0.00,0.00,0.00,33.33,75.00,0.00,0.00,0.00
3.5331,38215.94,0.00,0.00,0.00,16.67,50.00,0.00,0.00,50.00
3.7831,36712.14,0.00,0.00,40.00,66.67,75.00,0.00,0.00,0.00
4.0331,37296.93,0.00,0.00,40.00,0.00,125.00,0.00,0.00,0.00
4.2831,34122.62,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00
4.5331,35960.30,0.00,0.00,40.00,33.33,25.00,50.00,0.00,0.00
4.7831,40054.12,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
5.0331,35292.02,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
5.2831,38800.79,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
5.5331,39803.45,0.00,0.00,60.00,83.33,25.00,0.00,50.00,0.00
5.7831,36127.37,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00
6.0331,39970.56,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
6.2832,37631.11,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
6.5332,41140.43,500.01,0.00,40.00,50.00,275.00,3750.54,300.00,106990.06
6.7832,529988.12,14963288.09,0.00,10904.50,683.35,950.03,16560.54,1350.07,254934.42
7.0332,922902.02,38538463.62,0.00,14267.70,1100.05,650.02,25725.43,3500.47,377986.01
7.2832,1107344.32,39257985.54,0.00,22218.68,1050.04,825.03,30134.89,2800.30,424648.88
7.5332,1272624.65,58646131.77,0.00,17992.25,933.37,900.03,30185.01,3250.41,429195.07
7.7832,1400051.27,59543185.48,0.00,21257.09,1066.71,475.01,29784.08,3350.43,405705.96
8.0332,1350767.20,46244186.30,0.00,19814.85,1083.38,725.02,34595.97,3750.54,378140.43
8.2832,1275683.30,70486329.73,200.00,20916.55,1200.05,650.02,28230.62,2900.32,404622.85
8.5332,1449629.12,58585379.22,0.00,20515.93,1116.71,475.01,34345.31,3750.54,480604.10
8.7832,1458977.88,55696701.16,0.00,22419.02,1266.73,1000.04,30134.89,3350.43,443774.22
9.0332,1659639.40,60776399.46,0.00,21156.93,916.70,650.02,31538.21,3250.41,388387.01
9.2833,1298156.63,63329031.12,0.00,19234.00,1133.38,650.02,34595.97,2800.30,415819.19
9.5333,1449041.58,52100685.86,0.00,21958.24,1000.04,725.02,33242.45,3200.39,441446.68
9.7833,1399282.29,63264919.26,0.00,20936.58,1283.40,775.02,28882.05,3100.37,394569.75
10.0333,1412061.24,48877555.65,0.00,22398.98,1133.38,550.01,33392.84,3800.56,463963.53
10.2833,1237726.61,60920451.88,0.00,21557.58,1066.71,700.02,30485.71,3050.36,423719.14
10.5333,1567594.66,53841385.70,0.00,18613.11,1333.40,700.02,28531.28,2650.27,439533.25
10.7833,1438353.57,64395759.23,0.00,21978.27,900.03,725.02,29834.20,3400.45,429866.80
11.0333,1567439.13,56684912.15,0.00,20776.33,1116.71,1025.04,32540.68,4150.66,499551.17
11.2833,1746517.26,61463808.50,0.00,27889.42,1433.41,500.01,33643.48,3450.46,420723.83
11.5333,1348339.29,53243767.43,0.00,20155.37,1233.39,625.01,30034.66,3900.59,413393.36
11.7833,1343708.11,57272566.32,0.00,20816.39,1083.38,400.01,28531.28,3250.41,405757.54
12.0334,1593593.21,46642067.06,0.00,19213.97,1016.71,625.01,33593.35,2700.28,387408.37
12.2834,1320483.07,57155331.56,0.00,20135.34,933.37,525.01,31788.82,2700.28,411535.60
12.5334,1273298.59,61908947.56,0.00,20035.19,1350.07,600.01,33944.26,3950.60,446412.65
12.7834,1381630.23,64623111.53,0.00,23400.72,1150.05,725.02,31387.85,3100.37,425991.89
13.0334,1612696.84,59594941.86,0.00,20596.05,1050.04,525.01,30736.30,3400.45,419846.04
13.2834,1404328.21,59839830.97,0.00,21237.06,1133.38,625.01,32390.30,3300.42,404726.00
13.5334,1410341.83,47880633.19,0.00,19374.20,1133.38,500.01,26727.45,3650.51,420775.49
13.7834,1310840.54,62986778.52,0.00,20796.36,1066.71,400.01,29483.40,3050.36,400497.58
14.0334,1346006.42,54182727.30,0.00,21237.06,1016.71,725.02,30986.89,2600.26,372325.56
14.2834,1165182.95,46789592.68,0.00,17992.25,1133.38,575.01,29032.39,3050.36,367490.38
14.5334,1228049.52,49646328.69,0.00,17972.22,966.70,650.02,36651.60,2150.18,466657.76
14.7835,1653617.13,54166556.99,0.00,21016.71,1233.39,475.01,30335.35,2100.17,448534.03
15.0335,1292730.54,52658390.78,200.00,21838.04,1083.38,725.02,27178.38,2650.27,401064.72
15.2835,1215711.22,52430412.17,0.00,18272.63,933.37,400.01,29583.62,2950.34,360652.15
15.5335,1428615.99,48204722.66,0.00,20335.65,1033.37,425.01,30235.12,3150.38,468056.93
15.7835,1487171.07,60122583.67,0.00,22078.44,1166.72,775.02,30636.06,2650.27,391838.70
16.0335,1419967.09,53441910.68,0.00,20255.52,1250.06,475.01,29984.54,2200.19,344881.20
16.2835,1177218.84,45649756.55,0.00,19915.01,700.02,575.01,30235.12,2050.16,332616.65
16.5335,1282897.92,45877336.60,0.00,19694.68,1066.71,700.02,28330.84,2650.27,327693.51
16.7835,1282897.92,54907715.24,0.00,17872.09,1000.04,700.02,29483.40,2800.30,400600.68
17.0335,1266230.85,49412713.24,0.00,17651.79,1050.04,575.01,28230.62,3300.42,358955.98
17.2836,1164146.12,50859899.16,0.00,18973.62,1033.37,575.01,28831.94,2900.32,338054.74
17.5336,1421798.82,47679529.18,0.00,18412.83,1116.71,575.01,26977.97,3150.38,341031.27
17.7836,1390348.26,48148525.14,0.00,19314.11,1133.38,600.01,27980.08,2650.27,320671.00
18.0336,1189358.41,44726340.68,200.00,21036.74,1383.41,800.02,31538.21,2400.22,364867.77
18.2836,1420839.75,46597712.58,0.00,17872.09,1066.71,450.01,27479.01,2850.31,357876.71
18.5336,1252423.71,51998938.16,0.00,17771.95,1133.38,475.01,31237.49,2950.34,333232.18
18.7836,1290147.10,44832415.64,0.00,18392.80,1066.71,450.01,30686.18,2200.19,368518.97
19.0336,1125437.73,46494085.94,0.00,20596.05,866.70,700.02,25575.13,2700.28,282599.66
19.2836,1142778.74,48828418.40,0.00,17631.76,916.70,700.02,27879.86,1800.12,341236.57
19.5336,1151980.62,52919450.21,0.00,18653.17,1300.06,625.01,30485.71,2450.23,344983.89
19.7836,1285343.12,47821930.40,0.00,19294.09,1016.71,400.01,30435.59,3350.43,342981.76
20.0336,1280582.33,46438628.60,0.00,18032.30,1000.04,475.01,23320.90,2150.18,287250.29
20.2837,1067349.23,50930843.55,0.00,15088.62,950.03,575.01,25925.83,2100.17,305562.26
20.5337,1026644.94,43111017.69,0.00,16370.14,833.36,425.01,27178.38,2600.26,333847.71
20.7837,1222390.14,40345325.09,0.00,17932.17,966.70,625.01,26076.13,2250.20,346678.25
21.0337,1106299.54,40897450.12,0.00,18032.30,1183.39,500.01,26627.24,1850.13,320568.51
21.2837,1270576.90,36652458.73,0.00,17691.84,766.69,575.01,26426.84,2050.16,309504.22
21.5337,1083152.27,48852332.24,0.00,18172.50,1050.04,475.01,25575.13,2050.16,307097.97
21.7837,1201385.66,41399811.58,0.00,18132.44,883.36,525.01,23721.62,2550.25,291084.50
22.0337,1298346.71,44617134.14,0.00,18813.39,966.70,575.01,25875.73,1800.12,315598.66
22.2837,1394322.78,47983747.39,0.00,17711.87,950.03,700.02,24573.21,1900.14,312320.63
22.5337,1122525.96,46682663.65,0.00,15689.32,1033.37,475.01,23421.08,2250.20,283263.94
22.7837,1200305.63,48011931.56,0.00,17131.11,1016.71,575.01,28230.62,1800.12,301365.65
23.0338,1310451.73,49217986.25,0.00,17791.98,1166.72,575.01,24272.64,2050.16,297426.12
23.2838,1229993.58,41548475.96,0.00,16730.59,833.36,550.01,24723.49,2950.34,275652.32
23.5338,1078512.45,40103339.80,0.00,14307.75,733.35,750.02,21117.14,1750.12,273252.27
23.7838,1062648.92,49117320.37,200.00,16650.49,966.70,425.01,27428.91,1950.15,339286.33
24.0338,1319411.68,45339218.25,0.00,17471.55,1066.71,625.01,21768.21,2150.18,283161.72
24.2838,1006253.91,39882022.90,0.00,14928.43,900.03,600.01,26677.35,2400.22,289295.04
24.5338,1061047.53,36897290.91,0.00,16570.39,800.02,475.01,19664.86,1700.11,257433.11
24.7838,1057421.56,31522712.18,0.00,14648.12,816.69,775.02,23921.99,2400.22,265646.48
25.0338,1153561.79,34255494.78,0.00,15909.58,766.69,650.02,20616.34,1850.13,256464.16
25.2838,924421.96,36339984.55,0.00,15368.94,966.70,450.01,20616.34,2200.19,254424.54
25.5338,1025055.91,40609003.65,0.00,16310.07,866.70,450.01,23621.44,2200.19,278716.87
25.7839,978384.11,41076519.23,0.00,15449.03,1033.37,425.01,24573.21,1900.14,273967.14
26.0339,1112726.32,50913534.49,0.00,16570.39,800.02,500.01,23921.99,1900.14,270546.34
26.2839,1085234.58,40146100.02,0.00,14507.97,933.37,475.01,21317.47,2150.18,244282.06
26.5339,1050284.70,38221263.61,0.00,13907.32,816.69,400.01,23020.36,2000.15,271107.91
26.7839,1006392.16,35085817.49,0.00,15949.63,850.03,325.00,20466.10,1800.12,245555.81
27.0339,1055683.59,36648302.28,0.00,15308.87,783.36,350.00,19865.17,1600.10,262533.98
27.2839,919194.60,43134134.40,200.00,15469.06,766.69,425.01,23871.90,2150.18,271158.96
27.5339,1020239.66,37364237.11,0.00,16189.92,933.37,575.01,22619.66,2000.15,255903.22
27.7839,1072675.70,34086788.33,0.00,14668.14,800.02,450.01,20416.02,1900.14,226055.59
28.0339,890534.84,31825677.77,0.00,13286.68,750.02,525.01,20315.86,2150.18,268096.19
28.2839,975716.39,40425094.83,0.00,14307.75,666.68,400.01,19965.32,1700.11,222698.17
28.5340,943207.28,37019650.06,0.00,14628.10,650.02,475.01,19214.19,1850.13,250957.89
28.7840,978917.72,35045391.71,0.00,13927.34,833.36,500.01,20315.86,1900.14,236540.33
29.0340,939392.42,35948423.88,0.00,13286.68,650.02,400.01,20365.94,1800.12,261258.57
29.2840,979629.23,39876158.31,0.00,15949.63,750.02,500.01,21668.04,2450.23,247288.31
29.5340,1041656.90,35695848.17,0.00,13486.88,1000.04,600.01,24973.97,2300.20,249275.88
29.7840,942739.32,41484193.28,0.00,13126.52,516.68,475.01,20566.26,1550.09,232314.89
30.0340,922636.23,39330638.06,0.00,14588.05,850.03,325.00,19765.01,1900.14,255393.31


          Printed:2024-03-05 18:14:17
