D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#21.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:16:14 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2823,32953.31,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
0.5323,39135.00,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
0.7823,40973.30,0.00,0.00,0.00,16.67,0.00,0.00,0.00,50.00
1.0323,35542.62,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.2823,36795.68,0.00,0.00,60.00,50.00,200.00,0.00,0.00,0.00
1.5324,37046.30,0.00,0.00,100.00,0.00,50.00,0.00,0.00,0.00
1.7824,37631.11,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00
2.0324,36628.60,0.00,0.00,20.00,16.67,25.00,0.00,50.00,0.00
2.2824,38550.14,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
2.5324,40137.68,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
2.7824,38466.59,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00
3.0324,39135.00,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.2824,36795.68,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00
3.5324,36879.22,0.00,0.00,40.00,0.00,100.00,50.00,0.00,0.00
3.7824,36795.68,0.00,0.00,20.00,0.00,125.00,0.00,0.00,0.00
4.0324,34874.37,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
4.2825,36795.68,0.00,0.00,40.00,0.00,100.00,0.00,0.00,0.00
4.5325,36461.52,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
4.7825,34874.37,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
5.0325,35542.62,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
5.2825,33036.83,0.00,0.00,60.00,0.00,50.00,0.00,0.00,0.00
5.5325,37296.93,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
5.7825,33537.95,0.00,0.00,40.00,16.67,25.00,0.00,50.00,0.00
