D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#2.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:02:35 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2833,44483.41,1000.04,0.00,20.00,33.33,50.00,0.00,0.00,0.00
0.5333,44065.50,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
0.7833,45820.81,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
1.0333,47827.14,0.00,0.00,20.00,83.33,75.00,0.00,0.00,0.00
1.2833,44650.58,0.00,0.00,40.00,16.67,150.00,0.00,50.00,0.00
1.5333,45235.68,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
1.7833,44399.83,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
2.0333,47325.54,0.00,0.00,60.00,100.00,50.00,50.00,0.00,0.00
2.2833,47827.14,0.00,0.00,40.00,66.67,75.00,0.00,0.00,0.00
2.5333,46489.56,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
2.7833,46405.97,0.00,0.00,0.00,50.00,100.00,50.00,0.00,0.00
3.0333,44316.24,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
3.2834,46907.54,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.5334,45319.27,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
3.7834,46238.77,0.00,0.00,20.00,33.33,25.00,50.00,0.00,0.00
4.0334,42226.81,0.00,0.00,80.00,50.00,25.00,50.00,0.00,0.00
4.2834,46907.54,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
4.5334,41725.40,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00
4.7834,44901.33,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
5.0334,47576.34,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
5.2834,47827.14,0.00,0.00,120.00,33.33,75.00,0.00,0.00,0.00
5.5334,44316.24,0.00,0.00,40.00,0.00,100.00,0.00,0.00,0.00
5.7834,45737.22,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
6.0335,50419.06,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
6.2835,43480.44,0.00,0.00,140.00,50.00,75.00,0.00,0.00,0.00
6.5335,46238.77,0.00,0.00,40.00,0.00,325.00,600.01,50.00,7552.20
6.7835,314216.80,4551063.48,0.00,3480.46,833.36,1725.11,8502.78,300.00,33994.55
7.0335,841333.33,30299234.55,600.01,8002.42,833.36,1925.14,14157.71,600.01,50146.89
7.2835,1267454.02,48184111.21,200.00,8762.91,800.02,1475.08,16109.98,550.01,51251.20
7.5335,1278793.79,41102767.52,0.00,8742.89,866.70,1225.06,17712.06,650.02,53610.72
7.7835,1271898.86,44761755.94,0.00,9843.67,650.02,1500.09,22769.92,450.01,70340.48
