D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_134.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:29:22 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,37798.20,0.00,0.00,20.00,0.00,125.00,0.00,0.00,0.00
0.5329,35793.23,0.00,0.00,80.00,50.00,50.00,0.00,0.00,0.00
0.7829,35124.96,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
1.0329,32953.31,0.00,0.00,60.00,33.33,25.00,50.00,0.00,0.00
1.2829,39552.78,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
1.5329,37631.11,0.00,0.00,20.00,0.00,100.00,0.00,50.00,50.00
1.7829,36294.44,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
2.0329,36545.06,0.00,0.00,40.00,116.67,100.00,0.00,0.00,0.00
2.2829,36795.68,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
2.5329,31951.11,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
2.7829,33705.00,29530.67,0.00,0.00,50.00,25.00,0.00,0.00,0.00
3.0330,34206.14,0.00,0.00,40.00,16.67,150.00,0.00,0.00,0.00
3.2830,36879.22,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
3.5330,35960.30,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
3.7830,38048.84,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
4.0330,39135.00,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
4.2830,35960.30,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
4.5330,32786.27,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
4.7830,33788.52,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
5.0330,35124.96,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
5.2830,35960.30,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
5.5331,36043.83,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
5.7831,34707.31,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
6.0331,35292.02,0.00,0.00,60.00,16.67,0.00,0.00,0.00,0.00
6.2831,36545.06,0.00,0.00,20.00,0.00,425.01,3150.38,100.00,10454.22
6.5331,532578.65,12750909.18,2600.25,8182.53,1616.77,3825.55,22469.40,650.02,42469.51
6.7831,784766.36,29519757.22,1000.04,11444.96,1550.09,2725.28,27428.91,550.01,45228.83
