D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#20.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:18:15 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,35375.56,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
0.5329,37631.11,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
0.7830,37547.56,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.0330,37464.02,0.00,0.00,40.00,0.00,125.00,0.00,0.00,0.00
1.2830,41056.86,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
1.5330,35793.23,0.00,0.00,20.00,0.00,25.00,0.00,0.00,50.00
1.7830,33370.91,0.00,0.00,60.00,50.00,50.00,0.00,0.00,50.00
2.0330,35709.69,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
2.2830,36879.22,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
2.5330,37213.39,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
2.7830,37296.93,0.00,0.00,20.00,50.00,0.00,0.00,0.00,0.00
3.0330,37296.93,0.00,0.00,100.00,33.33,50.00,0.00,0.00,50.00
3.2830,35876.76,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
3.5331,36043.83,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
3.7831,34373.20,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
4.0331,38884.34,0.00,0.00,60.00,16.67,125.00,0.00,0.00,0.00
4.2831,39970.56,0.00,0.00,100.00,0.00,50.00,0.00,0.00,0.00
4.5331,35793.23,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
4.7831,33287.39,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
5.0331,35375.56,0.00,0.00,40.00,50.00,25.00,0.00,0.00,0.00
5.2831,37714.65,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
5.5331,34206.14,0.00,0.00,140.00,16.67,50.00,0.00,0.00,0.00
5.7831,34122.62,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
6.0331,35542.62,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
6.2832,37965.29,0.00,0.00,0.00,0.00,75.00,50.00,0.00,350.00
6.5332,73264.21,1070914.18,0.00,1640.10,666.68,1475.08,3400.44,100.00,18563.29
6.7832,606770.26,13018222.66,200.00,6341.52,966.70,2000.15,9703.62,300.00,43422.67
7.0332,970382.24,42415295.74,0.00,8102.49,750.02,1525.09,11955.50,500.01,44626.75
7.2832,1250516.93,52215244.54,200.00,9323.29,750.02,1350.07,15158.83,450.01,62098.50
7.5332,1198430.69,51129954.74,0.00,9583.48,1133.38,1175.05,18813.60,350.00,65213.76
7.7832,1520833.54,59088879.44,0.00,9783.62,716.69,1425.08,18463.10,850.03,59888.13
8.0332,1270585.54,57885842.45,0.00,9923.73,683.35,1100.05,20365.94,400.01,60792.33
8.2832,1270118.97,74847132.43,0.00,10444.13,683.35,1450.08,21167.22,300.00,64962.50
8.5332,1261228.14,58601435.66,0.00,9783.62,866.70,1150.05,18863.68,400.01,60239.76
8.7832,1373197.33,54289997.96,0.00,10424.11,866.70,1275.06,18312.89,500.01,63857.03
9.0333,1604946.52,66724170.17,0.00,11204.75,983.37,1525.09,20315.86,400.01,67676.34
9.2833,1432020.26,47943378.55,0.00,10424.11,616.68,1000.04,17712.06,450.01,64259.00
9.5333,1321303.90,51575947.87,0.00,10704.34,883.36,975.04,18362.96,450.01,54865.96
9.7833,1238063.58,45262409.27,0.00,9983.77,900.03,1150.05,17862.26,550.01,56523.06
10.0333,1301949.70,54930490.32,0.00,10243.97,816.69,975.04,19114.04,350.00,56071.11
10.2833,1494999.15,62275341.76,0.00,10464.14,1000.04,1025.04,15709.49,450.01,58331.05
10.5333,1295953.36,55680360.04,0.00,8983.05,750.02,900.03,17912.33,300.00,53158.86
10.7833,1380947.65,57137168.43,0.00,9943.74,883.36,1325.07,20416.02,950.03,59134.68
11.0333,1295875.60,76270860.01,0.00,10203.94,1000.04,1200.05,21117.14,500.01,61244.45
11.2833,1566324.54,57166889.92,0.00,10284.00,883.36,1275.06,18663.39,350.00,61495.64
11.5333,1342161.50,60629044.65,0.00,9323.29,716.69,1425.08,19214.19,200.00,60842.57
11.7833,1279934.31,63217831.77,0.00,10644.29,750.02,1600.10,17211.39,350.00,58783.09
12.0334,1340459.37,52351895.06,0.00,9903.71,733.35,850.03,17011.12,700.02,60239.76
12.2834,1203623.49,54281115.67,0.00,9703.56,1033.37,1350.07,16910.99,200.00,56472.85
12.5334,1200340.19,53488770.42,0.00,9543.45,650.02,1025.04,19013.90,450.01,57427.03
12.7834,1252561.95,57229578.34,0.00,9683.55,783.36,1400.07,17962.40,600.01,63957.52
13.0334,1644475.73,77081710.02,0.00,11024.60,766.69,925.03,20065.48,300.00,61847.31
13.2834,1146710.06,55337310.30,0.00,8842.96,900.03,1225.06,17661.99,350.00,55117.02
13.5334,1141171.65,44122630.08,0.00,9283.26,733.35,1475.08,18713.46,300.00,55719.59
13.7834,1445654.59,54597746.31,0.00,10524.19,683.35,1250.06,16660.67,700.02,54163.01
14.0334,1159376.69,54058489.21,0.00,8582.79,700.02,625.01,14307.87,400.01,56774.16
14.2834,1362232.83,58331664.76,0.00,9463.39,750.02,1050.04,18663.39,250.00,58531.96
14.5334,1293490.89,58790639.69,200.00,8702.87,683.35,1300.06,17762.13,200.00,57477.25
14.7835,1380774.84,62964458.93,0.00,9723.58,816.69,1150.05,16760.80,350.00,57427.03
15.0335,1517869.93,51803243.23,0.00,10844.45,750.02,1125.05,16810.86,250.00,60742.10
15.2835,1232093.16,50141231.31,0.00,9523.43,733.35,975.04,15859.67,100.00,55568.95
15.5335,1423777.44,63502748.09,0.00,10804.42,733.35,1175.05,17511.79,350.00,52606.62
15.7835,1499829.06,47088458.75,0.00,9263.25,483.34,1325.07,16260.16,300.00,50799.42
16.0335,1215486.57,50482914.54,0.00,8362.65,533.34,925.03,14207.76,550.01,49042.67
16.2835,1368756.23,51478812.13,0.00,9823.65,666.68,1025.04,18062.54,500.01,57929.25
16.5335,1404267.72,62713876.05,0.00,8722.88,783.36,1000.04,17561.85,650.02,53209.07
16.7835,1191691.28,50685897.50,0.00,9843.67,516.68,1050.04,15008.66,300.00,52154.79
17.0335,1144766.00,48927490.03,0.00,8602.80,666.68,1075.04,14908.54,250.00,55518.73
17.2836,1246591.53,47484460.56,0.00,9483.40,833.36,1100.05,16260.16,400.01,51201.00
17.5336,1152818.73,46045644.49,0.00,8662.84,750.02,1075.04,15559.31,450.01,56472.85
