D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_129.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:25:46 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2828,38132.39,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
0.5328,37380.48,0.00,0.00,80.00,16.67,25.00,0.00,0.00,0.00
0.7828,36210.91,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
1.0328,35208.49,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.2828,35626.15,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
1.5328,36795.68,0.00,0.00,0.00,16.67,125.00,0.00,0.00,0.00
1.7828,35124.96,0.00,0.00,40.00,50.00,50.00,0.00,0.00,50.00
2.0329,37046.30,0.00,0.00,20.00,16.67,75.00,0.00,50.00,0.00
2.2829,35709.69,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
2.5329,33036.83,0.00,0.00,40.00,16.67,125.00,0.00,50.00,0.00
2.7829,37046.30,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
3.0329,34874.37,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
3.2829,39385.66,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
3.5329,33370.91,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
3.7829,38299.48,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
4.0329,35542.62,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
4.2829,37213.39,0.00,0.00,0.00,33.33,75.00,0.00,0.00,0.00
4.5329,34456.73,0.00,0.00,20.00,16.67,0.00,0.00,0.00,0.00
4.7830,34289.67,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
5.0330,38967.89,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
5.2830,38383.04,0.00,0.00,20.00,16.67,50.00,0.00,50.00,0.00
5.5330,36210.91,0.00,0.00,20.00,83.33,50.00,0.00,0.00,0.00
5.7830,37380.48,0.00,0.00,20.00,66.67,100.00,0.00,0.00,0.00
6.0330,36879.22,0.00,0.00,80.00,0.00,25.00,0.00,0.00,0.00
6.2830,34790.84,0.00,0.00,40.00,33.33,50.00,0.00,50.00,50.00
6.5330,46322.37,268005.43,200.00,600.01,266.67,3925.58,107643.86,450.01,40864.36
6.7830,699653.97,16627585.94,1000.04,6001.36,683.35,11905.37,350821.00,700.02,108855.51
7.0330,1307833.41,45598455.67,1000.04,10203.94,683.35,12906.31,390838.60,1200.06,109258.89
7.2830,1046474.35,44887360.54,600.01,10424.11,533.34,14082.51,452697.80,800.02,116168.63
7.5331,1214095.49,43646004.46,200.00,10944.53,650.02,13732.15,451869.73,550.01,154516.19
7.7831,1611513.12,56211190.36,400.01,13647.05,716.69,16860.77,552288.48,1050.04,152138.29
8.0331,1419042.58,62911392.98,200.00,12846.25,933.37,15183.74,512091.99,800.02,145411.68
8.2831,1380990.85,63328234.00,200.00,11745.22,833.36,15784.44,527125.39,1250.06,158210.39
