D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#20.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:12:56 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,35709.69,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
0.5330,34957.90,0.00,0.00,60.00,66.67,50.00,0.00,0.00,0.00
0.7830,37547.56,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
1.0330,35208.49,0.00,0.00,40.00,16.67,25.00,0.00,0.00,100.00
1.2830,36628.60,0.00,0.00,80.00,50.00,0.00,0.00,0.00,0.00
1.5330,39051.45,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
1.7830,38800.79,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
2.0330,35709.69,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
2.2831,37798.20,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
2.5331,40806.17,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
2.7831,35375.56,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
3.0331,38132.39,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
3.2831,37129.84,0.00,0.00,60.00,83.33,0.00,0.00,0.00,50.00
3.5331,36294.44,0.00,0.00,60.00,16.67,100.00,0.00,0.00,50.00
3.7831,35960.30,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
4.0331,34707.31,0.00,0.00,40.00,50.00,125.00,0.00,0.00,50.00
4.2831,38215.94,0.00,0.00,20.00,16.67,100.00,0.00,50.00,0.00
4.5331,37798.20,0.00,0.00,0.00,50.00,75.00,0.00,0.00,650.02
4.7831,37129.84,0.00,0.00,60.00,66.67,50.00,0.00,0.00,0.00
5.0331,36879.22,0.00,0.00,40.00,0.00,50.00,0.00,50.00,0.00
5.2832,36879.22,0.00,0.00,20.00,16.67,150.00,0.00,0.00,0.00
5.5332,38550.14,0.00,0.00,60.00,50.00,0.00,0.00,0.00,0.00
5.7832,39803.45,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
6.0332,34039.10,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
6.2832,33537.95,0.00,0.00,40.00,0.00,0.00,0.00,50.00,0.00
6.5332,34456.73,0.00,0.00,20.00,50.00,125.00,1400.08,300.00,45479.71
6.7832,351968.87,6104477.05,200.00,7882.35,816.69,950.03,16710.73,2000.15,238067.94
7.0332,950129.64,32784338.08,200.00,18252.61,1300.06,800.02,27228.49,2750.29,413961.08
7.2832,1351325.20,52051719.42,0.00,21657.75,1433.41,1175.05,33242.45,2550.25,388283.98
7.5332,1527132.29,47621851.27,0.00,20816.39,916.70,675.02,25474.94,2850.31,364456.42
7.7832,1299962.44,48035788.46,0.00,18753.31,1233.39,600.01,33944.26,3000.35,409316.94
8.0333,1568683.33,55484608.17,0.00,21497.48,1133.38,775.02,33593.35,3850.57,500797.95
8.2833,1404950.31,51399384.01,0.00,24602.90,1150.05,675.02,36150.20,3650.51,439740.09
8.5333,1280547.77,53462465.20,0.00,21637.71,1233.39,850.03,34946.91,3100.37,517068.90
8.7833,1509255.59,73529422.88,0.00,24162.08,1366.74,650.02,34044.52,2750.29,405241.75
9.0333,1475472.15,50955782.27,200.00,21858.08,933.37,750.02,33894.13,3550.49,436275.83
9.2833,1399982.15,52891664.60,0.00,23100.19,1350.07,650.02,38557.10,3650.51,417677.59
9.5333,1350196.95,60954102.07,0.00,21918.17,1283.40,750.02,32540.68,3550.49,456453.66
9.7833,1318340.29,48627314.39,200.00,22499.15,1416.74,675.02,34395.44,2200.19,446878.27
10.0333,1313415.34,60230993.08,0.00,21377.29,1283.40,825.03,34295.18,2800.30,519305.76
10.2833,1484095.13,54691978.23,0.00,25845.27,1033.37,925.03,32340.18,3600.50,429866.80
10.5333,1462632.71,52279356.41,0.00,23380.68,1116.71,675.02,27629.33,2650.27,376596.39
10.7834,1341798.61,42920390.22,0.00,21337.22,866.70,575.01,32139.68,4050.63,449362.06
11.0334,1555023.07,48480870.59,0.00,23340.61,1350.07,825.03,37804.90,3300.42,473136.57
11.2834,1379694.81,50186781.48,0.00,21737.88,1200.05,775.02,32891.56,2800.30,462513.04
11.5334,1500286.99,62293447.95,0.00,24001.79,1133.38,950.03,41114.92,3750.54,468730.66
11.7834,1706858.45,55455911.56,0.00,23020.05,1100.05,775.02,30285.24,2150.18,405448.07
12.0334,1225751.21,47412206.60,0.00,21838.04,1116.71,625.01,37905.18,3050.36,401322.53
12.2834,1338186.98,48106334.29,0.00,22058.41,1283.40,575.01,33292.58,2700.28,438137.11
12.5334,1307133.86,56979109.33,0.00,20676.17,1150.05,650.02,36250.48,3350.43,411845.21
12.7834,1405365.04,54352572.51,0.00,20075.25,1300.06,600.01,31287.61,3250.41,414012.70
13.0334,1309596.34,50901406.75,0.00,22439.05,1333.40,550.01,31638.46,2750.29,419278.08
13.2835,1453180.26,55136377.10,0.00,23260.47,1183.39,600.01,33192.32,2950.34,393436.01
13.5335,1321502.62,53736335.61,0.00,19774.80,1166.72,750.02,35698.95,2250.20,436999.66
13.7835,1465242.07,56755457.98,0.00,20976.65,1366.74,675.02,36701.74,3100.37,400394.46
14.0335,1326868.23,57578264.91,0.00,22018.34,1133.38,675.02,32490.55,3150.38,412000.05
14.2835,1422144.43,45915769.56,0.00,20936.58,1350.07,375.01,33292.58,2850.31,473240.28
14.5335,1313760.95,69123240.82,0.00,20896.52,1233.39,625.01,29082.50,3000.35,398280.76
14.7835,1298070.23,52514281.42,0.00,19654.62,883.36,700.02,29934.43,2450.23,376287.62
15.0335,1199528.00,45783047.74,0.00,18713.25,1133.38,725.02,30185.01,3500.47,387253.83
15.2835,1274508.22,49808259.55,200.00,21577.61,1483.42,775.02,37955.33,3650.51,404261.84
15.5335,1445801.48,51927538.26,0.00,21116.87,1250.06,775.02,30285.24,2450.23,376596.39
15.7835,1374104.56,54031671.54,0.00,20095.28,1216.72,575.01,34696.24,2850.31,409781.30
16.0335,1324276.15,61881674.39,0.00,20355.68,1166.72,525.01,29733.97,3600.50,342930.44
16.2836,1137940.19,40617601.25,0.00,19514.41,1000.04,725.02,31437.97,3500.47,405757.54
16.5336,1309648.18,43836859.69,0.00,19534.44,1400.07,800.02,30535.82,3150.38,394982.03
16.7836,1400569.69,43278016.01,0.00,19254.03,1016.71,300.00,29182.72,2900.32,411793.60
17.0336,1110870.24,50226011.57,0.00,20335.65,1050.04,700.02,29733.97,2600.26,357928.10
17.2836,1242167.71,45732259.30,0.00,17071.03,1083.38,800.02,29834.20,2400.22,368416.14
17.5336,1274689.67,52009528.57,0.00,19474.35,1100.05,725.02,28982.27,2850.31,335951.07
17.7836,1098635.63,42136130.12,0.00,20215.46,1033.37,575.01,27829.76,2100.17,400600.68
18.0336,1157985.61,64009152.14,0.00,20175.40,1116.71,550.01,32039.43,2500.24,410606.84
18.2836,1341418.44,67301063.10,0.00,20515.93,1233.39,750.02,29984.54,1800.12,353252.34
18.5336,1170470.79,47919863.27,0.00,20535.96,966.70,475.01,29182.72,2150.18,343495.12
18.7836,1199087.35,50589274.19,0.00,17972.22,950.03,850.03,26877.76,2300.20,359521.34
19.0336,1138087.08,48539060.93,0.00,18492.94,883.36,350.00,25525.04,2500.24,317084.30
19.2837,1092604.72,44046902.92,0.00,18092.39,1200.05,550.01,23972.08,2000.15,316469.53
19.5337,1038499.38,46666094.78,0.00,17291.31,1133.38,475.01,30836.53,2700.28,361783.01
19.7837,1291227.14,44343206.79,0.00,19574.50,950.03,750.02,26677.35,2900.32,345394.63
20.0337,1255836.61,41386260.41,0.00,18052.33,983.37,625.01,28180.51,2300.20,318211.43
20.2837,1036296.11,41263616.57,0.00,18713.25,1150.05,525.01,27729.55,2700.28,310272.27
20.5337,1170251.95,46795115.64,0.00,17351.39,1066.71,525.01,28030.19,2000.15,319031.25
20.7837,1075298.27,37952631.47,0.00,18172.50,816.69,675.02,26527.04,2550.25,300035.30
21.0337,1037972.33,40143822.52,200.00,17651.79,683.35,450.01,29182.72,1350.07,333180.86
21.2837,1175041.49,46667518.22,0.00,19434.29,1150.05,675.02,27078.17,3300.42,393178.37
21.5337,1221629.80,50149316.47,0.00,20355.68,916.70,800.02,28380.95,2000.15,346062.08
21.7837,1163066.08,46007154.59,0.00,18713.25,800.02,500.01,24422.92,2550.25,318570.09
22.0338,1141793.75,45564065.29,0.00,16890.80,866.70,475.01,27929.97,2300.20,321439.70
22.2838,1265963.00,51855113.49,0.00,17631.76,1000.04,475.01,28080.29,2800.30,329744.60
22.5338,1166522.19,44859404.12,0.00,17491.58,1233.39,375.01,27178.38,2100.17,316469.53
22.7838,1154805.99,47146079.72,0.00,17491.58,1183.39,575.01,25274.55,2000.15,329693.31
23.0338,1065482.93,45197215.59,0.00,17191.18,900.03,575.01,27479.01,2800.30,290931.10
23.2838,1045558.48,45692744.53,0.00,18032.30,1200.05,850.03,25625.23,1650.10,288017.04
23.5338,1019283.43,36950015.23,0.00,16790.67,966.70,525.01,25875.73,1600.10,309760.23
23.7838,1025769.53,36826802.02,0.00,17331.37,883.36,275.00,23972.08,1700.11,246931.59
24.0338,906694.99,38164553.65,0.00,15088.62,816.69,775.02,24473.01,1700.11,290061.91
