D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#19.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:11:55 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,38299.48,0.00,0.00,60.00,16.67,125.00,0.00,0.00,0.00
0.5330,35793.23,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
0.7830,36628.60,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
1.0330,39552.78,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
1.2830,37714.65,0.00,0.00,40.00,33.33,0.00,50.00,0.00,0.00
1.5330,39469.22,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
1.7830,37547.56,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
2.0330,38132.39,0.00,0.00,60.00,16.67,25.00,0.00,0.00,50.00
2.2830,37714.65,0.00,0.00,80.00,33.33,75.00,0.00,0.00,0.00
2.5330,36043.83,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00
2.7830,36795.68,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
3.0330,38550.14,0.00,0.00,20.00,16.67,250.00,0.00,0.00,0.00
3.2831,37046.30,0.00,0.00,0.00,66.67,50.00,0.00,0.00,0.00
3.5331,39552.78,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
3.7831,38800.79,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
4.0331,35459.09,0.00,0.00,20.00,16.67,125.00,0.00,0.00,50.00
4.2831,37547.56,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
4.5331,36127.37,0.00,0.00,40.00,66.67,50.00,0.00,0.00,50.00
4.7831,38215.94,0.00,0.00,0.00,33.33,75.00,0.00,0.00,0.00
5.0331,37798.20,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
5.2831,37129.84,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
5.5331,34289.67,0.00,0.00,60.00,50.00,0.00,0.00,0.00,50.00
5.7831,35876.76,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
6.0332,34707.31,0.00,0.00,20.00,66.67,50.00,0.00,0.00,0.00
6.2832,40388.36,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
6.5332,36795.68,0.00,0.00,40.00,16.67,125.00,0.00,0.00,500.01
6.7832,48412.37,272081.85,0.00,2180.18,433.34,1125.05,10354.12,1000.04,159425.15
7.0332,738648.27,18990099.61,0.00,14327.77,866.70,875.03,22669.75,2000.15,346575.56
7.2832,928840.09,43010408.75,0.00,19714.71,1133.38,850.03,36350.75,3400.45,481952.83
7.5332,1610882.98,41921531.87,0.00,26125.82,1350.07,750.02,37403.74,4750.87,438705.91
7.7832,1155816.90,47077185.08,200.00,23601.07,1266.73,575.01,35999.78,3400.45,572268.90
8.0332,1546806.18,52312892.72,0.00,25885.35,1383.41,925.03,39861.02,3400.45,480448.49
