D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#16.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:49:21 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,41641.83,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
0.5329,35375.56,0.00,0.00,40.00,66.67,125.00,0.00,0.00,0.00
0.7829,36545.06,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00
1.0329,40304.80,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
1.2829,38884.34,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.5329,38215.94,0.00,0.00,20.00,50.00,0.00,0.00,0.00,0.00
1.7829,38299.48,0.00,0.00,40.00,33.33,75.00,50.00,0.00,0.00
2.0329,36712.14,0.00,0.00,80.00,0.00,75.00,0.00,0.00,0.00
2.2830,34707.31,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
2.5330,38466.59,0.00,0.00,60.00,16.67,0.00,0.00,50.00,0.00
2.7830,38550.14,0.00,0.00,60.00,16.67,0.00,0.00,0.00,0.00
3.0330,37965.29,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00
3.2830,38048.84,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.5330,36545.06,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
3.7830,38800.79,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
4.0330,42310.38,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
4.2830,41056.86,0.00,0.00,100.00,0.00,75.00,0.00,0.00,0.00
4.5330,40639.05,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
4.7831,41391.13,0.00,0.00,20.00,16.67,100.00,0.00,50.00,0.00
5.0331,40639.05,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
5.2831,36712.14,0.00,0.00,80.00,0.00,75.00,0.00,0.00,0.00
5.5331,37881.74,0.00,0.00,80.00,16.67,50.00,0.00,0.00,0.00
5.7831,38633.68,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
6.0331,30531.46,0.00,0.00,80.00,0.00,25.00,0.00,0.00,0.00
6.2831,40555.48,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
6.5331,36377.98,0.00,0.00,20.00,66.67,50.00,0.00,50.00,9353.38
6.7831,109402.82,1824085.33,0.00,4600.80,516.68,1000.04,13406.91,1850.13,226208.20
7.0331,808229.74,21653811.81,400.01,16810.69,1200.05,825.03,28380.95,2900.32,348680.96
7.2831,1000455.32,41072078.09,400.01,21677.78,1200.05,1025.04,36952.45,4000.62,517276.95
7.5331,1060689.86,50730479.73,200.00,22358.91,1216.72,1000.04,39610.26,4300.71,503447.75
7.7832,1284962.94,47359994.72,0.00,25123.88,1083.38,925.03,43422.40,3800.56,597678.76
8.0332,1429065.29,61734433.46,0.00,25925.42,1466.75,675.02,46733.86,4000.62,508696.97
8.2832,1490264.28,60003242.22,0.00,28190.06,1533.42,1000.04,41415.87,3350.43,487401.12
8.5332,1318668.62,45841522.78,0.00,25103.84,1483.42,775.02,43924.09,4450.76,553113.04
8.7832,1727923.41,71132117.30,0.00,27568.75,1750.12,1050.04,43673.24,4550.80,568613.04
9.0332,1678622.06,48750698.42,0.00,27949.55,1400.07,1025.04,42067.96,4100.65,566315.58
9.2832,1694848.48,66572089.53,0.00,27107.80,1583.43,925.03,42820.41,4150.66,617842.58
9.5332,1462045.18,50806662.39,0.00,26125.82,1666.77,925.03,45027.85,3200.39,528933.89
9.7832,1551247.27,54225829.15,0.00,24943.54,1300.06,950.03,40964.44,3700.53,562974.61
10.0332,1435312.20,47905799.66,0.00,29973.98,1316.73,850.03,46382.60,3300.42,582928.81
10.2832,1410056.70,59775946.86,0.00,25985.54,1666.77,650.02,43071.24,4600.82,561617.53
10.5333,1443555.01,61021003.88,0.00,26706.98,1716.78,850.03,42067.96,4450.76,534818.26
10.7833,1491862.73,65702593.68,0.00,26767.10,1316.73,900.03,42268.61,4500.78,512544.29
11.0333,1440574.12,61985756.54,0.00,27187.96,1333.40,825.03,44225.10,3850.57,530287.55
11.2833,1497003.69,66347527.18,0.00,26426.42,1550.09,875.03,41315.55,3900.59,479722.31
11.5333,1447434.49,54943870.68,0.00,24282.30,1383.41,725.02,36350.75,3500.47,482316.02
11.7833,1282189.42,50546001.53,0.00,25063.76,1633.43,750.02,40813.97,3650.51,519774.02
12.0333,1337668.56,45634725.00,200.00,26205.98,1666.77,925.03,38757.69,4250.70,470233.69
12.2833,1369758.51,45891741.84,0.00,25204.03,1466.75,875.03,39359.50,3600.50,475884.52
12.5333,1395964.43,54491728.28,0.00,25143.92,1316.73,675.02,44475.96,3000.35,569657.47
12.7833,1344330.21,54384343.75,0.00,24683.05,1283.40,725.02,44325.45,3600.50,482108.50
13.0333,1427147.15,55456253.19,0.00,25103.84,1200.05,850.03,34445.58,4000.62,427645.07
13.2834,1377361.94,44632108.76,0.00,24883.42,1600.10,925.03,42218.45,3850.57,507293.51
13.5334,1426127.59,45162939.08,0.00,22539.22,1283.40,850.03,42469.26,3800.56,496954.05
13.7834,1232145.00,53712023.21,0.00,25845.27,1500.09,1000.04,39259.19,3700.53,496954.05
14.0334,1328311.15,44964340.33,0.00,24041.87,1250.06,775.02,45027.85,4250.70,557808.11
14.2834,1302303.96,57089625.43,0.00,27228.04,1216.72,675.02,35347.99,3950.60,479618.55
14.5334,1247524.68,50566157.48,0.00,26145.86,1133.38,750.02,39108.74,3550.49,444239.79
14.7834,1200573.47,43310869.07,0.00,22439.05,1233.39,800.02,38055.62,3800.56,507449.46
15.0334,1390253.21,61273864.28,0.00,27228.04,1516.75,1175.05,42168.29,3250.41,466657.76
15.2834,1231652.51,50429791.65,0.00,25183.99,1400.07,775.02,36400.90,3250.41,511920.31
15.5334,1206613.02,58322042.29,0.00,24683.05,1050.04,600.01,43422.40,3500.47,402663.18
15.7834,1353367.92,44620664.28,0.00,22759.60,1083.38,700.02,38105.77,3000.35,473447.61
16.0334,1522077.74,50231022.09,0.00,24642.97,1433.41,725.02,47386.21,4000.62,482523.49
16.2835,1437126.65,45555524.63,0.00,22519.18,1333.40,575.01,42118.12,3550.49,474899.37
16.5335,1256277.26,49828130.81,0.00,21657.75,1116.71,725.02,35949.64,2500.24,443412.16
16.7835,1341850.45,45757482.71,0.00,22799.67,1300.06,900.03,38406.65,3300.42,421395.17
17.0335,1257737.47,38983204.12,0.00,23420.75,1216.72,875.03,35799.23,3150.38,391581.08
17.2835,1196633.51,49381454.43,0.00,23440.79,1316.73,775.02,40212.10,2950.34,495551.81
17.5335,1386684.78,52284423.86,0.00,26125.82,1350.07,725.02,34997.05,3200.39,422066.50
17.7835,1236024.48,46818573.98,0.00,23701.25,1116.71,775.02,34395.44,3050.36,394157.47
18.0335,1265651.95,41241980.24,0.00,22659.42,1233.39,1075.04,37203.16,3600.50,417471.09
18.2835,1343310.65,50761681.60,0.00,24642.97,1466.75,725.02,36501.17,2900.32,398126.10
18.5335,1177676.77,43742912.46,0.00,20836.43,1366.74,850.03,37303.45,2300.20,412980.52
18.7836,1221534.76,50927711.98,0.00,22358.91,1016.71,475.01,32490.55,2500.24,424597.22
19.0336,1238875.77,47256538.89,200.00,23701.25,1383.41,1000.04,43723.41,3300.42,498720.02
19.2836,1437843.79,50444139.96,0.00,25043.73,1450.08,1025.04,33292.58,2800.30,469508.06
19.5336,1394106.77,57282701.23,0.00,23921.65,966.70,725.02,31939.19,3750.54,372222.66
19.7836,1083031.31,41540333.87,200.00,20555.99,1166.72,625.01,34796.51,2950.34,412000.05
20.0336,1121126.24,43386767.05,0.00,20916.55,1216.72,750.02,31738.70,2600.26,368776.15
20.2836,1271285.40,46617754.66,0.00,23581.04,1366.74,600.01,35448.27,2950.34,431572.12
20.5336,1149034.29,51300369.32,0.00,21477.45,1500.09,400.01,35899.50,3450.46,420155.81
20.7836,1271052.12,44202741.45,0.00,21938.21,1183.39,500.01,32891.56,2450.23,392663.09
21.0336,1110498.71,48776775.89,200.00,23561.00,1283.40,750.02,33493.09,3300.42,385554.25
