D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_075.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:22:29 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,34623.78,0.00,0.00,60.00,33.33,100.00,0.00,0.00,0.00
0.5330,37798.20,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
0.7830,35459.09,0.00,0.00,20.00,0.00,125.00,0.00,0.00,50.00
1.0330,39552.78,0.00,0.00,20.00,0.00,75.00,0.00,50.00,0.00
1.2830,38633.68,0.00,0.00,80.00,33.33,50.00,0.00,0.00,0.00
1.5330,39636.33,0.00,0.00,40.00,83.33,100.00,0.00,0.00,50.00
1.7830,38800.79,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
2.0330,36628.60,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
2.2830,39552.78,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
2.5330,36795.68,0.00,0.00,40.00,66.67,25.00,0.00,0.00,0.00
2.7830,39051.45,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
3.0331,36795.68,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
3.2831,40471.92,0.00,0.00,40.00,33.33,100.00,0.00,0.00,0.00
3.5331,41474.69,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
3.7831,37881.74,0.00,0.00,40.00,16.67,175.00,0.00,0.00,0.00
4.0331,35709.69,0.00,0.00,20.00,0.00,25.00,0.00,50.00,0.00
4.2831,36210.91,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
4.5331,36712.14,0.00,0.00,0.00,33.33,125.00,0.00,0.00,0.00
4.7831,39636.33,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
5.0331,35793.23,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
5.2831,38048.84,0.00,0.00,80.00,33.33,50.00,0.00,0.00,0.00
5.5331,36712.14,0.00,0.00,20.00,50.00,0.00,50.00,0.00,0.00
5.7832,40137.68,0.00,0.00,0.00,16.67,100.00,0.00,0.00,0.00
6.0332,36628.60,0.00,0.00,20.00,100.00,150.00,0.00,0.00,0.00
6.2832,37965.29,0.00,0.00,40.00,0.00,100.00,0.00,0.00,0.00
6.5332,37296.93,0.00,0.00,0.00,33.33,125.00,2700.28,150.00,23671.61
6.7832,315067.93,7747496.58,0.00,6501.60,733.35,1075.04,19765.01,300.00,108805.09
7.0332,877777.59,29984141.23,400.01,14968.48,950.03,1225.06,39309.35,1050.04,146524.11
7.2832,1038085.29,41549614.71,400.01,16670.52,1250.06,2000.15,52957.65,750.02,201657.70
7.5332,1560509.64,61244256.67,200.00,21737.88,1116.71,1950.14,59184.42,1600.10,222799.90
7.7832,1540325.98,66904605.79,0.00,21737.88,1300.06,1850.13,47687.31,1000.04,211309.74
8.0332,1438439.97,69026617.51,0.00,18613.11,1233.39,1825.13,47486.58,900.03,199017.32
8.2832,1379141.83,71860692.31,0.00,21737.88,1683.44,1775.12,52907.45,1600.10,188664.11
8.5332,1604125.70,60891072.02,0.00,20255.52,1266.73,1825.13,55066.39,1050.04,217917.90
8.7833,1881746.05,73789286.61,0.00,23741.32,1683.44,1450.08,55568.52,1350.07,212783.57
9.0333,1339267.01,69855118.21,0.00,20495.89,1383.41,1675.11,45379.07,1500.09,187294.43
9.2833,1393821.64,56932306.53,0.00,22819.70,1533.42,1500.09,46683.68,1250.06,189830.96
9.5333,1574895.68,58412117.76,0.00,17872.09,1300.06,1650.10,40864.13,1200.06,165804.48
9.7833,1273981.17,54124536.96,0.00,17972.22,1450.08,1375.07,44927.51,1900.14,176342.31
10.0333,1579889.75,54877253.56,0.00,20676.17,1450.08,2025.16,52054.02,1950.15,227073.17
10.2833,1659725.80,82066834.77,0.00,24081.94,1516.75,1950.14,44877.33,1100.05,189425.09
10.5333,1424036.65,56862330.07,0.00,22519.18,1616.77,1575.09,41014.60,650.02,181817.22
10.7833,1576036.19,58787906.68,0.00,19033.71,1466.75,1900.14,41967.64,1350.07,167830.32
11.0333,1374864.90,60639862.82,0.00,18512.97,1483.42,1900.14,40513.03,1400.08,158665.91
11.2833,1516634.37,62128328.58,0.00,21197.00,1383.41,1625.10,37704.61,850.03,152897.14
11.5334,1337901.85,58520470.23,0.00,18953.59,1133.38,1625.10,38256.21,1250.06,154667.98
11.7834,1415621.03,54302068.75,0.00,18512.97,1716.78,1625.10,36852.16,1250.06,160285.66
12.0334,1234192.75,56257139.10,0.00,18212.55,833.36,1250.06,33493.09,1250.06,160437.54
12.2834,1402712.48,61876606.94,0.00,21056.77,1600.10,1575.09,35498.40,800.02,159475.76
12.5334,1308559.51,58426238.31,0.00,20395.74,1350.07,1900.14,36350.75,700.02,144956.63
12.7834,1378597.50,55956849.58,0.00,19013.68,1116.71,1250.06,36701.74,1150.05,179180.86
13.0334,1529413.32,59121903.32,0.00,20295.58,1250.06,1175.05,32841.43,1200.06,153301.89
13.2834,1356167.37,55421008.74,0.00,19113.82,1216.72,1350.07,29633.74,800.02,144703.82
13.5334,1330350.26,58255425.16,0.00,17972.22,1416.74,1275.06,34094.65,1250.06,145917.32
13.7834,1459962.87,58857256.82,0.00,20515.93,1400.07,1375.07,29433.29,1450.08,158767.14
14.0334,1395938.51,64479685.42,0.00,19935.04,1333.40,1325.07,27479.01,1250.06,141215.64
14.2835,1379487.44,59016113.04,0.00,18733.28,1366.74,1125.05,28882.05,600.01,142732.13
14.5335,1284090.28,53781373.34,0.00,18973.62,1600.10,1375.07,27579.23,550.01,141620.02
14.7835,1337754.96,53952869.74,0.00,18773.33,1316.73,1250.06,27128.28,1000.04,155882.41
15.0335,1416960.27,60636731.24,0.00,19254.03,1400.07,1400.07,26226.43,800.02,149406.76
15.2835,1429030.72,58322896.36,0.00,19314.11,1650.10,1275.06,26677.35,1100.05,164842.32
15.5335,1499060.07,49814750.45,200.00,21617.68,1466.75,1550.09,27278.59,750.02,140457.47
15.7835,1348417.05,50574755.08,0.00,20095.28,1350.07,1325.07,28180.51,1450.08,150924.21
16.0335,1564319.99,52471407.32,0.00,19474.35,1233.39,1200.05,23771.71,1200.06,143288.22
16.2835,1364816.27,54648250.07,0.00,18432.86,1366.74,1200.05,24372.83,1250.06,129292.10
16.5335,1242401.00,45581488.23,0.00,16730.59,1150.05,1400.07,23621.44,850.03,129544.60
16.7836,1296696.42,50894346.47,0.00,18072.36,1200.05,1375.07,23320.90,1400.08,133635.85
17.0336,1161778.68,59508339.59,0.00,17131.11,1283.40,1075.04,24923.87,850.03,125656.58
17.2836,1270023.93,49952311.97,0.00,18733.28,1400.07,1850.13,26426.84,1100.05,124243.04
17.5336,1198517.09,55592391.27,0.00,15288.85,1050.04,1150.05,24022.18,1050.04,122627.76
17.7836,1232879.43,44785442.03,0.00,16029.72,1366.74,1425.08,28631.50,700.02,144248.79
18.0336,1408855.70,65871357.06,0.00,19213.97,1316.73,1075.04,27278.59,900.03,130403.15
18.2836,1270404.10,53500556.53,0.00,18873.48,1316.73,1125.05,28882.05,1000.04,125858.53
18.5336,1255326.83,50554769.94,0.00,16530.34,1033.37,1650.10,25925.83,750.02,103461.57
18.7836,1040322.48,45326122.58,0.00,15028.55,1116.71,1075.04,23871.90,1100.05,98372.15
19.0336,1226252.34,46292070.92,0.00,14167.60,1016.71,1575.09,26927.86,850.03,115411.90
19.2836,1083117.71,47036816.24,0.00,15709.34,1166.72,1350.07,26527.04,1100.05,118691.35
19.5336,1186161.51,45900681.07,0.00,16950.87,1233.39,1500.09,30084.77,650.02,117581.29
19.7837,1206526.62,50387145.30,0.00,17131.11,1266.73,1275.06,25975.93,550.01,104872.85
20.0337,1131382.23,45562186.35,0.00,15709.34,1150.05,1675.11,32490.55,650.02,113495.08
20.2837,1210509.78,51372907.97,0.00,16610.44,1083.38,1650.10,30636.06,950.03,101294.55
20.5337,1169624.05,41295672.50,0.00,15068.59,866.70,1750.12,34395.44,800.02,116370.42
20.7837,1310633.17,55763432.16,0.00,17010.95,1083.38,1900.14,31488.09,300.00,105628.97
21.0337,1131183.51,47027933.96,0.00,15348.91,883.36,1450.08,27829.76,650.02,103814.38
21.2837,1041583.96,49312502.86,0.00,14347.79,916.70,1800.12,32741.18,700.02,100740.25
21.5337,1143642.77,36381947.64,0.00,15949.63,1133.38,1600.10,35398.13,1000.04,111427.25
21.7837,1324958.73,49122615.58,0.00,14047.47,866.70,1650.10,34696.24,450.01,107242.14
22.0337,1188615.35,46760155.88,0.00,16169.89,1083.38,2475.23,37504.02,1000.04,107040.48
22.2837,1370942.22,44290140.84,0.00,15649.27,950.03,1700.11,35247.72,600.01,101092.98
22.5338,1208937.25,46590766.18,0.00,16209.94,1166.72,2125.17,33342.71,800.02,100135.58
22.7838,1038516.66,40549617.61,0.00,13967.38,1300.06,1700.11,36150.20,500.01,98372.15
23.0338,1171861.87,49537292.96,0.00,16490.29,1183.39,2275.20,39760.71,900.03,101445.72
23.2838,1139149.83,47278346.03,0.00,16009.70,1300.06,1825.13,36751.88,550.01,101042.59
23.5338,1071565.68,47120913.25,0.00,16129.84,1050.04,2300.20,42017.80,400.01,97112.70
23.7838,1114896.61,47209793.02,0.00,16530.34,966.70,2350.21,38005.48,450.01,88249.62
24.0338,1051070.97,45580007.85,0.00,13707.11,1000.04,2200.18,38005.48,1050.04,84877.19
24.2838,1108882.98,40933036.19,0.00,15388.96,1100.05,2050.16,41967.64,1150.05,97918.73
24.5338,1164750.94,48726442.95,0.00,15328.89,1116.71,2100.17,42970.91,550.01,96760.07
24.7838,1133049.80,47647302.43,0.00,14848.34,1150.05,2250.19,40864.13,1000.04,96709.70
25.0338,1127226.26,45840099.34,0.00,14347.79,1066.71,2725.28,45579.77,750.02,89709.59
25.2839,1142139.36,44304489.15,0.00,15348.91,1433.41,2600.26,44375.62,700.02,82763.58
25.5339,1008267.09,37331839.55,0.00,12025.47,916.70,1800.12,41114.92,600.01,88954.41
25.7839,1039781.74,36903838.75,0.00,12065.51,1000.04,2575.25,48691.02,300.00,86638.79
26.0339,1099454.10,41664002.58,0.00,14147.57,1100.05,2175.18,46533.14,750.02,93536.52
26.2839,1052600.29,46701965.54,0.00,13747.15,916.70,2400.22,51351.23,800.02,93737.97
26.5339,1163498.10,39187211.96,0.00,14968.48,1116.71,2350.21,51150.44,1050.04,90213.08
26.7839,1076577.03,37632641.51,0.00,14487.94,950.03,2725.28,47185.49,500.01,87595.20
27.0339,1010833.25,38278087.45,0.00,13586.99,1150.05,2250.19,43873.92,300.00,79644.12
27.2839,941255.37,35361908.47,0.00,12746.15,883.36,2575.25,42669.92,600.01,79543.50
27.5339,1020596.35,37411039.92,0.00,14728.21,983.37,3200.39,53861.35,950.03,88602.01
27.7839,1130590.09,43143870.75,0.00,13586.99,1016.71,2550.25,49393.67,850.03,79744.73
28.0340,1067020.90,44811519.50,0.00,13286.68,833.36,2650.27,54112.40,800.02,88350.31
28.2840,1107370.94,35165245.60,0.00,13386.78,1016.71,3000.34,55618.74,750.02,91069.03
28.5340,1077397.86,39415987.70,0.00,13827.24,1266.73,3125.37,49745.00,350.00,78185.27
28.7840,1043450.25,38074592.05,0.00,13106.50,933.37,2200.18,49494.05,450.01,83518.40
29.0340,953410.05,41484022.47,0.00,14107.53,950.03,2750.29,61545.36,1000.04,85682.46
29.2840,1097930.34,41066669.01,0.00,13947.36,1050.04,2625.26,49895.57,500.01,86588.46
29.5340,1055719.43,39078176.23,0.00,14808.30,833.36,3500.46,54162.60,850.03,88350.31
29.7840,1092829.37,38983261.06,0.00,14327.77,900.03,2575.25,57677.68,700.02,79945.97
30.0340,1056177.36,42308822.21,0.00,13967.38,1000.04,2850.31,52305.02,850.03,83115.83


          Printed:2024-03-05 17:23:08
