D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#26.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:50:42 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2823,33120.35,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
0.5323,35292.02,0.00,0.00,60.00,16.67,25.00,0.00,0.00,50.00
0.7823,36377.98,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
1.0323,34456.73,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
1.2823,34289.67,0.00,0.00,60.00,33.33,25.00,0.00,50.00,0.00
1.5323,35793.23,0.00,0.00,0.00,50.00,50.00,50.00,0.00,0.00
1.7823,33788.52,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
2.0324,33454.43,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
2.2824,35375.56,51091.75,0.00,60.00,0.00,50.00,0.00,0.00,0.00
2.5324,29779.93,0.00,0.00,80.00,50.00,75.00,0.00,50.00,0.00
2.7824,33120.35,0.00,0.00,0.00,16.67,50.00,50.00,0.00,0.00
3.0324,36712.14,0.00,0.00,60.00,33.33,0.00,0.00,0.00,0.00
3.2824,32702.75,0.00,0.00,0.00,50.00,125.00,0.00,0.00,0.00
3.5324,30865.48,0.00,0.00,80.00,50.00,50.00,0.00,0.00,0.00
3.7824,34623.78,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
4.0324,31533.55,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
4.2824,34373.20,0.00,0.00,40.00,83.33,50.00,0.00,0.00,0.00
4.5324,36210.91,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
4.7824,36294.44,0.00,0.00,0.00,50.00,25.00,0.00,0.00,50.00
5.0325,33788.52,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
5.2825,30948.99,0.00,0.00,40.00,16.67,100.00,0.00,0.00,0.00
5.5325,32869.79,0.00,0.00,20.00,83.33,25.00,0.00,0.00,0.00
5.7825,32702.75,0.00,0.00,40.00,33.33,25.00,150.00,0.00,50.00
6.0325,34289.67,0.00,0.00,80.00,66.67,75.00,50.00,0.00,50.00
6.2825,34373.20,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
6.5325,32535.72,0.00,0.00,40.00,16.67,150.00,1550.09,150.00,52656.82
6.7825,342500.61,4430352.05,600.01,7582.18,750.02,825.03,14708.32,1700.11,320978.47
7.0325,1042817.87,32476988.30,200.00,16229.97,1016.71,800.02,26627.24,2650.27,335643.24
7.2825,1106057.61,41021460.46,200.00,17671.82,1016.71,800.02,29533.51,2450.23,381795.34
7.5325,1558902.55,38220694.23,200.00,19995.13,1283.40,525.01,32390.30,3350.43,431107.03
7.7826,1788716.32,54774310.17,0.00,21858.08,1266.73,550.01,31137.25,2450.23,461114.45
8.0326,1352564.38,46637170.42,0.00,19254.03,1166.72,825.03,34345.31,3500.47,403178.86
8.2826,1571068.04,78555599.72,0.00,25224.07,1200.05,675.02,33994.39,2950.34,410090.87
8.5326,1333581.72,51236599.08,0.00,22098.48,1183.39,850.03,29082.50,2800.30,416541.89
8.7826,1347933.20,52018923.30,0.00,18312.69,983.37,500.01,31287.61,3400.45,442377.69
9.0326,1407637.43,46528931.82,0.00,18292.66,1216.72,400.01,28831.94,3300.42,411329.20
9.2826,1115553.27,68255282.28,0.00,21978.27,1533.42,675.02,33944.26,2300.20,436637.74
9.5326,1299046.58,42581383.06,0.00,22739.56,1266.73,725.02,32440.43,2750.29,426456.84
9.7826,1338256.10,51832793.90,0.00,20656.14,1100.05,675.02,28230.62,3050.36,389829.39
