D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#4.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:21:20 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,44316.24,0.00,0.00,0.00,16.67,100.00,0.00,0.00,0.00
0.5329,45988.00,0.00,0.00,20.00,50.00,100.00,0.00,0.00,0.00
0.7829,39552.78,0.00,0.00,80.00,33.33,0.00,0.00,0.00,0.00
1.0329,39970.56,0.00,0.00,80.00,0.00,100.00,0.00,0.00,0.00
1.2830,44984.92,0.00,0.00,20.00,33.33,125.00,0.00,0.00,0.00
1.5330,45319.27,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.7830,41223.99,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
2.0330,39970.56,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
2.2830,47492.74,0.00,0.00,20.00,50.00,125.00,0.00,0.00,0.00
2.5330,39887.00,0.00,0.00,40.00,16.67,125.00,0.00,0.00,0.00
2.7830,41725.40,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
3.0330,43898.34,0.00,0.00,0.00,100.00,125.00,0.00,0.00,0.00
3.2830,46907.54,0.00,0.00,40.00,33.33,50.00,0.00,0.00,100.00
3.5330,43396.86,0.00,0.00,0.00,16.67,75.00,0.00,0.00,50.00
3.7830,42728.25,0.00,0.00,0.00,16.67,50.00,0.00,50.00,0.00
4.0331,42895.40,0.00,0.00,80.00,33.33,175.00,0.00,0.00,0.00
4.2831,44567.00,0.00,0.00,40.00,33.33,25.00,50.00,0.00,0.00
4.5331,45737.22,0.00,0.00,20.00,16.67,175.00,50.00,0.00,0.00
4.7831,43564.02,0.00,0.00,20.00,50.00,100.00,0.00,0.00,0.00
5.0331,41558.26,0.00,0.00,40.00,50.00,150.00,0.00,0.00,0.00
5.2831,45653.63,0.00,0.00,60.00,0.00,75.00,0.00,0.00,50.00
5.5331,44817.75,0.00,0.00,100.00,16.67,125.00,0.00,0.00,0.00
5.7831,41808.96,0.00,0.00,40.00,16.67,175.00,0.00,0.00,0.00
6.0331,44149.08,0.00,0.00,100.00,16.67,100.00,0.00,0.00,0.00
6.2831,44232.66,0.00,0.00,60.00,0.00,125.00,0.00,0.00,0.00
6.5331,41474.69,0.00,0.00,40.00,16.67,75.00,0.00,0.00,2700.28
6.7832,85412.39,1288959.72,0.00,1820.13,333.34,700.02,2000.15,450.01,88803.38
7.0332,732609.05,20038887.38,6401.49,12385.81,1133.38,1025.04,3300.42,1250.06,183034.18
7.2832,1388818.68,41490456.43,200.00,17671.82,1216.72,1250.06,5050.98,1600.10,197494.27
7.5332,1336052.83,46047295.68,400.01,20275.55,1616.77,925.03,4300.71,1600.10,287710.35
7.7832,1412571.02,54939543.42,0.00,20295.58,1633.43,975.04,5451.14,1700.11,225343.33
8.0332,1522604.79,62027776.57,0.00,21477.45,1200.05,275.00,5451.14,2250.20,244791.55
8.2832,1710763.85,64417623.31,0.00,22198.64,1600.10,175.00,4600.81,1850.13,249072.00
8.5332,1337124.22,63101394.14,0.00,22779.63,1450.08,150.00,5601.21,2100.17,227734.62
8.7832,1413599.21,65500749.47,0.00,22098.48,1250.06,250.00,4050.63,1900.14,237915.19
9.0332,1796803.61,51964376.96,0.00,20896.52,1600.10,700.02,6001.39,1550.09,282139.79
9.2832,1645132.39,70131664.70,0.00,25825.23,1500.09,250.00,4800.89,1700.11,258759.16
9.5333,1710573.76,53132112.57,0.00,24142.05,1383.41,325.00,4800.89,2050.16,226208.20
9.7833,1615677.73,65233654.65,0.00,22479.12,1666.77,400.01,6701.73,1700.11,247543.12
10.0333,1500952.29,59826792.24,0.00,19274.06,1366.74,325.00,4800.89,1900.14,236642.19
10.2833,1373249.17,59330523.11,600.01,22058.41,1816.79,425.01,5000.96,1950.15,250295.24
10.5333,1621285.26,77904801.63,0.00,22819.70,1333.40,375.01,5651.23,2550.25,251059.81
10.7833,1845491.50,67723711.77,0.00,24703.08,1566.76,275.00,4750.87,1450.08,255495.29
11.0333,1467471.26,54475216.35,0.00,22078.44,1750.12,400.01,5701.25,2300.20,233842.02
11.2833,1530069.98,68096539.93,0.00,20175.40,1266.73,325.00,5501.16,1550.09,223257.69
11.5333,1497893.64,58164894.19,0.00,21637.71,1300.06,825.03,5351.10,1950.15,252334.25
11.7833,1516487.49,67975490.34,0.00,25123.88,1200.05,375.01,5951.36,1700.11,225801.20
12.0333,1509462.95,60909405.96,0.00,21777.94,933.37,325.00,4500.78,1600.10,217460.30
12.2834,1880182.17,50856995.33,0.00,21737.88,1300.06,400.01,5301.08,1550.09,234402.00
12.5334,1653608.49,54792644.11,0.00,21818.01,1416.74,150.00,5251.06,2500.24,210547.49
12.7834,1543220.47,59386720.63,0.00,19674.65,966.70,225.00,4850.90,1650.10,225292.46
13.0334,1429229.45,45199606.97,0.00,21557.58,1550.09,275.00,5751.27,1850.13,266718.16
13.2834,1863506.45,71901516.65,0.00,24242.23,1216.72,300.00,4100.65,850.03,235369.29
13.5334,1430819.26,61417404.26,0.00,25063.76,1400.07,225.00,5101.00,2100.17,237660.57
13.7834,1618338.93,48227611.63,0.00,23420.75,1500.09,225.00,4850.90,1900.14,201657.70
14.0334,1383686.61,57430340.73,0.00,20515.93,1200.05,175.00,4250.70,1800.12,225190.72
14.2834,1492735.40,58006493.47,0.00,23080.15,1150.05,275.00,4900.92,2050.16,231296.92
14.5334,1356979.55,53005255.34,0.00,21677.78,983.37,175.00,4900.92,1650.10,216341.80
14.7834,1294968.37,64173189.70,0.00,20916.55,1216.72,300.00,4400.74,2050.16,238067.94
15.0335,1438699.18,62259114.51,0.00,19614.56,1216.72,350.00,4500.78,1650.10,228955.86
15.2835,1460861.46,57117240.23,0.00,22058.41,1316.73,275.00,5050.98,1650.10,209226.34
15.5335,1409944.38,49181887.74,0.00,24202.16,1300.06,400.01,4350.73,1350.07,251110.79
15.7835,1506827.67,72072272.86,0.00,22298.81,1216.72,75.00,4400.74,1250.06,224376.78
16.0335,1312603.15,51270420.09,0.00,21597.65,1150.05,225.00,4750.87,1800.12,236133.01
16.2835,1417063.96,62073839.18,0.00,21016.71,1266.73,175.00,4900.92,1350.07,232111.28
16.5335,1518587.07,51769763.85,0.00,20896.52,1150.05,75.00,5551.19,1850.13,202317.87
16.7835,1325770.92,56769464.66,0.00,18092.39,866.70,250.00,4450.76,1400.08,174872.58
17.0335,1302217.55,63476215.12,0.00,18212.55,1216.72,250.00,3750.54,1300.07,211919.58
17.2835,1479446.67,53145094.37,0.00,20696.21,1316.73,100.00,4150.66,2100.17,196682.06
17.5336,1386166.37,57490353.08,0.00,19894.98,1216.72,250.00,4200.68,1100.05,175734.12
17.7836,1197212.41,49422620.40,0.00,19274.06,1216.72,250.00,4550.80,1750.12,194499.48
18.0336,1315748.21,48192310.24,0.00,21297.16,1316.73,300.00,4100.65,1250.06,187801.70
18.2836,1178298.87,66011993.22,0.00,17932.17,1100.05,200.00,2900.32,1100.05,167830.32
18.5336,1384662.96,52025129.51,0.00,20756.30,1283.40,225.00,4500.78,1350.07,199525.05
18.7836,1263880.70,52733719.38,0.00,18472.91,1016.71,275.00,5151.02,1300.07,188714.83
19.0336,1365792.62,47724282.22,0.00,19073.77,1300.06,225.00,4100.65,1550.09,226767.87
19.2836,1477096.52,57318628.93,0.00,19394.23,1233.39,75.00,3550.48,1650.10,193535.18
19.5336,1392015.83,51270477.02,0.00,19814.85,850.03,150.00,3950.60,1400.08,196834.34
19.7836,1225103.19,48445796.95,0.00,19614.56,1150.05,175.00,4600.81,1400.08,190287.60
20.0336,1222804.88,40877806.61,0.00,18573.05,1300.06,425.01,3900.59,1350.07,184809.12
20.2836,1187405.71,40828840.17,0.00,17271.29,1133.38,150.00,4600.81,1650.10,184656.97
20.5336,1214052.29,45573460.01,0.00,16970.90,1116.71,250.00,3750.54,1600.10,188461.18
20.7837,1287261.25,39660478.25,0.00,18452.88,1283.40,100.00,4300.71,1000.04,183135.60
21.0337,1139063.43,39620621.85,0.00,18132.44,1116.71,200.00,4350.73,700.02,184758.40
21.2837,1396085.39,52486894.38,0.00,20676.17,1316.73,100.00,4000.62,1900.14,197291.22
21.5337,1553675.19,45845337.61,0.00,22499.15,1150.05,200.00,4200.68,1400.08,179991.99
21.7837,1336035.55,39329328.49,0.00,17611.74,900.03,275.00,4000.62,1500.09,165095.52
22.0337,1203908.62,45163280.71,0.00,16910.82,1233.39,275.00,4000.62,1500.09,165500.63
22.2837,1244699.31,44315762.81,0.00,17431.50,1433.41,175.00,3600.50,1250.06,163424.52
22.5337,1120858.39,41282121.33,0.00,16229.97,1033.37,200.00,3550.48,1100.05,172288.29
22.7837,1252743.40,44086873.20,0.00,17591.71,1100.05,250.00,3250.41,1600.10,200032.78
23.0337,1196460.71,42199729.55,0.00,18673.19,966.70,125.00,3600.50,1100.05,163323.25
23.2837,1212160.07,40366904.48,0.00,19314.11,1266.73,100.00,4450.76,1250.06,165804.48
