D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_105.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:00:25 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2852,37046.30,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
0.5352,37046.30,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
0.7852,36127.37,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
1.0352,39636.33,0.00,0.00,80.00,83.33,0.00,0.00,0.00,0.00
1.2852,34874.37,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.5352,37213.39,0.00,0.00,20.00,0.00,0.00,50.00,0.00,0.00
1.7852,35124.96,0.00,0.00,20.00,33.33,75.00,50.00,0.00,0.00
2.0352,37631.11,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
2.2852,37046.30,0.00,0.00,40.00,33.33,50.00,0.00,0.00,50.00
2.5352,39218.55,0.00,0.00,20.00,16.67,150.00,0.00,0.00,0.00
2.7853,39302.11,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
3.0353,37129.84,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
3.2853,37380.48,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
3.5353,38215.94,0.00,0.00,60.00,0.00,125.00,0.00,0.00,0.00
3.7853,36461.52,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
4.0353,37881.74,0.00,0.00,80.00,16.67,150.00,0.00,0.00,0.00
4.2853,35292.02,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
4.5353,39469.22,0.00,0.00,20.00,16.67,100.00,0.00,0.00,50.00
4.7853,36461.52,0.00,0.00,60.00,16.67,0.00,0.00,0.00,0.00
5.0353,37046.30,0.00,0.00,60.00,33.33,125.00,0.00,50.00,0.00
5.2853,34874.37,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
5.5354,36545.06,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
5.7854,40221.24,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
6.0354,35292.02,0.00,0.00,40.00,83.33,50.00,0.00,0.00,0.00
6.2854,38967.89,0.00,0.00,0.00,16.67,50.00,350.00,0.00,650.02
6.5354,68407.71,1241497.68,200.00,480.01,150.00,975.04,13006.50,150.00,11254.89
6.7854,628308.15,29714882.77,0.00,3540.47,500.01,2750.29,37905.18,200.00,23521.34
7.0354,963273.03,47942410.61,600.01,4540.78,583.35,3075.36,42820.41,150.00,29633.86
7.2854,1299204.18,40773098.15,0.00,5441.12,550.01,2600.26,53158.47,50.00,32440.58
7.5354,1589385.40,59515399.87,200.00,6501.60,616.68,3450.45,57326.13,100.00,31839.08
7.7854,1228697.54,51787642.30,400.01,6561.63,500.01,4500.77,67424.41,150.00,43573.17
8.0354,1724441.39,61531564.38,0.00,6221.46,533.34,3350.43,56773.71,350.00,36701.93
8.2855,1501678.07,56414059.44,0.00,6621.66,550.01,3525.47,50196.73,300.00,33994.55
8.5355,1602579.09,64362052.10,0.00,5821.28,516.68,3725.53,57376.35,400.01,36300.80
8.7855,1485244.29,52358556.77,0.00,6301.50,450.01,3850.56,62198.45,400.01,36250.66
9.0355,1461837.81,68579314.82,0.00,7041.88,616.68,3925.58,53108.26,150.00,33643.64
9.2855,1561304.54,53030877.32,0.00,6601.65,500.01,3700.52,59435.57,250.00,32641.08
