D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_045.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:52:37 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2831,39803.45,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
0.5331,38633.68,0.00,0.00,80.00,33.33,100.00,0.00,0.00,50.00
0.7831,42059.67,0.00,0.00,20.00,116.67,25.00,0.00,0.00,50.00
1.0331,41808.96,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
1.2831,38550.14,0.00,0.00,80.00,16.67,100.00,0.00,0.00,0.00
1.5332,40973.30,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
1.7832,37965.29,0.00,0.00,60.00,83.33,100.00,0.00,0.00,0.00
2.0332,40471.92,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
2.2832,39887.00,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
2.5332,35709.69,0.00,0.00,80.00,50.00,125.00,0.00,0.00,0.00
2.7832,40221.24,0.00,0.00,40.00,33.33,100.00,0.00,0.00,0.00
3.0332,39385.66,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
3.2832,41307.56,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
3.5332,44065.50,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
3.7832,40137.68,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
4.0332,35459.09,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
4.2833,40806.17,0.00,0.00,40.00,50.00,75.00,50.00,0.00,0.00
4.5333,42059.67,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
4.7833,37714.65,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
5.0333,41056.86,0.00,0.00,20.00,16.67,100.00,0.00,0.00,50.00
5.2833,40806.17,0.00,0.00,60.00,66.67,100.00,0.00,0.00,0.00
5.5333,37881.74,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
