D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#12.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:08:33 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,42811.82,0.00,0.00,20.00,16.67,150.00,0.00,0.00,0.00
0.5330,40137.68,0.00,0.00,60.00,66.67,25.00,0.00,0.00,0.00
0.7830,40388.36,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
1.0330,38299.48,0.00,0.00,60.00,50.00,75.00,0.00,0.00,0.00
1.2830,39385.66,0.00,0.00,60.00,0.00,50.00,0.00,50.00,0.00
1.5330,42393.96,0.00,0.00,0.00,50.00,125.00,0.00,0.00,0.00
1.7830,39051.45,0.00,0.00,100.00,0.00,50.00,0.00,0.00,0.00
2.0330,39970.56,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
2.2830,36294.44,0.00,0.00,40.00,83.33,100.00,0.00,0.00,0.00
2.5330,39552.78,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
2.7830,41140.43,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
3.0330,39469.22,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
3.2830,37129.84,0.00,0.00,20.00,66.67,50.00,0.00,0.00,0.00
3.5331,37380.48,0.00,0.00,0.00,16.67,175.00,0.00,0.00,0.00
3.7831,38383.04,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
4.0331,40054.12,0.00,0.00,20.00,0.00,200.00,0.00,0.00,0.00
4.2831,39385.66,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
4.5331,37547.56,0.00,0.00,0.00,50.00,75.00,0.00,0.00,0.00
4.7831,39803.45,0.00,0.00,0.00,50.00,50.00,0.00,0.00,50.00
5.0331,38884.34,0.00,0.00,40.00,66.67,125.00,50.00,0.00,0.00
5.2831,39803.45,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
5.5331,41223.99,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
5.7831,37380.48,0.00,0.00,20.00,33.33,50.00,0.00,50.00,0.00
6.0331,42644.68,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
6.2832,37213.39,0.00,0.00,60.00,33.33,25.00,0.00,0.00,3200.40
6.5332,116204.36,979666.44,0.00,2020.15,466.67,525.01,1450.08,650.02,110721.23
6.7832,638653.73,16633869.14,0.00,13526.93,1050.04,575.01,3300.42,1150.05,161095.63
7.0332,1031301.51,46925446.07,200.00,18533.00,1233.39,350.00,4500.78,1000.04,177355.99
7.2832,1358160.32,44491586.48,0.00,18232.58,1100.05,250.00,4600.81,1350.07,210954.03
7.5332,1215045.92,44705045.97,0.00,21277.13,1566.76,300.00,6101.43,2050.16,219545.02
7.7832,1765629.53,66965016.71,1600.09,22298.81,1750.12,425.01,5301.08,1450.08,227429.32
8.0332,1595295.35,68775806.88,0.00,20455.83,1433.41,225.00,5601.21,2100.17,261768.73
8.2832,1466978.77,58631783.46,0.00,20996.68,1283.40,325.00,5151.02,1800.12,230940.65
8.5332,1659708.52,58797927.72,0.00,23300.54,1466.75,150.00,4900.92,1900.14,246167.24
8.7832,1596306.26,58514434.83,0.00,21777.94,966.70,250.00,5151.02,2050.16,252538.16
9.0333,1340260.64,50424781.13,0.00,19674.65,1383.41,175.00,4850.90,2650.27,242753.74
9.2833,1488458.47,67368648.17,200.00,23881.57,1250.06,375.01,4650.83,1800.12,257943.12
9.5333,1407464.62,48649577.04,0.00,22419.02,1116.71,225.00,4600.81,1950.15,209175.51
9.7833,1507838.58,62577111.65,0.00,21878.11,1333.40,200.00,4750.87,2050.16,259167.19
10.0333,1464931.03,87276294.12,0.00,24162.08,1250.06,325.00,4300.71,1700.11,235012.92
10.2833,1491482.56,57468716.75,0.00,23981.76,1283.40,450.01,4500.78,1850.13,255597.29
10.5333,1598976.10,62770130.51,0.00,23000.01,1316.73,325.00,6301.53,2000.15,268402.44
10.7833,1561987.12,60982741.74,0.00,24362.45,1783.45,275.00,5851.32,1600.10,248817.16
11.0333,1499492.09,58163243.00,0.00,21257.09,1450.08,400.01,3900.59,2150.18,228192.58
11.2833,1397009.90,61353747.89,0.00,22519.18,1183.39,275.00,5151.02,1950.15,228039.92
11.5333,1311687.28,46502341.91,800.02,21737.88,1400.07,375.01,5501.16,2550.25,234554.71
11.7834,1477675.42,62046395.21,0.00,22479.12,1450.08,200.00,4800.89,1150.05,235980.27
12.0334,1334186.53,57893187.42,0.00,22959.94,1233.39,150.00,5201.04,1400.08,211665.48
12.2834,1275450.01,45609046.09,0.00,20475.86,1216.72,150.00,5801.29,1550.09,254526.51
12.5334,1656502.98,56108133.09,0.00,23100.19,1500.09,225.00,4250.70,1850.13,219341.63
12.7834,1505808.12,58884586.92,0.00,22338.88,1316.73,100.00,4300.71,1400.08,214511.72
13.0334,1396215.00,48445967.77,0.00,20295.58,1616.77,225.00,5301.08,1600.10,201810.05
13.2834,1451737.34,49673943.48,0.00,19614.56,1016.71,225.00,4450.76,1450.08,199728.14
13.5334,1184701.31,46955623.06,0.00,19794.83,1450.08,200.00,3700.53,1150.05,223410.28
