D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#5.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:25:13 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,38967.89,0.00,0.00,60.00,16.67,175.00,0.00,0.00,50.00
0.5329,41391.13,0.00,0.00,20.00,16.67,200.00,0.00,0.00,0.00
0.7829,41056.86,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
1.0329,42644.68,0.00,0.00,60.00,50.00,150.00,0.00,0.00,0.00
1.2830,44065.50,0.00,0.00,120.00,50.00,125.00,0.00,0.00,0.00
1.5330,42561.10,0.00,0.00,40.00,33.33,50.00,50.00,0.00,0.00
1.7830,40555.48,0.00,0.00,80.00,66.67,25.00,0.00,0.00,0.00
2.0330,39887.00,0.00,0.00,40.00,16.67,150.00,0.00,0.00,0.00
2.2830,39636.33,0.00,0.00,20.00,83.33,50.00,0.00,0.00,0.00
2.5330,40304.80,0.00,0.00,0.00,50.00,75.00,0.00,0.00,0.00
2.7830,43313.28,500.01,0.00,20.00,83.33,50.00,0.00,0.00,0.00
3.0330,42143.24,0.00,0.00,0.00,16.67,25.00,0.00,0.00,50.00
3.2830,39803.45,0.00,0.00,20.00,83.33,75.00,0.00,0.00,0.00
3.5330,40221.24,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
3.7830,40221.24,0.00,0.00,40.00,83.33,25.00,0.00,0.00,50.00
4.0331,41474.69,0.00,0.00,20.00,116.67,100.00,0.00,0.00,0.00
4.2831,42310.38,0.00,0.00,100.00,33.33,150.00,50.00,0.00,0.00
4.5331,42978.97,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
4.7831,42393.96,0.00,0.00,40.00,16.67,75.00,0.00,50.00,50.00
5.0331,43146.13,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
5.2831,43731.17,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
5.5331,41391.13,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
5.7831,38633.68,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
6.0331,43480.44,0.00,0.00,40.00,16.67,25.00,0.00,0.00,50.00
6.2831,44984.92,0.00,0.00,80.00,16.67,75.00,0.00,0.00,0.00
6.5331,38466.59,0.00,0.00,20.00,183.33,750.02,2500.24,200.00,10804.50
6.7832,524549.44,8525281.25,200.00,4760.86,833.36,1425.08,10404.16,250.00,32189.95
7.0332,1251603.27,23804178.52,0.00,7081.90,633.35,1875.13,15659.43,600.01,48089.11
7.2832,1179016.01,39106474.27,0.00,9803.64,1050.04,1475.08,17461.72,750.02,68279.50
7.5332,1302796.45,58610374.88,0.00,9663.54,900.03,1325.07,21818.30,300.00,61947.78
7.7832,1415180.38,61325449.85,0.00,11665.15,1033.37,1400.07,21367.55,300.00,61596.11
8.0332,1492458.91,54206470.33,0.00,11645.13,950.03,1375.07,19564.71,650.02,58280.83
8.2832,1395212.73,58476343.50,0.00,9923.73,700.02,1150.05,18863.68,1050.04,65113.26
8.5332,1415992.56,62861173.92,0.00,10664.30,900.03,1250.06,21718.13,500.01,73005.16
8.7832,1598656.41,67734017.49,0.00,12085.53,1016.71,1100.05,22519.49,400.01,72049.84
9.0332,1491854.09,54270297.51,0.00,10464.14,933.37,1150.05,20816.65,350.00,62550.67
9.2832,1502481.62,64020881.31,0.00,11304.84,883.36,1150.05,20516.18,650.02,65264.01
9.5333,1392283.68,60346690.52,0.00,11004.58,850.03,1550.09,22870.10,1300.07,74966.32
9.7833,1580477.29,69085889.67,0.00,11384.91,816.69,1425.08,19364.41,350.00,64309.25
10.0333,1242953.97,52955207.09,0.00,9703.56,700.02,1200.05,18663.39,700.02,63555.55
10.2833,1330799.55,56173326.78,0.00,12185.62,816.69,1200.05,21367.55,500.01,62952.61
10.5333,1332527.60,50617458.36,0.00,10444.13,633.35,900.03,20215.71,300.00,59536.52
10.7833,1257288.17,54514560.31,0.00,10484.16,733.35,1425.08,19464.56,450.01,66269.10
11.0333,1387263.68,62864647.12,0.00,10664.30,733.35,1075.04,20816.65,600.01,69536.15
11.2833,1397217.27,63118247.70,0.00,10544.21,816.69,900.03,21317.47,550.01,70491.30
11.5333,1359476.59,57052217.36,0.00,11164.72,933.37,1275.06,20115.55,700.02,60038.83
11.7833,1356469.78,50564164.66,0.00,9923.73,566.68,1125.05,21117.14,500.01,65615.78
12.0333,1581877.01,44332103.94,0.00,11304.84,883.36,1400.07,24623.30,350.00,70089.12
