D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#10.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:06:41 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,37965.29,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
0.5330,41474.69,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
0.7830,39803.45,0.00,0.00,0.00,66.67,25.00,0.00,0.00,0.00
1.0330,41223.99,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
1.2830,37798.20,0.00,0.00,20.00,16.67,100.00,0.00,0.00,50.00
1.5330,38048.84,0.00,0.00,60.00,66.67,25.00,0.00,0.00,0.00
1.7830,36962.76,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
2.0330,40304.80,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
2.2831,38132.39,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
2.5331,39135.00,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
2.7831,38800.79,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
3.0331,41976.10,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00
3.2831,38550.14,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
3.5331,39385.66,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.7831,41725.40,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
4.0331,39469.22,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
4.2831,39385.66,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
4.5331,38633.68,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
4.7831,35375.56,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
5.0331,43396.86,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00
5.2832,37631.11,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
5.5332,37965.29,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
5.7832,39636.33,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
6.0332,39636.33,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00
6.2832,39803.45,0.00,0.00,20.00,33.33,0.00,0.00,50.00,750.02
6.5332,45988.00,181148.10,0.00,1660.10,533.34,875.03,2100.17,500.01,99379.80
6.7832,751873.21,16566082.03,400.01,12405.83,1116.71,475.01,2900.32,950.03,146928.66
7.0332,905544.35,31719659.74,0.00,15909.58,1250.06,550.01,3900.59,1100.05,184149.83
7.2832,1302655.35,50132747.59,0.00,18573.05,1300.06,400.01,5351.10,1650.10,226513.48
7.5332,1704205.89,52387595.00,0.00,22078.44,1550.09,325.00,5551.19,2100.17,211970.41
7.7832,1568571.01,59784259.76,0.00,23180.33,1316.73,225.00,5501.16,1800.12,276111.96
8.0332,1386961.27,50526073.33,0.00,23801.43,1233.39,250.00,5301.08,1950.15,252538.16
8.2833,2093838.64,64659836.35,0.00,25444.49,1466.75,200.00,5751.27,2300.20,272690.63
8.5333,1777198.85,55975980.66,0.00,22258.75,1166.72,375.01,4750.87,1650.10,221579.22
8.7833,1299755.08,59997036.01,0.00,22739.56,1500.09,175.00,5401.12,1950.15,251161.77
9.0333,1523408.34,59610884.42,0.00,21056.77,1416.74,275.00,4000.62,2450.23,245199.15
9.2833,1476802.75,48507972.94,0.00,19935.04,1000.04,200.00,4850.90,1850.13,235674.78
9.5333,1884649.18,55181984.21,0.00,19694.68,1216.72,150.00,4050.63,1500.09,211258.94
9.7833,1168388.49,57586919.44,0.00,20836.43,1500.09,275.00,4600.81,2700.28,234147.44
10.0333,1764869.19,81008191.82,0.00,22819.70,1233.39,275.00,5401.12,1750.12,274937.38
10.2833,1639835.91,54253273.13,0.00,21477.45,1133.38,325.00,4850.90,1850.13,216290.97
10.5333,1498982.31,41396509.20,0.00,19654.62,1066.71,325.00,4500.78,2250.20,204044.64
10.7833,1363727.60,65347416.21,0.00,19894.98,1466.75,125.00,4550.80,2000.15,252181.30
11.0334,1471558.11,66690975.48,0.00,22959.94,1100.05,200.00,5151.02,1700.11,243823.54
11.2834,1535124.54,64026688.95,0.00,22699.49,1616.77,350.00,5151.02,2450.23,249326.83
11.5334,1634790.00,64633588.06,0.00,24262.27,1750.12,175.00,5651.23,2000.15,224631.13
11.7834,1677740.75,64639224.90,0.00,22058.41,1366.74,200.00,4700.85,1750.12,217511.13
12.0334,1615919.66,50959255.47,0.00,19694.68,1183.39,225.00,4250.70,1750.12,234300.17
12.2834,1596366.74,71141967.52,0.00,22799.67,1483.42,125.00,5301.08,1900.14,248052.71
12.5334,1581185.79,55930601.30,0.00,20756.30,1283.40,150.00,4150.66,1300.07,190084.64
12.7834,1242426.92,50343758.76,0.00,19073.77,1350.07,200.00,4600.81,1800.12,228752.32
13.0334,1517455.20,51621896.60,0.00,21257.09,1633.43,375.01,5301.08,1000.04,213749.29
13.2834,1315307.55,49521122.65,0.00,20656.14,1283.40,250.00,3950.60,1750.12,228752.32
13.5335,1539254.59,57687186.76,0.00,20896.52,1366.74,175.00,4150.66,1500.09,201657.70
13.7835,1307306.67,57518480.31,0.00,20856.46,1166.72,225.00,4600.81,1350.07,184656.97
14.0335,1335931.87,52897073.68,0.00,20976.65,1316.73,225.00,5151.02,1950.15,229617.43
14.2835,1591364.02,47507748.09,0.00,19434.29,1316.73,150.00,4050.63,1550.09,217256.93
14.5335,1288989.31,48845499.72,0.00,19614.56,1266.73,275.00,5151.02,1350.07,207803.71
14.7835,1443339.00,50933861.25,0.00,20135.34,1133.38,250.00,3500.47,1300.07,198509.62
15.0335,1285325.83,51337378.84,0.00,20455.83,1316.73,225.00,4450.76,2200.19,209327.95
15.2835,1421643.30,59339405.39,0.00,19554.47,1083.38,325.00,4400.74,1400.08,176443.66
15.5335,1328440.76,43793017.65,0.00,19534.44,966.70,150.00,3950.60,1200.06,195819.13
15.7835,1397511.04,55779773.29,0.00,19494.38,1200.05,200.00,4800.89,1750.12,198915.78
16.0335,1300213.01,54231636.80,0.00,18833.42,950.03,100.00,3900.59,1300.07,222291.28
16.2836,1446345.82,54978147.19,0.00,20495.89,1183.39,225.00,3900.59,1150.05,191099.41
16.5336,1260433.23,46073885.60,0.00,20115.31,1233.39,300.00,3700.53,1300.07,208870.65
16.7836,1389449.67,55710309.27,0.00,19694.68,1266.73,175.00,3950.60,1850.13,192114.27
17.0336,1292177.57,54837852.66,0.00,18853.45,1250.06,125.00,4150.66,750.02,178826.00
17.2836,1128876.55,47175516.52,0.00,19814.85,1066.71,175.00,4100.65,1100.05,190490.54
17.5336,1269522.79,57236183.11,0.00,19133.85,1233.39,125.00,4050.63,1150.05,175430.04
17.7836,1321485.34,44449110.94,0.00,17671.82,1050.04,325.00,3950.60,1450.08,189323.62
18.0336,1202146.00,43222672.55,0.00,18633.14,850.03,100.00,4050.63,1350.07,199525.05
18.2836,1276754.69,61935651.35,0.00,20435.80,1466.75,225.00,4650.83,1100.05,197291.22
18.5336,1328881.41,43323281.49,0.00,19254.03,1283.40,200.00,3800.56,1350.07,211157.28
18.7836,1499734.01,47979078.50,0.00,21858.08,1333.40,175.00,4050.63,1200.06,177406.69
19.0336,1118093.50,40730451.80,0.00,16149.87,950.03,100.00,3750.54,1150.05,173504.36
19.2837,1175352.54,43482479.35,0.00,15829.48,1166.72,150.00,4600.81,1500.09,201302.23
19.5337,1386624.30,43764491.85,0.00,19774.80,1016.71,350.00,3850.57,1050.04,188004.61
19.7837,1375538.84,43995374.29,0.00,18172.50,950.03,150.00,4150.66,950.03,177203.94
20.0337,1253356.85,53057524.17,0.00,17751.93,1066.71,225.00,4700.85,1700.11,206025.63
20.2837,1408121.28,58821272.18,0.00,19234.00,950.03,225.00,4650.83,1350.07,192824.71
20.5337,1227107.73,44500696.51,0.00,16910.82,1166.72,300.00,3950.60,1100.05,161146.25
20.7837,1254410.97,41145413.87,0.00,17231.24,1250.06,150.00,3350.43,1400.08,167475.78
21.0337,1158832.35,44732034.45,0.00,16249.99,1116.71,100.00,3250.41,1750.12,171477.64
21.2837,1264407.75,47692966.48,0.00,18853.45,1066.71,100.00,4850.90,1250.06,194854.75
