D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#10.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:09:16 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,39302.11,0.00,0.00,40.00,33.33,100.00,0.00,50.00,50.00
0.5329,37547.56,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
0.7829,38967.89,0.00,0.00,60.00,16.67,175.00,50.00,0.00,0.00
1.0329,38884.34,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
1.2829,38132.39,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
1.5329,39385.66,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
1.7829,38215.94,0.00,0.00,60.00,33.33,125.00,0.00,0.00,0.00
2.0330,41140.43,0.00,0.00,20.00,66.67,50.00,0.00,0.00,0.00
2.2830,40722.61,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
2.5330,38215.94,0.00,0.00,40.00,16.67,100.00,0.00,0.00,0.00
2.7830,36545.06,0.00,0.00,100.00,33.33,75.00,0.00,0.00,0.00
3.0330,40722.61,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
3.2830,35793.23,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
3.5330,41474.69,0.00,0.00,40.00,16.67,100.00,50.00,0.00,0.00
3.7830,36461.52,0.00,0.00,20.00,33.33,25.00,50.00,0.00,0.00
4.0330,37631.11,0.00,0.00,80.00,16.67,75.00,0.00,0.00,0.00
4.2830,40973.30,0.00,0.00,0.00,0.00,75.00,0.00,50.00,0.00
4.5331,38967.89,0.00,0.00,20.00,66.67,125.00,0.00,0.00,0.00
4.7831,38383.04,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
5.0331,37464.02,0.00,0.00,0.00,66.67,125.00,0.00,0.00,0.00
5.2831,36879.22,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
5.5331,36377.98,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
5.7831,39719.89,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
6.0331,39552.78,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
6.2831,41391.13,0.00,0.00,100.00,16.67,75.00,0.00,0.00,0.00
6.5331,39970.56,500.01,0.00,360.00,233.34,600.01,3700.53,100.00,20065.53
6.7831,589943.48,11823324.22,0.00,5901.32,866.70,1875.13,11405.00,200.00,38356.71
7.0331,926092.37,38021355.29,200.00,8762.91,1100.05,2025.16,15909.73,500.01,66419.87
7.2831,1325197.18,60782207.11,0.00,10003.79,716.69,1250.06,18112.61,350.00,57075.48
7.5332,1150313.05,45944238.42,0.00,10744.37,733.35,1300.06,17361.59,600.01,68028.18
7.7832,1404958.95,61339968.97,0.00,10804.42,900.03,1075.04,19614.79,300.00,66369.60
8.0332,1338809.08,50176874.32,200.00,10203.94,766.69,1400.07,23721.62,350.00,70893.49
8.2832,1293732.81,42763583.75,0.00,10944.53,766.69,900.03,17461.72,400.01,59034.23
8.5332,1331006.92,51353833.84,0.00,10023.80,983.37,1025.04,17661.99,750.02,69787.50
8.7832,1504045.51,57145993.77,0.00,10944.53,950.03,1225.06,19815.09,550.01,61495.64
9.0332,1438422.69,54386564.32,0.00,10844.45,883.36,1100.05,19564.71,450.01,58381.28
9.2832,1288617.78,65609101.95,0.00,10784.40,816.69,1550.09,21567.88,500.01,67374.78
9.5332,1450743.71,53938407.56,0.00,10724.35,1000.04,1100.05,20966.90,500.01,61646.35
9.7832,1379038.15,50963241.11,0.00,9383.33,900.03,1200.05,19214.19,500.01,64862.00
10.0332,1451167.08,64334949.75,0.00,10804.42,1033.37,1350.07,20666.42,450.01,73658.85
10.2833,1323394.84,67991262.09,0.00,11945.40,650.02,1175.05,20115.55,600.01,60691.86
