D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#12.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:05:59 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,37547.56,0.00,0.00,60.00,50.00,25.00,0.00,0.00,0.00
0.5329,43898.34,0.00,0.00,40.00,33.33,0.00,50.00,0.00,50.00
0.7829,40388.36,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
1.0329,38550.14,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
1.2829,39385.66,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
1.5329,37296.93,0.00,0.00,60.00,33.33,100.00,0.00,0.00,0.00
1.7829,39469.22,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
2.0329,38132.39,0.00,0.00,40.00,33.33,100.00,0.00,0.00,0.00
2.2829,37965.29,0.00,0.00,60.00,0.00,25.00,0.00,0.00,0.00
2.5330,36628.60,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
2.7830,42059.67,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
3.0330,43480.44,0.00,200.00,40.00,33.33,0.00,0.00,0.00,50.00
3.2830,40388.36,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
3.5330,36545.06,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
3.7830,39302.11,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
4.0330,41140.43,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
4.2830,37714.65,0.00,0.00,80.00,33.33,75.00,0.00,0.00,50.00
4.5330,42561.10,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
4.7830,40304.80,0.00,0.00,20.00,66.67,200.00,0.00,0.00,0.00
5.0331,42644.68,0.00,0.00,40.00,50.00,25.00,0.00,0.00,0.00
5.2831,39135.00,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
5.5331,37965.29,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
5.7831,38633.68,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
6.0331,36377.98,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
6.2831,40973.30,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00
6.5331,38466.59,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
6.7831,39385.66,1000.04,0.00,160.00,183.33,500.01,5050.98,500.01,119044.56
7.0331,583529.91,12347596.68,200.00,13066.46,916.70,825.03,18012.47,1700.11,282344.17
7.2831,1080462.57,37061556.22,0.00,17251.26,1350.07,625.01,26026.03,2800.30,317852.78
7.5331,1142191.20,58654046.11,200.00,18292.66,1250.06,650.02,32189.81,3050.36,411483.98
7.7831,1403472.82,57510452.09,0.00,20555.99,1133.38,825.03,37403.74,3000.35,496538.57
8.0332,1259085.35,63624310.12,200.00,23781.40,1366.74,900.03,42368.94,3550.49,527528.27
8.2832,1318098.36,63609620.19,0.00,26727.02,1433.41,775.02,37002.59,3350.43,486415.09
8.5332,1354663.96,52972800.85,0.00,22118.51,1250.06,800.02,37855.04,3400.45,483924.37
8.7832,1490514.85,67695527.60,200.00,20836.43,866.70,800.02,37654.46,4000.62,485688.57
9.0332,1314305.28,59849852.01,0.00,27007.59,1416.74,800.02,42118.12,3900.59,503032.03
9.2832,1353229.68,55396183.90,0.00,24723.12,1516.75,700.02,39409.65,3650.51,518837.55
9.5332,1476958.27,60001477.15,0.00,23721.29,1250.06,875.03,38206.06,3750.54,493838.23
9.7832,1385959.00,61011153.66,0.00,26706.98,1450.08,875.03,38456.80,3800.56,474329.00
10.0332,1399567.42,62221820.31,0.00,24422.56,1533.42,700.02,36952.45,3150.38,497940.87
10.2832,1228386.49,52856818.72,0.00,23200.36,1216.72,750.02,39158.89,3800.56,475106.79
10.5332,1329036.94,66170223.13,200.00,25464.53,1083.38,750.02,40111.79,3500.47,504850.83
10.7833,1387687.06,70085032.71,0.00,24382.49,1150.05,1050.04,38406.65,3600.50,468264.21
11.0333,1357048.68,60870688.32,0.00,23540.96,1366.74,750.02,41917.48,2900.32,489165.82
11.2833,1566531.90,55436552.74,200.00,25063.76,1550.09,625.01,36902.30,3100.37,441084.67
11.5333,1317847.79,59037692.44,0.00,25123.88,1283.40,825.03,38807.84,4400.75,534974.51
11.7833,1366587.53,48867136.05,0.00,24763.20,1233.39,1050.04,36651.60,3000.35,420362.40
12.0333,1287987.04,58917952.42,0.00,24422.56,1183.39,725.02,34796.51,3200.39,397404.47
12.2833,1483369.35,52955662.59,0.00,22859.77,1350.07,800.02,35498.40,2900.32,471840.58
12.5333,1525119.11,55952636.19,0.00,24402.53,1133.38,725.02,38857.99,3800.56,476766.11
12.7833,1401710.21,56423738.85,0.00,23500.89,1416.74,750.02,39008.44,3450.46,546229.98
13.0333,1713269.52,64607681.40,0.00,25324.26,1116.71,850.03,39810.87,4550.80,526383.06
13.2833,1601827.39,52572756.46,0.00,23460.82,1416.74,950.03,42619.75,3700.53,503863.48
13.5334,1497236.98,53471404.42,0.00,24642.97,1533.42,700.02,34946.91,2550.25,422944.43
13.7834,1359217.38,53618930.04,0.00,21437.39,1233.39,700.02,31488.09,3200.39,415044.97
14.0334,1231929.00,50833423.12,0.00,22639.39,1266.73,925.03,33292.58,3750.54,457955.27
14.2834,1550124.04,48880971.91,0.00,22679.46,1350.07,775.02,34094.65,3600.50,495084.47
14.5334,1607002.90,59844613.74,200.00,23621.11,1100.05,725.02,31889.07,3200.39,422427.98
14.7834,1321528.55,51971380.30,0.00,21858.08,1083.38,525.01,30235.12,2900.32,341339.23
15.0334,1185159.24,40236346.30,0.00,22078.44,1200.05,600.01,32039.43,3550.49,417367.82
15.2834,1373197.33,58580710.33,0.00,23240.43,1266.73,850.03,39158.89,3300.42,500642.09
15.5334,1431925.21,53719766.74,0.00,26767.10,1466.75,475.01,32741.18,2950.34,421188.57
15.7834,1346464.35,59829696.06,0.00,20756.30,933.37,575.01,27328.70,1900.14,366410.42
16.0334,1198171.48,39976482.57,400.01,22158.58,1116.71,750.02,38857.99,2700.28,469248.88
16.2835,1297232.12,50541218.76,0.00,24663.01,1450.08,750.02,36100.06,3500.47,464326.17
16.5335,1346853.16,77511248.14,0.00,24582.86,983.37,600.01,34796.51,3850.57,418297.12
16.7835,1390667.95,56308269.16,0.00,22779.63,866.70,825.03,36601.46,3000.35,446309.13
17.0335,1283355.85,48881655.17,0.00,22579.29,1216.72,625.01,32891.56,3100.37,370730.79
17.2835,1553156.77,56928605.58,0.00,21757.91,1300.06,650.02,37654.46,3000.35,449465.53
17.5335,1461725.49,51099208.38,0.00,23100.19,1483.42,950.03,37955.33,2350.21,415612.74
17.7835,1170712.72,51850159.91,0.00,20275.55,1083.38,550.01,33392.84,3100.37,385142.26
18.0335,1334679.03,45541233.27,0.00,21998.31,1316.73,550.01,37554.17,2850.31,454434.47
18.2835,1534623.40,46429006.13,0.00,22058.41,1116.71,650.02,33041.94,2850.31,361063.35
18.5335,1086357.81,54428584.36,0.00,20576.02,1350.07,575.01,32340.18,2100.17,382207.20
18.7836,1196944.56,51824481.00,0.00,22579.29,1400.07,700.02,35548.54,2850.31,392611.55
19.0336,1171205.21,57412860.85,400.01,22879.80,1000.04,625.01,28481.17,2650.27,383648.90
19.2836,1189773.14,44788118.10,0.00,19614.56,1016.71,775.02,33493.09,3650.51,425630.27
19.5336,1226183.22,47958580.92,0.00,22639.39,1000.04,750.02,30134.89,2450.23,373251.64
19.7836,1082296.89,42275342.84,0.00,19494.38,983.37,650.02,30986.89,2900.32,354742.24
20.0336,1289620.05,46646166.58,0.00,20736.27,1366.74,700.02,30535.82,2950.34,407769.26
20.2836,1300584.54,39679324.63,0.00,18573.05,1350.07,750.02,31437.97,2750.29,389932.42
20.5336,1153112.50,43586276.80,0.00,21918.17,1183.39,750.02,33894.13,2800.30,422841.11
20.7836,1328345.71,45481676.42,0.00,23200.36,1400.07,425.01,32340.18,2600.26,401735.01
21.0336,1219288.29,39345669.62,200.00,20796.36,1200.05,850.03,33292.58,3800.56,403178.86
21.2836,1157363.51,41157029.16,0.00,21958.24,1283.40,475.01,30636.06,3050.36,373663.26
21.5336,1317182.49,38087459.98,0.00,19374.20,1283.40,825.03,30585.94,2600.26,372582.81
21.7836,1186083.75,40875699.91,0.00,20976.65,1150.05,600.01,34245.05,2150.18,366873.24
22.0337,1154918.31,45520280.19,0.00,19814.85,1000.04,750.02,28080.29,2850.31,331949.85
22.2837,1207321.52,45307219.26,0.00,18713.25,1066.71,650.02,28531.28,1700.11,363016.82
22.5337,1301604.09,44648165.20,0.00,21818.01,1000.04,550.01,32891.56,3050.36,414012.70
22.7837,1304455.38,50538713.50,0.00,20535.96,1233.39,725.02,28581.39,2000.15,345497.31
23.0337,987037.96,38989125.64,0.00,18693.22,950.03,650.02,27278.59,3050.36,331642.14
23.2837,1247982.58,38795138.85,0.00,21637.71,1016.71,900.03,29433.29,2500.24,348989.09
23.5337,1016639.51,40110229.26,0.00,19013.68,1150.05,525.01,27879.86,3000.35,346832.30
23.7837,1201260.99,33548271.41,0.00,20315.62,1250.06,725.02,26226.43,2600.26,311245.19
24.0337,1086176.36,34827491.07,0.00,20255.52,1333.40,700.02,29834.20,2900.32,345856.74
24.2837,1080223.22,38597963.54,200.00,18993.65,1016.71,625.01,30034.66,2700.28,332667.92
24.5337,1155410.81,36264542.08,0.00,20155.37,966.70,550.01,26527.04,2600.26,329180.52
24.7838,1175542.63,40878375.98,0.00,18993.65,1000.04,625.01,28130.40,2450.23,301928.54
25.0338,1148170.27,35305027.69,0.00,18673.19,1050.04,600.01,32590.81,3150.38,325181.37
25.2838,1297465.41,37995619.44,0.00,18052.33,916.70,575.01,28932.16,2950.34,327590.97
25.5338,1099655.18,35872981.41,0.00,18432.86,1000.04,675.02,29383.17,2150.18,344983.89
25.7838,1165779.13,40431357.98,0.00,19874.95,1150.05,600.01,27629.33,2700.28,308019.43
26.0338,1025901.88,31285054.16,0.00,18613.11,1016.71,650.02,28330.84,2350.21,324976.32
26.2838,1108869.06,42087106.75,0.00,19394.23,916.70,575.01,27028.07,1700.11,319799.85
26.5338,1060005.00,36596887.52,0.00,19193.94,883.36,600.01,28230.62,2350.21,339953.49
26.7838,1149630.47,40427600.09,0.00,18713.25,1133.38,725.02,25875.73,2450.23,293078.71
27.0338,986243.06,41485388.97,0.00,17231.24,833.36,450.01,22319.15,1700.11,270954.76
27.2838,888383.14,36873206.26,0.00,17591.71,1166.72,525.01,28932.16,2000.15,367387.50
27.5339,1163319.42,42758800.98,0.00,19874.95,1283.40,600.01,25424.84,2400.22,311962.16
27.7839,982527.74,33325018.63,0.00,18472.91,983.37,550.01,24372.83,2100.17,317494.14
28.0339,1071154.54,38787110.63,0.00,18853.45,983.37,525.01,25324.64,2350.21,282906.25
28.2839,951863.44,35572634.96,200.00,14868.37,866.70,550.01,23220.72,2150.18,267228.52
28.5339,952881.67,40088877.62,0.00,15729.36,1200.05,375.01,24623.30,2350.21,337131.15
28.7839,1060868.65,32800109.83,0.00,19774.80,916.70,450.01,25575.13,3250.41,301621.51
29.0339,1002512.68,34795776.76,0.00,17131.11,783.36,825.03,23370.99,2000.15,272996.97
29.2839,989860.68,30713171.74,0.00,16510.31,783.36,750.02,24973.97,1950.15,287761.45
