D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#19.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:14:22 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,36210.91,0.00,0.00,40.00,100.00,50.00,0.00,0.00,0.00
0.5329,37129.84,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
0.7829,40054.12,0.00,0.00,0.00,50.00,75.00,0.00,50.00,0.00
1.0329,36461.52,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
1.2829,32201.66,0.00,0.00,60.00,83.33,50.00,0.00,0.00,0.00
1.5329,39385.66,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
1.7829,36628.60,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
2.0330,38466.59,0.00,0.00,20.00,83.33,50.00,0.00,0.00,0.00
2.2830,39218.55,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
2.5330,38132.39,0.00,0.00,0.00,16.67,50.00,0.00,50.00,0.00
2.7830,36127.37,0.00,0.00,0.00,0.00,25.00,0.00,100.00,0.00
3.0330,37296.93,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
3.2830,36962.76,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
3.5330,38717.24,0.00,0.00,0.00,16.67,125.00,0.00,0.00,0.00
3.7830,37464.02,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
4.0330,37380.48,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
4.2830,34540.25,0.00,0.00,20.00,33.33,50.00,0.00,0.00,50.00
4.5331,36461.52,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
4.7831,37965.29,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
5.0331,35793.23,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
5.2831,33955.57,0.00,0.00,20.00,83.33,75.00,0.00,0.00,0.00
5.5331,38215.94,0.00,0.00,60.00,50.00,100.00,0.00,0.00,0.00
5.7831,37296.93,0.00,0.00,60.00,0.00,75.00,0.00,0.00,0.00
6.0331,36712.14,0.00,0.00,20.00,50.00,75.00,0.00,0.00,0.00
6.2831,38048.84,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
