D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#3.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:03:18 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,41808.96,0.00,0.00,80.00,33.33,175.00,0.00,0.00,0.00
0.5329,47827.14,0.00,0.00,20.00,83.33,75.00,0.00,0.00,0.00
0.7829,42393.96,0.00,0.00,60.00,16.67,100.00,0.00,50.00,0.00
1.0329,46907.54,0.00,0.00,40.00,16.67,125.00,50.00,0.00,0.00
1.2829,45570.04,0.00,0.00,120.00,33.33,50.00,0.00,0.00,0.00
1.5329,44149.08,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
1.7829,43981.91,0.00,0.00,60.00,100.00,50.00,0.00,0.00,0.00
2.0330,44650.58,0.00,0.00,120.00,33.33,125.00,0.00,0.00,0.00
2.2830,47074.74,0.00,0.00,20.00,33.33,100.00,0.00,0.00,50.00
2.5330,45319.27,0.00,0.00,140.00,66.67,75.00,0.00,50.00,0.00
2.7830,46573.16,0.00,0.00,0.00,33.33,50.00,0.00,0.00,100.00
3.0330,46238.77,0.00,0.00,40.00,50.00,100.00,0.00,0.00,0.00
3.2830,47994.35,0.00,0.00,60.00,16.67,100.00,0.00,0.00,0.00
3.5330,46489.56,0.00,0.00,60.00,50.00,250.00,0.00,0.00,0.00
3.7830,43313.28,0.00,0.00,0.00,83.33,100.00,0.00,0.00,0.00
4.0330,44316.24,0.00,0.00,40.00,50.00,75.00,0.00,0.00,0.00
4.2830,47074.74,0.00,0.00,140.00,83.33,0.00,0.00,0.00,0.00
4.5331,44232.66,0.00,0.00,0.00,33.33,25.00,0.00,0.00,50.00
4.7831,48161.56,0.00,0.00,20.00,33.33,125.00,0.00,0.00,0.00
5.0331,45570.04,0.00,0.00,40.00,0.00,75.00,0.00,0.00,50.00
