D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#9.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:45:51 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,36879.22,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
0.5329,41808.96,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
0.7829,37965.29,0.00,0.00,40.00,33.33,175.00,0.00,0.00,0.00
1.0329,40304.80,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
1.2829,42226.81,0.00,0.00,40.00,33.33,0.00,0.00,0.00,0.00
1.5329,37380.48,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
1.7829,42811.82,0.00,0.00,80.00,33.33,125.00,0.00,0.00,0.00
2.0330,41976.10,0.00,0.00,40.00,66.67,0.00,0.00,0.00,0.00
2.2830,44399.83,0.00,0.00,40.00,66.67,50.00,0.00,0.00,0.00
2.5330,38633.68,0.00,0.00,100.00,50.00,50.00,0.00,0.00,0.00
2.7830,40388.36,0.00,0.00,0.00,83.33,75.00,0.00,0.00,0.00
3.0330,39552.78,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
3.2830,40555.48,0.00,0.00,40.00,66.67,50.00,0.00,0.00,0.00
3.5330,42059.67,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
3.7830,42811.82,0.00,0.00,40.00,33.33,175.00,0.00,0.00,0.00
4.0330,38383.04,0.00,0.00,40.00,16.67,100.00,0.00,0.00,0.00
4.2830,41558.26,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
4.5331,38967.89,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
4.7831,39887.00,0.00,0.00,40.00,0.00,50.00,0.00,0.00,50.00
5.0331,40471.92,0.00,0.00,20.00,83.33,50.00,0.00,0.00,0.00
5.2831,41391.13,0.00,0.00,60.00,33.33,100.00,0.00,0.00,0.00
5.5331,40639.05,0.00,0.00,60.00,33.33,125.00,0.00,0.00,0.00
5.7831,39218.55,0.00,0.00,40.00,33.33,125.00,0.00,0.00,0.00
6.0331,44149.08,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
6.2831,40806.17,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
6.5331,38800.79,0.00,0.00,100.00,183.33,450.01,650.02,200.00,38306.56
6.7831,360930.87,5694624.02,200.00,8602.80,916.70,925.03,3000.35,750.02,164538.50
7.0331,984165.85,48180182.51,400.01,16410.19,1633.43,425.01,4350.73,1500.09,181107.39
7.2831,1222028.73,40389394.88,200.00,18512.97,1500.09,875.03,4050.63,1500.09,203130.44
7.5332,1516133.24,41005062.40,0.00,19554.47,1183.39,250.00,4750.87,1600.10,250193.29
7.7832,1322876.43,42460959.79,200.00,22178.61,1533.42,425.01,5351.10,1750.12,237864.26
8.0332,1339007.80,66971279.85,0.00,22058.41,1433.41,475.01,5050.98,1200.06,236743.99
8.2832,1393933.97,48458607.94,0.00,19975.10,1416.74,200.00,4800.89,1950.15,255903.22
