D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#8.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:42:34 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,38383.04,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
0.5329,38800.79,0.00,0.00,0.00,0.00,125.00,0.00,50.00,150.00
0.7829,43229.70,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
1.0329,42644.68,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
1.2829,43396.86,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
1.5329,41307.56,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
1.7829,42226.81,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
2.0329,38466.59,0.00,0.00,60.00,16.67,50.00,0.00,0.00,0.00
2.2829,40973.30,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
2.5330,41391.13,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
2.7830,43981.91,0.00,0.00,80.00,16.67,75.00,0.00,0.00,0.00
3.0330,40806.17,0.00,0.00,40.00,16.67,75.00,0.00,0.00,0.00
3.2830,39887.00,0.00,0.00,60.00,16.67,50.00,0.00,0.00,0.00
3.5330,38633.68,0.00,0.00,100.00,33.33,100.00,0.00,0.00,0.00
3.7830,40221.24,0.00,0.00,0.00,33.33,75.00,0.00,0.00,0.00
4.0330,38383.04,0.00,0.00,80.00,16.67,100.00,0.00,0.00,0.00
4.2830,40555.48,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
4.5330,40889.73,0.00,0.00,40.00,16.67,25.00,0.00,0.00,0.00
4.7830,41307.56,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
5.0331,43480.44,0.00,0.00,80.00,33.33,0.00,0.00,50.00,0.00
5.2831,40722.61,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
5.5331,39803.45,0.00,0.00,100.00,16.67,175.00,0.00,50.00,0.00
5.7831,42644.68,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
6.0331,41558.26,0.00,0.00,40.00,50.00,100.00,0.00,0.00,0.00
6.2831,38299.48,0.00,0.00,20.00,33.33,125.00,1050.04,200.00,18863.73
6.5331,128639.91,1977188.84,0.00,4120.64,350.00,275.00,7151.97,900.03,137223.07
6.7831,429474.85,14438778.36,0.00,15348.91,800.02,575.01,21668.04,2400.22,356232.32
7.0331,981941.81,32895423.57,200.00,25163.95,1550.09,950.03,39861.02,4350.73,582824.27
7.2831,1179349.85,45735390.88,0.00,29733.44,1933.47,875.03,49945.77,3350.43,611502.10
7.5331,1730429.09,55649898.36,0.00,36510.41,1733.45,900.03,50046.15,4750.87,650851.71
7.7831,1253114.93,51468734.15,0.00,34605.29,1800.12,1175.05,53459.70,5151.02,674096.48
8.0332,1372385.15,51486327.90,0.00,31397.28,1866.80,875.03,57476.79,5201.04,684680.57
8.2832,1354240.59,61045999.54,0.00,32640.29,1966.81,1100.05,52204.61,5301.08,697592.92
8.5332,1464360.77,56777663.69,0.00,35708.21,2166.84,875.03,53710.74,4500.78,664204.64
8.7832,1323818.22,56466499.08,200.00,30735.73,1700.11,850.03,54815.33,4050.63,686893.21
9.0332,1383652.05,63312120.62,0.00,31597.76,1900.14,750.02,51301.03,4150.66,627280.37
9.2832,1363468.39,58787508.11,0.00,31938.58,1650.10,1175.05,56371.97,5301.08,689685.94
9.5332,1375193.23,60336840.29,0.00,34645.39,1833.46,875.03,56823.93,5801.30,685892.19
9.7832,1406747.48,49991257.37,200.00,35186.82,1950.14,1175.05,54915.75,6001.39,688895.46
10.0332,1354750.36,61608088.67,0.00,33342.04,1916.81,1325.07,51652.42,4300.71,704713.28
10.2832,1450389.46,51468449.46,0.00,34906.07,1983.48,975.04,56221.32,5551.19,725357.42
10.5332,1525490.64,63206501.16,0.00,36951.63,1750.12,1075.04,52807.04,4900.93,663941.65
10.7833,1395627.46,50643991.34,0.00,31858.38,2266.86,875.03,57326.13,5201.04,711943.02
11.0333,1373378.78,60858446.71,0.00,33783.16,1800.12,1200.05,53610.32,4350.73,687420.12
11.2833,1462580.87,67672183.13,0.00,32640.29,1800.12,975.04,53509.91,5751.27,640714.60
11.5333,1449119.34,58266641.89,0.00,34103.98,1566.76,925.03,52505.83,6001.39,659208.84
11.7833,1495344.76,56951494.54,200.00,34605.29,1833.46,1200.05,54714.91,6251.51,662626.81
12.0333,1412864.79,59141831.52,0.00,33903.47,1850.13,875.03,52857.24,4750.87,658945.95
12.2833,1413063.51,58493595.63,0.00,30615.45,1616.77,1050.04,56422.19,4650.83,661154.35
12.5333,1555722.93,60029946.01,200.00,34685.49,1916.81,1125.05,54313.23,4550.80,662258.64
12.7833,1352089.16,48712891.78,0.00,32660.34,1683.44,950.03,51501.82,5000.96,644495.41
13.0333,1433385.42,50912452.67,0.00,33502.45,1666.77,525.01,52405.43,4300.71,619048.19
13.2833,1305682.30,52704396.45,0.00,34344.60,2383.55,900.03,55719.16,4650.83,714635.40
13.5334,1404742.94,52346315.16,0.00,34525.08,1733.45,850.03,48640.84,4400.75,626860.79
13.7834,1550357.33,46453090.78,0.00,32259.36,1800.12,675.02,49845.39,4550.80,629063.82
14.0334,1332769.53,49869410.66,0.00,33923.52,1983.48,900.03,50548.09,5351.10,645020.61
14.2834,1398556.51,51298262.63,0.00,33642.80,1550.09,775.02,44927.51,4650.83,631686.96
14.5334,1321459.42,50074955.81,0.00,33783.16,1966.81,1075.04,45178.37,4900.93,580785.69
14.7834,1299564.99,59610827.48,0.00,33983.67,1716.78,1375.07,49142.72,5201.04,663363.09
15.0334,1533914.90,46157128.54,0.00,34284.45,1733.45,975.04,44676.64,5151.02,629955.62
15.2834,1261997.12,54524638.28,0.00,31617.81,1583.43,725.02,47386.21,5451.14,628854.00
15.5334,1467773.67,52076885.89,0.00,30394.94,1666.77,775.02,51100.24,3500.47,589674.07
15.7834,1191000.06,51093628.48,0.00,32379.65,1666.77,950.03,48088.79,4300.71,589098.78
16.0334,1357688.06,46444777.88,0.00,30976.29,1666.77,1025.04,48239.34,4400.75,674991.36
16.2835,1441878.80,48875164.27,0.00,30876.05,1683.44,700.02,47135.31,4200.68,577441.02
16.5335,1263008.03,53707866.75,0.00,33161.59,1550.09,1075.04,46081.53,3350.43,567882.03
16.7835,1252700.19,51581470.83,0.00,30455.08,1983.48,850.03,47687.31,3250.41,587791.31
17.0335,1325494.43,42611560.05,0.00,29512.94,1883.47,750.02,44676.64,4150.66,527996.78
17.2835,1181694.50,48748876.41,0.00,29332.54,1700.11,925.03,47436.40,3150.38,564801.61
17.5335,1277636.00,52731271.06,0.00,31758.14,1683.44,925.03,45931.00,3400.45,554156.25
17.7835,1245606.54,56733366.15,0.00,29452.81,1716.78,850.03,47737.49,4900.93,559634.38
18.0335,1248803.43,45098713.34,0.00,27989.63,1566.76,1000.04,45228.55,3950.60,644495.41
18.2835,1108252.24,52188256.06,0.00,29172.19,1733.45,450.01,42318.77,3900.59,564644.97
18.5335,1216972.70,44127640.60,0.00,28550.83,1566.76,675.02,45078.03,3500.47,509580.76
18.7836,1196149.66,44365868.00,0.00,30515.22,1550.09,975.04,40462.88,3800.56,531381.05
19.0336,1106662.43,46294234.56,0.00,28751.27,1716.78,775.02,41766.99,3750.54,559477.83
19.2836,1161061.54,45339844.57,0.00,29973.98,1716.78,775.02,43623.07,4200.68,599248.83
19.5336,1312430.35,50631578.92,0.00,29753.48,1783.45,825.03,45981.18,3800.56,565062.60
19.7836,1395083.12,45560421.28,0.00,28911.62,1733.45,600.01,44124.77,4400.75,522271.53
20.0336,1242426.92,48302997.16,0.00,28871.53,1400.07,675.02,41265.39,4500.78,572843.46
20.2836,1342705.84,57394185.28,0.00,31116.62,1366.74,700.02,43271.90,3500.47,485896.14
20.5336,1129066.64,46844480.64,0.00,25524.65,1516.75,825.03,41165.08,3800.56,522323.54
20.7836,1222200.06,45311888.15,0.00,28831.44,1216.72,875.03,41265.39,3900.59,501733.11
21.0336,1247412.35,45497960.60,0.00,28671.09,1650.10,700.02,41616.51,3650.51,477129.10
21.2836,1094617.90,51589157.42,0.00,27689.00,1450.08,775.02,41365.71,3350.43,528257.08
21.5336,1128107.57,45798876.43,0.00,26807.18,1300.06,950.03,42218.45,4050.63,483197.95
21.7837,1150408.10,43985979.56,0.00,27889.42,1533.42,925.03,43873.92,4700.85,531797.61
22.0337,1201506.62,47202903.56,0.00,29593.12,1700.11,800.02,46282.24,4850.91,542581.35
22.2837,1145111.61,46927495.83,0.00,27909.46,1566.76,1075.04,39008.44,3850.57,496746.29
22.5337,1148152.99,44517379.26,0.00,29512.94,1650.10,625.01,38206.06,4000.62,516964.89
22.7837,1128470.46,45650155.12,0.00,28510.74,1483.42,850.03,41064.76,3400.45,538673.14
23.0337,1272581.44,47540942.78,0.00,27789.21,1166.72,750.02,45178.37,3200.39,481070.95
23.2837,1132038.89,47002995.24,0.00,26827.22,1616.77,850.03,40362.57,4800.89,491865.23
23.5337,1111112.17,43161293.69,0.00,27448.50,1483.42,1050.04,39008.44,3250.41,469715.38
23.7837,1142761.46,42000618.36,0.00,26506.58,1383.41,875.03,37303.45,2850.31,461373.44
24.0337,1057404.28,51112247.11,0.00,26526.62,1716.78,675.02,35949.64,3800.56,491969.04
24.2837,1077354.65,50223620.19,0.00,26747.06,1583.43,825.03,36400.90,3750.54,485688.57
24.5338,1038862.27,46102696.08,0.00,26546.66,1216.72,750.02,41666.67,4050.63,462046.78
24.7838,1071781.68,42523420.46,0.00,24763.20,1316.73,825.03,35849.37,3200.39,446567.82
25.0338,1011792.32,37012362.03,0.00,25584.76,1233.39,625.01,37403.74,3000.35,471270.36
25.2838,1152252.03,40504124.38,0.00,28490.70,1600.10,850.03,38356.51,4350.73,474225.34
25.5338,1073354.21,35689585.02,0.00,25765.11,1466.75,900.03,41616.51,3900.59,464170.75
25.7838,1074002.23,32757007.98,0.00,26526.62,1200.05,600.01,39760.71,3850.57,482367.87
26.0338,1168353.93,45986657.02,0.00,25765.11,1450.08,925.03,39760.71,3200.39,465673.29
26.2838,1059616.19,38966635.24,0.00,25925.42,1116.71,650.02,38005.48,3850.57,475573.44
26.5338,1046707.63,46990127.32,0.00,25845.27,1400.07,825.03,40312.41,2900.32,465466.02
26.7838,1099352.77,41032848.01,0.00,26887.35,1350.07,850.03,38306.36,3350.43,445688.28
27.0338,1040910.02,37425388.22,0.00,25704.99,1400.07,950.03,39259.19,3050.36,484495.12
27.2838,1093002.17,41211290.81,0.00,26987.55,1300.06,750.02,38055.62,3600.50,445636.57
27.5339,1024821.84,39515230.13,0.00,25644.88,1500.09,875.03,38105.77,2950.34,446050.44
