D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GJ1#6.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:23:11 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,43062.55,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
0.5329,42811.82,0.00,0.00,60.00,66.67,75.00,0.00,0.00,0.00
0.7829,46405.97,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
1.0330,45737.22,0.00,0.00,60.00,16.67,100.00,50.00,0.00,300.00
1.2830,44650.58,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
1.5330,43396.86,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.7830,41641.83,0.00,0.00,20.00,50.00,150.00,0.00,0.00,0.00
2.0330,43731.17,0.00,0.00,0.00,16.67,100.00,50.00,0.00,50.00
2.2830,41140.43,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
2.5330,42895.40,0.00,0.00,20.00,50.00,50.00,0.00,0.00,0.00
2.7830,47158.34,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00
3.0330,42226.81,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
3.2830,42310.38,0.00,0.00,20.00,33.33,25.00,0.00,0.00,0.00
3.5330,41808.96,0.00,0.00,60.00,16.67,100.00,0.00,0.00,50.00
3.7831,46573.16,0.00,0.00,80.00,33.33,100.00,0.00,0.00,0.00
4.0331,42561.10,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
4.2831,46405.97,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
4.5331,49248.46,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
4.7831,43396.86,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
5.0331,42059.67,0.00,0.00,120.00,33.33,75.00,50.00,0.00,0.00
5.2831,39803.45,0.00,0.00,40.00,16.67,125.00,0.00,0.00,0.00
5.5331,44650.58,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
5.7831,44483.41,0.00,0.00,0.00,66.67,100.00,0.00,0.00,0.00
6.0331,42895.40,0.00,0.00,100.00,16.67,50.00,0.00,0.00,0.00
6.2831,47827.14,0.00,0.00,0.00,16.67,50.00,50.00,0.00,0.00
6.5332,46238.77,0.00,0.00,220.00,200.00,800.02,850.03,250.00,45178.66
6.7832,541562.66,11651551.76,400.01,8222.56,1033.37,875.03,2950.33,800.02,154870.39
7.0332,1039960.29,39583156.83,400.01,15268.82,1333.40,900.03,4850.90,1500.09,208769.04
7.2832,1408691.54,63808218.94,0.00,21237.06,1183.39,300.00,5201.04,1950.15,229006.74
7.5332,1326807.75,48947361.29,200.00,20055.22,1233.39,325.00,5901.34,1300.07,251671.53
