D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#21.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:18:58 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,33621.48,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
0.5329,38967.89,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
0.7830,39803.45,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.0330,36879.22,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
1.2830,36043.83,0.00,0.00,20.00,33.33,75.00,0.00,0.00,0.00
1.5330,36962.76,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
1.7830,38633.68,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
2.0330,32619.24,0.00,0.00,20.00,50.00,25.00,0.00,0.00,50.00
2.2830,35709.69,0.00,0.00,20.00,50.00,0.00,0.00,0.00,0.00
2.5330,30865.48,0.00,0.00,20.00,16.67,75.00,0.00,0.00,0.00
2.7830,36127.37,0.00,0.00,40.00,66.67,25.00,0.00,0.00,0.00
3.0330,38048.84,0.00,0.00,60.00,0.00,75.00,0.00,0.00,0.00
3.2830,35208.49,0.00,0.00,20.00,50.00,150.00,0.00,0.00,0.00
3.5331,33454.43,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
3.7831,37046.30,0.00,0.00,20.00,33.33,0.00,0.00,0.00,0.00
4.0331,35709.69,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
4.2831,38633.68,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
4.5331,39302.11,0.00,0.00,0.00,16.67,125.00,0.00,0.00,50.00
4.7831,32034.63,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
5.0331,35876.76,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
5.2831,37714.65,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
5.5331,32368.69,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
5.7831,37213.39,0.00,0.00,60.00,0.00,75.00,0.00,0.00,0.00
6.0331,34874.37,0.00,0.00,0.00,33.33,50.00,0.00,50.00,0.00
