D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#9.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:48:36 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,39469.22,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
0.5329,42059.67,0.00,0.00,100.00,66.67,100.00,0.00,0.00,50.00
0.7829,38299.48,0.00,0.00,60.00,16.67,75.00,50.00,0.00,0.00
1.0329,40973.30,0.00,0.00,20.00,0.00,25.00,0.00,0.00,0.00
1.2829,42477.53,0.00,0.00,0.00,66.67,100.00,0.00,0.00,0.00
1.5329,39051.45,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
1.7829,43062.55,0.00,0.00,40.00,50.00,25.00,0.00,0.00,0.00
2.0329,41474.69,0.00,0.00,40.00,33.33,125.00,0.00,0.00,0.00
2.2829,41391.13,0.00,0.00,60.00,33.33,0.00,0.00,0.00,0.00
2.5330,43981.91,0.00,0.00,40.00,0.00,125.00,0.00,0.00,0.00
2.7830,44399.83,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
3.0330,42477.53,0.00,0.00,60.00,33.33,25.00,0.00,0.00,0.00
3.2830,43062.55,0.00,0.00,20.00,0.00,50.00,0.00,0.00,50.00
3.5330,42895.40,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
3.7830,43062.55,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
4.0330,44232.66,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
4.2830,42226.81,0.00,0.00,40.00,0.00,25.00,0.00,0.00,0.00
4.5330,37547.56,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
4.7830,40973.30,0.00,0.00,40.00,16.67,175.00,0.00,0.00,0.00
5.0331,41391.13,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00
5.2831,42895.40,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
5.5331,42561.10,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00
5.7831,41725.40,0.00,0.00,60.00,33.33,100.00,0.00,0.00,0.00
6.0331,44567.00,0.00,0.00,60.00,50.00,75.00,0.00,0.00,0.00
6.2831,40388.36,0.00,0.00,40.00,16.67,75.00,0.00,0.00,100.00
6.5331,63134.36,1219182.98,0.00,1320.07,533.34,1275.06,6051.41,150.00,27930.08
6.7831,712757.49,26353963.30,0.00,6741.72,733.35,1325.07,14958.60,500.01,46533.44
7.0331,995824.79,31713852.09,400.01,8022.44,700.02,1375.07,17661.99,150.00,53158.86
7.2831,1175205.57,52147090.09,200.00,9403.35,683.35,1025.04,18613.32,800.02,59335.60
7.5331,1478997.38,59299093.49,0.00,10544.21,766.69,1350.07,25625.23,850.03,72301.23
7.7831,1514707.59,72343296.38,0.00,11244.79,883.36,1625.10,20165.63,550.01,67927.66
8.0332,1469501.73,53117536.52,0.00,10163.91,800.02,1325.07,22118.80,750.02,70390.75
8.2832,1393916.69,63081181.25,0.00,9563.46,850.03,1000.04,21417.63,250.00,67877.39
8.5332,1311324.39,61793420.93,0.00,11905.36,650.02,1175.05,19564.71,200.00,65766.55
8.7832,1360608.46,63224778.17,0.00,11064.63,816.69,1575.09,22118.80,700.02,70792.94
9.0332,1456524.05,62944189.10,0.00,11424.94,683.35,1050.04,23521.26,300.00,73306.86
9.2832,1458969.24,50835643.69,0.00,10384.08,1016.71,1525.09,20416.02,250.00,68430.29
9.5332,1436573.68,59292374.84,0.00,10784.40,1066.71,1125.05,27328.70,500.01,84575.23
9.7832,1779108.34,53637207.05,0.00,11184.74,866.70,1200.05,22319.15,350.00,69284.81
10.0332,1448255.31,71236939.63,0.00,12005.46,766.69,1375.07,22419.32,650.02,73357.15
10.2832,1454087.49,49206086.27,0.00,11284.82,800.02,950.03,20065.48,400.01,61344.93
10.5332,1310503.57,55932878.80,0.00,12065.51,1016.71,1625.10,23320.90,400.01,73859.99
10.7833,1512348.80,66851710.65,0.00,11224.77,966.70,1500.09,24372.83,400.01,77581.65
11.0333,1549018.09,71120729.75,0.00,12065.51,800.02,1050.04,20215.71,400.01,67224.00
11.2833,1431545.04,58081252.69,0.00,11525.03,1083.38,1350.07,22369.23,550.01,69636.69
11.5333,1402626.07,52818784.32,0.00,10844.45,783.36,1450.08,22569.58,550.01,69134.01
11.7833,1442794.67,64057036.76,0.00,12365.79,850.03,1325.07,21267.38,350.00,61947.78
12.0333,1254177.68,57866597.50,0.00,11224.77,733.35,1275.06,22970.28,550.01,64962.50
12.2833,1470815.05,42668326.95,0.00,11585.08,900.03,1650.10,19013.90,700.02,55217.45
12.5333,1358422.48,45649073.30,0.00,10183.93,816.69,1175.05,16810.86,700.02,57125.70
12.7833,1272935.69,60456751.12,0.00,10003.79,783.36,1100.05,22269.06,750.02,72250.95
13.0333,1652951.83,67018595.10,0.00,11985.44,1150.05,1450.08,20065.48,650.02,60742.10
13.2833,1363252.39,62548642.79,0.00,10824.43,850.03,1625.10,20966.90,650.02,65967.56
13.5334,1388801.65,56846843.02,0.00,10804.42,916.70,1400.07,20466.10,150.00,58783.09
13.7834,1284366.77,53001440.52,0.00,10744.37,850.03,1075.04,21167.22,450.01,67525.56
14.0334,1444203.03,52241322.01,0.00,10844.45,933.37,1150.05,17862.26,450.01,54815.75
14.2834,1235627.03,47374855.46,0.00,9343.30,766.69,1275.06,20816.65,450.01,58582.18
14.5334,1204824.49,51682592.21,0.00,10844.45,783.36,1375.07,20916.82,450.01,56372.41
14.7834,1278102.57,52982480.26,0.00,10424.11,1000.04,1025.04,17912.33,150.00,59988.60
15.0334,1089304.14,61110851.60,0.00,10223.96,783.36,1400.07,20516.18,450.01,66821.92
15.2834,1476828.67,47763398.43,0.00,10684.32,833.36,1225.06,18763.53,500.01,55317.88
15.5334,1222441.99,43562135.21,0.00,9203.21,866.70,1025.04,19063.97,450.01,51502.19
15.7834,1168544.01,55360597.83,0.00,10864.47,850.03,1200.05,22920.19,600.01,60641.63
16.0334,1403334.58,49686355.90,0.00,9563.46,833.36,1125.05,18262.82,450.01,56422.63
16.2835,1236741.62,57055064.24,0.00,10824.43,600.01,1450.08,19564.71,400.01,54213.22
16.5335,1288756.02,56712413.07,0.00,9823.65,650.02,1150.05,18463.10,400.01,51251.20
16.7835,1179845.48,41327045.18,0.00,9583.48,700.02,1125.05,16810.86,200.00,56422.63
17.0335,1153501.31,48511275.33,0.00,10364.06,833.36,1450.08,17411.65,650.02,47838.18
17.2835,1076939.92,54690896.41,0.00,9483.40,633.35,1275.06,18563.24,200.00,60390.46
17.5335,1175257.50,40562599.41,0.00,10003.79,766.69,1025.04,17661.99,350.00,52054.39
17.7835,1159851.91,52924005.22,0.00,10203.94,850.03,1350.07,18312.89,600.01,63153.59
18.0335,1267596.01,61913047.08,0.00,10524.19,866.70,1225.06,18212.75,800.02,49895.92
18.2835,1202578.02,41742235.01,0.00,9903.71,783.36,1100.05,18012.47,350.00,50197.08
18.5335,1187293.39,45885706.45,0.00,9003.07,916.70,900.03,17561.85,400.01,51652.79
18.7836,1159368.05,53704222.74,0.00,9043.10,583.35,1600.10,17311.52,450.01,45931.30
19.0336,1088768.44,51068689.76,0.00,9363.32,783.36,1100.05,17211.39,250.00,51552.39
19.2836,1208557.08,47734644.88,400.01,9263.25,750.02,1225.06,16260.16,500.01,50397.86
19.5336,1218372.42,48551985.79,0.00,10003.79,750.02,1250.06,18212.75,300.00,53309.48
19.7836,1157372.15,47709649.23,0.00,8862.97,766.69,1425.08,17962.40,800.02,53058.45
20.0336,1238780.73,42512943.92,0.00,9763.61,700.02,1125.05,15709.49,450.01,50347.66
20.2836,1092958.97,42494439.17,0.00,8842.96,800.02,1100.05,18413.03,400.01,53510.30
20.5336,1239929.88,53354454.35,0.00,10604.26,716.69,1375.07,19314.34,400.01,50799.42
20.7836,1330834.11,43220508.92,0.00,9043.10,816.69,1175.05,17411.65,650.02,55769.81
21.0336,1116935.71,48231369.52,0.00,8903.00,616.68,1225.06,20466.10,100.00,55317.88
21.2836,1335318.41,44832415.64,0.00,9643.52,716.69,1000.04,17261.45,400.01,58682.64
21.5336,1226079.54,49150572.00,0.00,11324.85,716.69,1125.05,17812.20,250.00,53610.72
21.7836,1286155.30,50604989.00,0.00,9363.32,633.35,1300.06,17411.65,150.00,55619.17
22.0337,1321589.03,47430483.61,0.00,10063.83,900.03,1025.04,17461.72,100.00,52154.79
22.2837,1115173.09,47508317.47,0.00,8822.95,633.35,1150.05,17561.85,500.01,45078.31
22.5337,1179335.70,42116486.61,0.00,8762.91,733.35,1050.04,16810.86,250.00,49946.11
22.7837,1118741.52,42176612.84,0.00,9223.22,783.36,1050.04,20616.34,400.01,53660.93
23.0337,1107258.61,43849215.17,0.00,8742.89,666.68,925.03,13607.12,200.00,40011.71
23.2837,1081355.10,39629105.57,0.00,8722.88,700.02,1175.05,18813.60,300.00,49394.00
23.5337,1147142.08,39184820.57,0.00,9323.29,550.01,1000.04,17561.85,250.00,53309.48
23.7837,1236957.63,49716077.39,0.00,9543.45,666.68,1050.04,15859.67,450.01,43874.18
24.0337,1072542.03,40888453.96,0.00,9603.49,933.37,950.03,12856.35,400.01,45028.13
24.2837,1118810.65,45903300.20,0.00,9183.19,683.35,1100.05,14608.20,500.01,44827.44
24.5337,1239791.64,42732097.19,0.00,8862.97,750.02,1050.04,18913.75,300.00,50598.64
24.7838,1075142.75,42660697.30,0.00,9683.55,616.68,950.03,15659.43,500.01,42018.05
25.0338,1103318.65,37694191.18,0.00,7282.01,683.35,1025.04,13757.28,350.00,49745.34
25.2838,1078460.61,38147472.33,0.00,8482.72,783.36,1175.05,16460.42,450.01,40212.33
25.5338,1088267.31,39775207.74,0.00,8702.87,716.69,1125.05,16109.98,300.00,48189.48
25.7838,1062778.53,31696941.59,0.00,8102.49,516.68,750.02,13206.70,300.00,42419.35
26.0338,1062009.54,38327794.08,0.00,7201.96,683.35,1000.04,15709.49,650.02,45178.66
26.2838,1101003.06,42267656.25,0.00,9483.40,733.35,950.03,13607.12,300.00,44977.96
26.5338,1136246.70,37773562.35,0.00,9303.28,900.03,875.03,16560.54,250.00,51702.99
26.7838,1219089.56,52624911.40,0.00,9283.26,700.02,1000.04,17661.99,250.00,48590.97
27.0338,1122059.39,36675974.01,0.00,8682.85,666.68,875.03,14458.04,350.00,44024.69
27.2838,933399.20,35747319.87,0.00,7682.23,650.02,700.02,14858.49,200.00,41967.88
