D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\DLNR_037.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:38:34 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,41558.26,0.00,0.00,20.00,16.67,175.00,0.00,0.00,0.00
0.5329,39218.55,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
0.7829,37296.93,0.00,0.00,20.00,33.33,150.00,0.00,0.00,0.00
1.0330,37631.11,0.00,0.00,80.00,33.33,75.00,0.00,0.00,0.00
1.2830,39552.78,0.00,0.00,60.00,16.67,25.00,0.00,0.00,0.00
1.5330,36962.76,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
1.7830,41892.53,0.00,0.00,60.00,33.33,0.00,50.00,0.00,0.00
2.0330,39051.45,0.00,0.00,60.00,0.00,25.00,0.00,0.00,0.00
2.2830,38299.48,0.00,0.00,60.00,16.67,75.00,50.00,0.00,0.00
2.5330,39719.89,0.00,0.00,20.00,83.33,100.00,0.00,0.00,0.00
2.7830,36879.22,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
3.0330,38048.84,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
3.2830,42310.38,0.00,0.00,80.00,33.33,75.00,50.00,0.00,0.00
3.5330,45653.63,0.00,0.00,80.00,100.00,125.00,0.00,0.00,0.00
3.7831,37464.02,0.00,0.00,40.00,50.00,25.00,0.00,0.00,0.00
4.0331,40806.17,0.00,0.00,40.00,0.00,100.00,0.00,0.00,0.00
4.2831,38633.68,0.00,0.00,40.00,33.33,50.00,0.00,0.00,0.00
4.5331,39135.00,0.00,0.00,80.00,0.00,50.00,0.00,0.00,0.00
4.7831,38383.04,0.00,0.00,40.00,0.00,175.00,0.00,0.00,0.00
5.0331,41976.10,0.00,0.00,60.00,16.67,75.00,0.00,0.00,0.00
5.2831,39135.00,0.00,0.00,60.00,33.33,0.00,0.00,0.00,0.00
5.5331,39385.66,0.00,0.00,20.00,33.33,50.00,0.00,0.00,0.00
5.7831,37798.20,0.00,0.00,20.00,83.33,100.00,0.00,0.00,0.00
6.0331,40054.12,0.00,0.00,40.00,33.33,175.00,0.00,0.00,0.00
6.2831,41056.86,0.00,0.00,100.00,50.00,175.00,0.00,0.00,0.00
6.5332,40639.05,0.00,0.00,40.00,50.00,50.00,750.02,0.00,4100.65
6.7832,185066.43,4668597.66,600.01,1320.07,316.67,875.03,16009.85,350.00,44727.09
7.0332,905721.27,41402089.09,1000.04,6821.76,566.68,1600.10,31387.85,600.01,68832.41
7.2832,1175475.83,45635066.62,400.01,8142.51,616.68,1625.10,39259.19,750.02,100387.52
7.5332,1496969.13,61310418.29,400.01,9303.28,700.02,1825.13,42669.92,600.01,89004.75
7.7832,1577124.87,76925871.49,0.00,9683.55,633.35,1475.08,38055.62,800.02,88904.07
8.0332,1318521.73,54376827.97,200.00,8622.81,566.68,1425.08,39309.35,700.02,84172.62
8.2832,1486756.34,58997209.72,0.00,8742.89,750.02,1950.14,39158.89,700.02,82210.07
8.5332,1246358.24,50200389.60,0.00,8702.87,716.69,2075.16,48239.34,750.02,100941.81
8.7832,1725685.59,77204524.67,0.00,10464.14,750.02,1475.08,42067.96,450.01,87595.20
9.0332,1302105.23,72492302.39,0.00,8862.97,683.35,1600.10,41014.60,350.00,87695.88
9.2833,1555273.64,71447609.18,0.00,9223.22,583.35,2350.21,44174.93,1050.04,101647.29
9.5333,1582991.61,57216710.42,0.00,10464.14,850.03,1750.12,43522.74,500.01,90766.93
9.7833,1459781.43,57875138.16,0.00,9503.42,666.68,1775.12,42469.26,800.02,90666.22
10.0333,1582715.12,51916264.59,0.00,8842.96,666.68,1500.09,36150.20,800.02,77984.06
10.2833,1424676.03,56788026.36,0.00,9283.26,533.34,1700.11,38456.80,750.02,87595.20
10.5333,1477243.40,60980179.54,0.00,8602.80,683.35,1675.11,38557.10,600.01,83719.70
10.7833,1405840.25,57399537.42,0.00,9503.42,566.68,1400.07,34595.97,800.02,78839.21
11.0333,1412121.73,54227594.22,0.00,8362.65,500.01,2000.15,40563.19,650.02,84726.21
11.2833,1569659.68,65028963.56,0.00,8842.96,816.69,1350.07,38958.29,750.02,89508.21
11.5333,1631964.63,59060979.96,0.00,8943.03,700.02,1725.11,40161.95,450.01,81203.75
11.7833,1490134.68,59857481.67,0.00,7862.34,583.35,1525.09,35949.64,850.03,75770.98
12.0334,1455971.07,59979271.44,0.00,9503.42,783.36,1125.05,38958.29,800.02,73055.44
12.2834,1319109.27,47771711.34,0.00,7602.19,516.68,1425.08,34295.18,600.01,69083.75
12.5334,1452126.15,58327109.75,0.00,8402.67,666.68,1500.09,36802.02,550.01,80096.89
12.7834,1455469.94,59791832.48,0.00,8402.67,450.01,2000.15,37203.16,750.02,71999.56
