D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\91500#4.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 16:23:54 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2831,40221.24,0.00,0.00,60.00,33.33,200.00,0.00,0.00,0.00
0.5331,41223.99,0.00,0.00,40.00,16.67,0.00,0.00,0.00,0.00
0.7831,42561.10,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
1.0331,39051.45,0.00,0.00,20.00,16.67,0.00,0.00,0.00,0.00
1.2831,40304.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.5331,41140.43,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
1.7832,45820.81,0.00,0.00,40.00,66.67,100.00,0.00,0.00,50.00
2.0332,45235.68,0.00,0.00,20.00,0.00,75.00,0.00,0.00,0.00
2.2832,40639.05,0.00,0.00,60.00,66.67,150.00,0.00,0.00,0.00
2.5332,43229.70,0.00,0.00,20.00,33.33,75.00,50.00,0.00,0.00
2.7832,42895.40,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
3.0332,41140.43,0.00,0.00,20.00,50.00,125.00,0.00,0.00,0.00
3.2832,42728.25,0.00,0.00,20.00,66.67,100.00,0.00,0.00,0.00
3.5332,43981.91,0.00,0.00,40.00,50.00,50.00,0.00,0.00,0.00
3.7832,40639.05,0.00,0.00,0.00,33.33,25.00,0.00,0.00,0.00
4.0332,42310.38,0.00,0.00,80.00,33.33,125.00,0.00,0.00,50.00
4.2832,40137.68,0.00,0.00,60.00,0.00,50.00,0.00,0.00,0.00
4.5333,40555.48,0.00,0.00,60.00,16.67,100.00,0.00,0.00,0.00
4.7833,43062.55,0.00,0.00,20.00,16.67,100.00,0.00,0.00,0.00
5.0333,43480.44,0.00,0.00,40.00,50.00,50.00,50.00,0.00,0.00
5.2833,41474.69,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
5.5333,44065.50,0.00,0.00,40.00,50.00,100.00,0.00,0.00,0.00
5.7833,38383.04,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
6.0333,42143.24,0.00,0.00,20.00,66.67,0.00,0.00,0.00,0.00
6.2833,39887.00,0.00,0.00,40.00,16.67,150.00,0.00,0.00,50.00
6.5333,40054.12,97332.43,0.00,420.01,383.34,975.04,5000.96,100.00,18262.87
6.7833,594105.06,15629639.65,0.00,5781.27,816.69,1900.14,9603.55,250.00,39911.40
7.0333,1025680.34,36351201.28,0.00,8182.53,783.36,1475.08,15258.95,600.01,48390.22
7.2834,1028446.04,47209906.90,200.00,9303.28,766.69,1500.09,17261.45,350.00,56673.72
7.5334,1449401.20,45138114.24,0.00,9263.25,833.36,1700.11,18262.82,500.01,56723.94
7.7834,1240431.02,46125015.66,0.00,9063.11,733.35,1050.04,19714.94,300.00,63404.81
8.0334,1316085.18,59445594.23,0.00,10183.93,883.36,1375.07,21217.30,550.01,64962.50
8.2834,1309846.91,60671007.75,0.00,10624.27,916.70,1275.06,19364.41,450.01,61545.88
8.5334,1523123.21,70778021.64,0.00,12045.49,916.70,1350.07,21367.55,850.03,57175.92
8.7834,1405468.72,63774227.12,0.00,10824.43,733.35,1375.07,18913.75,450.01,63002.86
9.0334,1415059.42,66482014.06,0.00,11324.85,833.36,1450.08,18513.17,650.02,67475.30
9.2834,1493158.77,63645718.70,0.00,13086.48,1033.37,1325.07,21217.30,550.01,71496.78
9.5334,1438154.84,68943602.32,0.00,12325.75,1050.04,1225.06,22669.75,650.02,65264.01
9.7835,1608134.78,57290615.57,0.00,9623.51,783.36,1200.05,19714.94,550.01,67626.08
10.0335,1407913.92,50622013.38,0.00,11304.84,1016.71,1300.06,19264.26,950.03,60139.29
10.2835,1247343.23,50364085.53,0.00,11364.89,1100.05,975.04,17511.79,750.02,58933.77
10.5335,1534891.25,45991041.22,0.00,11665.15,766.69,1350.07,18463.10,350.00,61495.64
10.7835,1225898.09,54960838.12,0.00,10764.39,816.69,1325.07,19063.97,350.00,64862.00
11.0335,1301206.64,51455980.10,0.00,9403.35,833.36,1400.07,18212.75,450.01,60641.63
11.2835,1337634.00,57900418.51,0.00,10724.35,883.36,1050.04,20115.55,450.01,65465.02
11.5335,1404310.93,57839779.84,0.00,10163.91,683.35,1175.05,17912.33,750.02,65414.77
11.7835,1572415.92,53979174.97,0.00,10704.34,1000.04,1775.12,19965.32,750.02,65867.05
12.0335,1369793.07,51201582.39,0.00,10404.10,833.36,1600.10,22118.80,200.00,59636.98
12.2835,1402461.91,49761399.81,0.00,11124.68,733.35,1400.07,20165.63,400.01,72804.03
12.5335,1309812.35,60141771.68,0.00,12345.77,866.70,1375.07,21016.98,600.01,70943.76
12.7836,1413340.00,58864829.53,0.00,11204.75,833.36,1025.04,24272.64,500.01,63203.83
13.0336,1525698.01,52063904.09,0.00,10524.19,950.03,1075.04,17712.06,600.01,57577.69
13.2836,1390192.73,44368373.26,0.00,9363.32,616.68,1400.07,18463.10,500.01,59636.98
13.5336,1298303.51,67328108.52,200.00,10243.97,650.02,1250.06,19164.12,250.00,61344.93
13.7836,1550677.02,54683494.51,0.00,11244.79,950.03,1575.09,21768.21,500.01,64711.25
14.0336,1462917.84,46988988.56,0.00,11144.70,716.69,1625.10,22820.01,600.01,70189.67
14.2836,1434975.23,52837630.71,0.00,10504.18,716.69,1575.09,19765.01,300.00,63304.32
14.5336,1341539.40,47111006.09,0.00,10904.50,1166.72,1000.04,21267.38,600.01,59938.36
14.7836,1303971.53,51424151.92,0.00,10344.05,816.69,800.02,18062.54,300.00,62852.13
15.0336,1374467.45,50203691.98,0.00,9883.70,766.69,1300.06,21117.14,250.00,65414.77
15.2836,1293542.73,50617344.49,0.00,9783.62,1066.71,1025.04,20966.90,450.01,59184.91
15.5336,1309734.58,53925653.52,0.00,11224.77,866.70,1050.04,18863.68,500.01,58481.73
15.7837,1309967.87,45892880.60,0.00,10263.99,766.69,1425.08,18663.39,600.01,57175.92
16.0337,1588314.01,61590437.98,0.00,12165.60,850.03,1100.05,18863.68,350.00,54062.59
16.2837,1263535.09,48212409.26,0.00,9343.30,683.35,1325.07,20466.10,400.01,61344.93
16.5337,1489711.31,47437999.39,0.00,10664.30,683.35,1200.05,18763.53,500.01,57276.36
16.7837,1526285.55,54715094.94,0.00,10023.80,766.69,1225.06,19865.17,500.01,56824.38
17.0337,1205999.56,44675666.11,0.00,10564.22,733.35,1000.04,16410.35,300.00,51150.80
17.2837,1242634.29,44768759.28,0.00,9143.16,900.03,925.03,17712.06,500.01,57175.92
17.5337,1195665.80,39260889.36,0.00,10764.39,616.68,1025.04,19364.41,450.01,59687.21
17.7837,1222390.14,54886762.16,0.00,9243.23,833.36,925.03,16510.48,600.01,57527.47
18.0337,1276201.72,49082360.61,0.00,9543.45,850.03,1475.08,18613.32,800.02,61646.35
18.2837,1340779.06,58360190.56,0.00,11124.68,766.69,1100.05,19013.90,300.00,52054.39
18.5338,1310486.29,50526984.33,0.00,10103.86,850.03,1025.04,19765.01,350.00,61194.21
18.7838,1482704.05,46642522.56,0.00,10764.39,833.36,850.03,19013.90,450.01,56020.89
19.0338,1160949.22,46331357.95,0.00,9423.36,916.70,950.03,18663.39,500.01,56673.72
19.2838,1165891.45,54838308.16,0.00,9363.32,733.35,1025.04,17261.45,400.01,55970.67
19.5338,1210259.21,54912270.25,0.00,9203.21,833.36,875.03,19564.71,350.00,55518.73
19.7838,1316620.88,44303179.58,0.00,10404.10,816.69,950.03,17061.19,450.01,50749.22
20.0338,1156698.21,40088877.62,0.00,9283.26,700.02,1175.05,18413.03,200.00,57627.92
20.2838,1500451.16,45552222.25,0.00,10984.57,833.36,1350.07,19714.94,350.00,52405.80
20.5338,1130207.16,46880920.78,0.00,9063.11,833.36,900.03,16560.54,550.01,48189.48
20.7838,1184787.71,43577793.08,0.00,8662.84,483.34,1175.05,16610.61,300.00,58431.50
21.0338,1258031.24,45491526.64,0.00,8943.03,900.03,1100.05,16660.67,300.00,55468.52
21.2839,1215348.33,46253808.78,0.00,9903.71,633.35,1100.05,20616.34,350.00,49042.67
