D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\GLASS#5.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 18:52:58 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2830,35542.62,0.00,0.00,20.00,33.33,50.00,0.00,0.00,50.00
0.5331,36795.68,0.00,0.00,0.00,50.00,75.00,0.00,0.00,0.00
0.7831,30113.93,0.00,0.00,0.00,0.00,25.00,50.00,0.00,0.00
1.0331,35542.62,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00
1.2831,36210.91,0.00,0.00,20.00,16.67,50.00,0.00,0.00,0.00
1.5331,36962.76,0.00,0.00,0.00,16.67,150.00,50.00,0.00,0.00
1.7831,33955.57,0.00,0.00,80.00,66.67,50.00,0.00,0.00,0.00
2.0331,37046.30,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
2.2831,34289.67,0.00,0.00,60.00,16.67,50.00,0.00,0.00,0.00
2.5331,36795.68,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00
2.7831,36545.06,0.00,0.00,20.00,50.00,25.00,0.00,0.00,0.00
3.0331,36294.44,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
3.2831,32869.79,0.00,0.00,20.00,50.00,0.00,0.00,0.00,0.00
3.5332,32869.79,0.00,0.00,40.00,0.00,75.00,0.00,0.00,0.00
3.7832,32786.27,0.00,0.00,100.00,50.00,100.00,0.00,0.00,0.00
4.0332,36879.22,0.00,0.00,40.00,33.33,75.00,0.00,0.00,0.00
4.2832,35124.96,0.00,0.00,0.00,16.67,75.00,0.00,0.00,0.00
4.5332,37714.65,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
4.7832,35626.15,0.00,0.00,0.00,16.67,25.00,0.00,0.00,0.00
5.0332,39552.78,0.00,0.00,20.00,0.00,100.00,0.00,0.00,0.00
5.2832,36043.83,0.00,0.00,40.00,0.00,25.00,0.00,0.00,0.00
5.5332,33955.57,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
5.7832,34540.25,0.00,0.00,40.00,16.67,50.00,0.00,0.00,0.00
6.0332,34206.14,0.00,0.00,0.00,50.00,100.00,0.00,0.00,0.00
6.2833,36210.91,0.00,0.00,0.00,50.00,50.00,0.00,0.00,200.00
6.5333,85496.21,0.00,600.01,5221.03,7352.05,24622.96,5551.19,0.00,8102.53
6.7833,764232.67,3000.32,10003.63,15028.55,12656.07,28806.42,11104.74,50.00,12656.18
7.0333,1724419.27,3000.32,18812.84,11805.27,8569.45,19489.39,14658.26,50.00,14458.07
7.2833,1961988.20,2500.22,26625.72,8482.72,7535.48,16059.77,15108.78,200.00,17061.23
7.5333,1933613.56,3500.43,21817.27,6541.62,6468.25,14783.28,17511.79,50.00,19464.61
7.7833,2538190.19,2000.14,30634.05,6021.37,5117.66,11204.76,14758.37,0.00,17261.49
8.0333,2242019.19,2500.22,23419.90,5141.00,4867.56,12881.29,18212.75,100.00,16760.84
8.2833,2242382.08,4000.56,26625.72,5281.06,4767.53,11605.10,17411.65,50.00,17461.76
8.5333,1871749.27,4000.56,26024.57,5381.10,3967.26,11179.74,15759.55,200.00,19114.09
8.7833,1944552.14,2500.22,24822.36,4660.82,4650.82,9278.26,16360.29,150.00,17461.76
9.0333,1983122.28,5501.07,25824.20,4840.89,4450.75,10454.14,17211.39,50.00,19013.95
9.2834,2055683.23,1000.04,24020.94,4420.74,4200.67,10404.10,15509.25,100.00,16810.90
9.5334,1755278.49,1000.04,22418.24,3540.47,3050.35,8252.58,14057.60,50.00,14307.90
9.7834,1708845.71,2500.22,17010.50,4500.77,3300.41,9653.53,16961.06,0.00,17361.63
10.0334,2066872.37,3000.32,22217.91,4500.77,4100.64,9928.74,15058.72,0.00,15709.52
10.2834,1851574.25,4000.56,25223.09,4240.68,4133.98,10053.83,17561.85,50.00,16059.95
10.5334,2017545.10,4000.56,23019.23,4840.89,4217.34,9303.28,16460.42,100.00,14808.46
10.7834,1718462.32,1000.04,26024.57,3840.56,3217.06,8402.68,14007.54,0.00,15208.92
11.0334,1799447.53,1500.08,19013.12,4140.65,3883.90,10053.83,12405.92,50.00,15659.46
11.2834,1753913.33,3000.32,17210.75,4480.76,3683.85,9703.57,13557.07,50.00,16410.39
11.5334,1636932.78,2500.22,19814.25,3400.44,3150.38,8277.60,14007.54,0.00,12205.75
11.7835,1468914.19,3000.32,19814.25,3540.47,3283.74,7251.99,12706.21,50.00,13156.68
12.0335,1530605.68,1000.04,20615.42,4400.73,3667.18,7577.18,11955.50,0.00,12656.18
12.2835,1418636.49,2500.22,15208.40,3180.38,3133.71,7952.40,13156.65,50.00,16059.95
