D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#13.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:26:47 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,39469.22,0.00,0.00,20.00,50.00,100.00,0.00,0.00,0.00
0.5329,37798.20,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
0.7829,38550.14,0.00,0.00,40.00,16.67,75.00,0.00,0.00,50.00
1.0329,39803.45,0.00,0.00,40.00,0.00,50.00,0.00,0.00,0.00
1.2829,40889.73,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
1.5329,36127.37,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00
1.7829,39051.45,0.00,0.00,60.00,50.00,50.00,0.00,0.00,0.00
2.0329,35626.15,0.00,0.00,40.00,66.67,75.00,0.00,0.00,0.00
2.2829,38048.84,0.00,0.00,40.00,83.33,175.00,0.00,0.00,0.00
2.5329,34957.90,0.00,0.00,40.00,50.00,75.00,0.00,50.00,0.00
2.7830,38048.84,0.00,0.00,80.00,50.00,75.00,50.00,0.00,0.00
3.0330,34623.78,0.00,0.00,40.00,0.00,100.00,0.00,0.00,0.00
3.2830,37965.29,0.00,0.00,40.00,83.33,100.00,0.00,0.00,0.00
3.5330,37046.30,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00
3.7830,36210.91,0.00,0.00,40.00,66.67,25.00,0.00,0.00,0.00
4.0330,36712.14,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00
4.2830,38633.68,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00
4.5330,39719.89,0.00,0.00,20.00,33.33,25.00,50.00,0.00,0.00
4.7830,38884.34,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
5.0330,39636.33,0.00,0.00,40.00,50.00,0.00,0.00,0.00,0.00
5.2831,38800.79,0.00,0.00,0.00,16.67,50.00,0.00,0.00,0.00
5.5331,35542.62,0.00,0.00,60.00,50.00,25.00,0.00,0.00,0.00
5.7831,37798.20,0.00,0.00,80.00,33.33,50.00,0.00,0.00,0.00
6.0331,38466.59,0.00,0.00,40.00,100.00,50.00,0.00,0.00,0.00
6.2831,35960.30,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
6.5331,38800.79,0.00,0.00,20.00,16.67,50.00,700.02,50.00,11354.98
6.7831,170223.21,1430055.66,0.00,3780.54,466.67,900.03,13807.33,1550.09,209937.70
7.0331,808229.74,20746964.81,200.00,15949.63,1116.71,975.04,27228.49,2250.20,345497.31
7.2831,1228174.15,40829295.67,200.00,19794.83,1283.40,650.02,34545.84,3300.42,459767.82
7.5331,1428451.83,52155004.44,200.00,21617.68,1333.40,800.02,32590.81,3700.53,444601.90
7.7831,1334955.52,59874278.29,200.00,22939.91,1250.06,800.02,39158.89,4700.85,499914.79
8.0331,1499448.88,58360475.25,0.00,21938.21,1350.07,700.02,41215.23,3900.59,510724.46
8.2832,1554599.70,63170801.21,0.00,22899.84,1500.09,650.02,43171.57,3900.59,501161.62
8.5332,1317977.40,54578615.24,0.00,25584.76,1250.06,775.02,39710.56,3800.56,549827.49
8.7832,1422040.75,52911194.24,0.00,26105.78,1350.07,825.03,39509.95,4000.62,509840.67
9.0332,1466373.95,52827780.48,0.00,24001.79,1316.73,825.03,41014.60,3350.43,517485.06
9.2832,1511286.05,62604441.76,0.00,24021.83,1450.08,750.02,41466.03,3400.45,503032.03
9.5332,1399014.44,58806240.62,0.00,24582.86,1200.05,625.01,42619.75,3600.50,527163.87
9.7832,1568329.08,60516877.35,200.00,24302.34,1466.75,775.02,36200.34,3600.50,482004.74
10.0332,1140048.42,45753212.38,0.00,22959.94,1566.76,775.02,36551.32,4850.91,472514.50
10.2832,1379660.25,55911754.91,200.00,23881.57,1216.72,550.01,38055.62,4000.62,444964.01
10.5332,1639032.37,50665969.30,0.00,24462.64,1316.73,800.02,43723.41,3700.53,566524.46
10.7832,1451806.46,47718987.01,0.00,26787.14,1450.08,900.03,39058.59,3900.59,479203.61
11.0333,1381483.35,53824475.20,0.00,22959.94,1533.42,700.02,37203.16,4300.71,427541.70
11.2833,1358387.92,50481604.97,0.00,23220.40,1150.05,975.04,38005.48,3700.53,476299.37
11.5333,1316923.28,66800238.96,200.00,22959.94,1316.73,700.02,36802.02,4400.75,448016.60
11.7833,1256450.07,50520664.25,0.00,23701.25,1400.07,700.02,38256.21,3500.47,460907.28
12.0333,1388136.35,55466957.48,0.00,26105.78,1383.41,1050.04,41265.39,3650.51,473758.69
12.2833,1454528.15,69976566.36,0.00,24101.98,1333.40,500.01,40864.13,3300.42,470544.68
12.5333,1492044.18,56888464.49,0.00,23540.96,1250.06,875.03,37002.59,3800.56,463341.85
12.7833,1403991.24,57781874.18,0.00,25304.22,1316.73,825.03,40212.10,3050.36,485117.77
