D:\Data_Here\Mark Stanley\20240503_MS_DNLR.b\STDCZ#14.d
Intensity Vs Time,CPS
Acquired      : 2024-03-05 17:27:53 using Batch 20240503_MS_DNLR.b
Time [Sec],Si29,Zr91,La139,Pb206,Pb207,Pb208,Th232,U235,U238
0.2829,36628.60,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
0.5329,38048.84,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
0.7829,40054.12,0.00,0.00,40.00,16.67,25.00,0.00,0.00,50.00
1.0330,36461.52,0.00,0.00,20.00,33.33,100.00,0.00,0.00,0.00
1.2830,35793.23,0.00,0.00,20.00,33.33,75.00,0.00,0.00,50.00
1.5330,39135.00,0.00,0.00,0.00,33.33,150.00,0.00,0.00,0.00
1.7830,39135.00,0.00,0.00,40.00,33.33,150.00,0.00,0.00,0.00
2.0330,38550.14,0.00,0.00,40.00,33.33,25.00,0.00,0.00,0.00
2.2830,37798.20,0.00,0.00,20.00,16.67,25.00,0.00,0.00,0.00
2.5330,38215.94,0.00,0.00,0.00,50.00,25.00,0.00,0.00,0.00
2.7830,36712.14,0.00,0.00,80.00,50.00,100.00,0.00,0.00,0.00
3.0330,36879.22,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00
3.2830,40137.68,0.00,0.00,20.00,0.00,50.00,0.00,0.00,0.00
3.5330,36795.68,0.00,0.00,20.00,16.67,125.00,0.00,0.00,0.00
3.7831,40471.92,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00
4.0331,35292.02,0.00,0.00,40.00,50.00,25.00,0.00,50.00,0.00
4.2831,37213.39,0.00,0.00,40.00,50.00,75.00,0.00,0.00,0.00
4.5331,37213.39,0.00,0.00,80.00,0.00,25.00,0.00,0.00,0.00
4.7831,37464.02,0.00,0.00,40.00,16.67,125.00,0.00,0.00,0.00
5.0331,36795.68,0.00,0.00,60.00,50.00,75.00,0.00,0.00,0.00
5.2831,37046.30,0.00,0.00,40.00,50.00,75.00,0.00,0.00,0.00
5.5331,36795.68,0.00,0.00,0.00,33.33,50.00,0.00,0.00,0.00
5.7831,34373.20,0.00,0.00,60.00,33.33,75.00,0.00,0.00,0.00
6.0331,38967.89,0.00,0.00,40.00,33.33,150.00,0.00,0.00,0.00
6.2831,38633.68,0.00,0.00,60.00,33.33,50.00,0.00,0.00,0.00
6.5332,37296.93,0.00,0.00,20.00,33.33,125.00,0.00,0.00,0.00
6.7832,33537.95,35043.19,0.00,820.03,100.00,550.01,4700.85,650.02,127120.76
7.0332,574953.90,12145833.98,200.00,10324.03,800.02,775.02,19564.71,2900.32,276418.38
7.2832,1060153.32,44766310.96,400.01,17731.90,933.37,525.01,28380.95,2900.32,335181.49
7.5332,1130526.85,43765630.61,0.00,18232.58,916.70,625.01,32490.55,3850.57,435758.89
7.7832,1226511.55,67390740.01,0.00,22439.05,1483.42,600.01,32640.93,3400.45,462875.63
8.0332,1380100.90,48548170.97,0.00,23841.50,1250.06,800.02,35648.82,3300.42,470492.87
8.2832,1458528.59,49975428.68,0.00,23721.29,1216.72,775.02,37554.17,3200.39,486985.94
8.5332,1331888.22,54912668.82,0.00,21577.61,1316.73,550.01,33342.71,2350.21,402972.58
8.7832,1193704.46,50733725.18,0.00,20475.86,1250.06,600.01,35598.68,3750.54,458421.34
9.0332,1250030.35,63094618.55,0.00,22959.94,1233.39,700.02,34144.79,2950.34,487504.93
9.2833,1642047.82,53293246.31,0.00,24703.08,1283.40,375.01,35398.13,4050.63,440153.81
9.5333,1481321.61,58773501.44,0.00,20616.08,1283.40,650.02,33643.48,3000.35,387820.41
9.7833,1566877.51,63800532.35,0.00,21437.39,1233.39,550.01,34094.65,2900.32,465932.32
10.0333,1430205.80,45660062.28,0.00,23440.79,1466.75,775.02,33092.07,3800.56,479307.37
10.2833,1385172.74,62752479.82,0.00,23260.47,1100.05,625.01,34044.52,2900.32,457230.32
10.5333,1462917.84,46289337.91,0.00,22739.56,1233.39,825.03,36400.90,2900.32,427696.73
10.7833,1339422.53,64950047.89,200.00,23180.33,1533.42,1050.04,37153.02,4150.66,529350.39
11.0333,1350870.89,59275862.90,0.00,22699.49,1216.72,675.02,32991.81,3450.46,463756.30
11.2833,1466512.19,46960576.64,0.00,21818.01,1283.40,625.01,32590.81,3300.42,410039.26
11.5333,1258912.54,54938518.54,0.00,21918.17,1316.73,475.01,32340.18,2950.34,397765.28
11.7833,1207373.36,49189460.46,0.00,21176.97,1150.05,750.02,35347.99,3150.38,490930.76
12.0334,1542209.56,53108027.92,0.00,25003.65,1283.40,675.02,30084.77,3900.59,423564.21
12.2834,1310261.64,58438309.10,0.00,22278.78,1300.06,800.02,36852.16,2750.29,424080.71
12.5334,1467186.13,58642430.82,0.00,22098.48,1283.40,725.02,36701.74,2550.25,423667.53
12.7834,1417150.36,52554934.95,0.00,19634.59,1083.38,850.03,29834.20,3000.35,480241.02
13.0334,1339275.65,43907917.96,0.00,20616.08,1333.40,725.02,32089.56,3700.53,472358.94
13.2834,1487309.31,51232499.57,0.00,21878.11,1366.74,925.03,37754.75,4050.63,450448.83
13.5334,1403481.46,53478863.26,0.00,21878.11,1100.05,875.03,31838.94,2750.29,403024.17
13.7834,1272425.92,47788223.28,0.00,21677.78,1116.71,650.02,30435.59,2750.29,448327.05
14.0334,1431294.47,48574362.31,200.00,23901.61,1233.39,775.02,34194.92,3900.59,417729.25
14.2834,1337729.04,59010874.77,0.00,21257.09,1083.38,650.02,28982.27,3200.39,427438.38
14.5334,1315800.05,46815043.84,0.00,22659.42,1350.07,650.02,28280.73,2500.24,395652.00
14.7835,1162755.03,49440384.97,0.00,21497.48,1000.04,850.03,32540.68,3200.39,378706.62
15.0335,1389009.02,50239278.06,0.00,23040.08,1200.05,425.01,30585.94,2800.30,403539.84
15.2835,1288064.80,46182579.70,200.00,21156.93,816.69,425.01,35749.09,3000.35,410297.22
15.5335,1321563.11,46365122.01,0.00,22979.98,1516.75,900.03,36751.88,3250.41,431882.23
15.7835,1324716.80,60153273.10,0.00,23480.86,1033.37,750.02,31538.21,2800.30,404674.44
16.0335,1234616.12,49913309.63,0.00,20015.16,1166.72,700.02,28380.95,1700.11,349913.53
16.2835,1375167.31,52012546.27,0.00,20195.43,1083.38,900.03,28380.95,2450.23,414786.91
16.5335,1388024.03,48757246.26,0.00,19955.07,1183.39,325.00,33442.97,2650.27,396785.91
16.7835,1208747.17,43019632.66,0.00,20255.52,1100.05,775.02,33543.22,3000.35,401889.70
17.0335,1234840.77,53256635.36,0.00,20636.11,1066.71,750.02,33041.94,3250.41,367644.65
17.2836,1293871.06,50471811.69,200.00,20035.19,933.37,750.02,32139.68,2450.23,350016.26
17.5336,1233760.73,46301294.83,0.00,17271.29,1000.04,775.02,27479.01,2850.31,354690.84
17.7836,1369663.46,41794105.26,0.00,21116.87,1250.06,675.02,31087.13,2950.34,364610.67
18.0336,1317389.86,47497499.30,0.00,20796.36,916.70,600.01,34295.18,3250.41,401477.20
18.2836,1486281.12,50894574.23,0.00,23320.58,1166.72,600.01,31638.46,2250.20,355512.96
18.5336,1186904.58,51498968.08,0.00,21197.00,1183.39,550.01,28230.62,2700.28,359675.54
18.7836,1158936.04,39940099.37,0.00,17151.13,1166.72,875.03,29182.72,2100.17,359983.94
19.0336,1190723.57,43306826.49,200.00,18232.58,1033.37,475.01,27980.08,3400.45,363839.43
19.2836,1125437.73,48911661.34,0.00,18292.66,700.02,550.01,25424.84,2650.27,359932.52
19.5336,1093503.31,44612920.75,0.00,20115.31,1283.40,575.01,31688.58,3600.50,375258.37
19.7836,1239999.00,48127799.81,0.00,20796.36,1133.38,525.01,26126.23,2200.19,320824.73
20.0336,1005303.48,36540177.56,0.00,17511.60,833.36,400.01,25525.04,2500.24,376596.39
20.2836,1217601.97,53051488.77,0.00,20515.93,1016.71,550.01,28982.27,2550.25,362348.49
20.5337,1124236.73,43464430.09,0.00,20195.43,983.37,850.03,27378.80,2550.25,362554.15
20.7837,1075531.56,43635015.49,0.00,19754.77,1000.04,525.01,28380.95,2300.20,341595.85
21.0337,1148636.84,47183772.49,0.00,21958.24,966.70,725.02,28831.94,2150.18,402766.33
21.2837,1399999.43,53220764.60,0.00,20355.68,950.03,700.02,28631.50,2450.23,322823.49
21.5337,1096371.88,41960021.77,0.00,18052.33,983.37,600.01,24573.21,1700.11,301775.02
21.7837,1070390.60,35645515.23,0.00,18112.41,850.03,425.01,28130.40,2200.19,306944.36
22.0337,1051001.85,41652899.73,0.00,18713.25,833.36,700.02,24523.11,2750.29,308992.21
