name,U238/Pb206,s[U238/Pb206],Pb207/Pb206,s[Pb207/Pb206],rho
DLNR_126,4.78969378459783,0.06898047210775636,0.08078210953282963,0.001443216508581499,-0.022989358907508296
DLNR_127,4.9544934489857955,0.05533207396428826,0.07953884004823551,0.0007939417769663874,0.523886511498941
DLNR_128,5.599224183501567,0.09163935251601882,0.07469253026341499,0.00242542757522699,0.42497090973054186
DLNR_129,10.727984296265845,0.1275566566096046,0.059229308490494584,0.001504740978569722,0.33266373072793415
DLNR_130,5.6851093257888685,0.09025634273554149,0.07643432488737323,0.0014910720732618497,0.017685287720846033
DLNR_131,5.02630033926022,0.08180884801207133,0.07841282515722625,0.000972527757270401,0.21954519293909314
DLNR_132,11.154524541297906,0.19692070955316307,0.05819588725214155,0.0007104820833975052,0.29655005364413
DLNR_133,4.967112572079593,0.08165834883321907,0.08050748709659791,0.0014909419848397054,0.2349196646596229
DLNR_134,2.881043854571339,0.038557211892052065,0.11608035780277914,0.001642733752452888,0.2213859012945448
DLNR_135,3.5592415021053325,0.03966314707441407,0.09692492360383788,0.0011531489997423634,0.40926275069450657
DLNR_136,4.892615428427441,0.07051679850189738,0.08011308536740555,0.001344292326623596,0.5398024651684936
DLNR_137,2.019725258965866,0.024972204696789936,0.1736964931833836,0.0011878892814550098,0.300501037839858
DLNR_138,2.2573782842164007,0.02873053349376007,0.1807993313801924,0.0015681183699073362,0.53831195470048
DLNR_139,5.426679070386306,0.0715122515740385,0.07585077231681035,0.0010479587823687955,0.09838295717335378
DLNR_140,8.410725618040185,0.11446625665967922,0.06501887959016864,0.0016770295107346965,0.1410817836433803
DLNR_141,4.930001759291136,0.06444313730122768,0.07977310473480152,0.0012182699429294985,0.2055093057328575
DLNR_142,3.2921577200348717,0.03600864348903139,0.10145602824712464,0.0009422907687339326,0.2670498500020798
DLNR_143,5.140752802322835,0.09902385496278536,0.07764578056328812,0.0025094010544166657,0.19643550016914882
DLNR_144,10.473162030889718,0.10050155121659743,0.0596028902918702,0.0012463281825516126,0.3549545086816846
DLNR_145,5.2317321540960045,0.0723421137674571,0.07482440202616619,0.0011627311764385747,0.2106213724015675
DLNR_146,4.935375358486173,0.0674376654998322,0.0797340124130484,0.0013079780800568826,0.15040118355596807
DLNR_147,2.0011347661179055,0.024388346205750484,0.1748718517020636,0.0014058668590882614,0.3567157049775873
DLNR_148,5.057730196825201,0.10845022599346113,0.07867884976941669,0.0040316986380627695,0.44014777844219316
DLNR_149,9.242409444649239,0.09653787234296629,0.06168376066328635,0.0008452925603984255,0.14190008892266634
DLNR_150,11.048551903359652,0.15647680084771098,0.05581150166543558,0.0018307978174345397,-0.09228138956786062
